prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB494266-85BE-4936-8BC5-3EC30643F1A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498826,MAN 1 KUANTAN SINGINGI,10498826,JL. RAJA ALI HAJI NO.01 BERINGIN TELUK KUANTAN,BERINGIN TALUK,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,Nomor 515A Tahun 1995,25-11-1995,Nomor 515A Tahun 1995,25-11-1995,Lihat SK Operasional,2023-03-18 15,B,0,,2.,,,,,,-.507703000000,101.496891000000,0,212,358,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0305C80-DA15-470E-B511-55530724EFE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498828,MAS PP.KH.AHMAD DAHLAN,10498828,SIMPANG TIGA TALUK KUANTAN,SIMPANG TIGA,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,SWASTA,MA,Kementerian Agama,Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Riau,AO5353,10/KEP/III.0/F/2010,19-03-2010,136 tahun 2011,12-10-2011,Lihat SK Operasional,2021-01-15 11,A,0,,2.,,,,,,-.539198000000,101.528663000000,0,101,79,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CB006D3-42D7-4759-9FA4-F062B6A03910,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498827,MAS PP.SYAFATURRASUL,10498827,JL.RAYA TELUK KUANTAN RENGAT,BERINGIN TALUK,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,Kw.04.4/4/09/MAS/PP.00/0002/2010,14-04-2010,AHU-29OB.AH.01.04 Tahun 2011,30-05-2011,Lihat SK Operasional,2021-12-23 11,A,"2,000",,2.,,,,,,-.507150000000,101.550489000000,0,145,188,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6057B9D3-B5E6-E111-8B1C-B5EB9537B1A3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10498647,SLBN KUANTAN SINGINGI,10498647,Jln. Raya JakeTeluk Kuantan,JAKE,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Nomor,04-10-2018,Nomor,04-10-2018,Lihat SK Operasional,2019-01-28 11,B,"18,012",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,talukkuantanslbnkuansing@gmail.com,http,-.676800000000,101.591200000000,12,65,16,13,Pagi/6 hari,,2022/2023-2,"3,000",12,0,0,2,1,3,0,8,11,0,1,0,2,10,0,9,3,7,1,0,1,2,1,0,2,10,12,0,0,0,0,0,0,0,SDLB dan SMPLB,TKLB 2013,Telkomsel Flash,2,1,2,1,2,0,3,1,1,0,0,0,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/62B8E1AA-8140-49E8-9AA8-C3DD628189EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403796,SMAN 1 TELUK KUANTAN,10403796,JL. PERINTIS KEMERDEKAAN,SIMPANG TIGA,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,507/4/VIII/77,06-08-1977,SK/583.RGT/HP/1977,01-12-1977,Lihat SK Operasional,2022-02-24 22,A,"26,460",1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,20362,20062,smansatutekun@gmail.com,http,-.533000000000,101.559700000000,64,391,532,26,Sehari Penuh/5 hari,,2022/2023-2,"63,000",30,5,1,7,34,0,0,30,41,1,14,8,32,32,0,53,11,8,12,10,11,3,12,8,22,42,30,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,9,9,8,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75A20899-D0F4-41CD-8112-FF1B3DFBAA50,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10497065,SMAN 2 TELUK KUANTAN,10497065,JL. LINTAS RAPP/DPN,MUNSALO,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,4 Tahun 2009,01-01-1900,823.3/UPTD Pendidikan - KT/2016/127,01-01-1900,Lihat SK Operasional,2022-03-10 11,A,"19,968",1. -,2. Lainnya,PLN,,,yarlis_andrianis2000@yahoo.com,,-.516800000000,101.646400000000,25,92,95,7,Sehari Penuh/5 hari,,2022/2023-2,"4,400",11,2,1,6,12,0,0,13,14,1,9,1,12,13,1,24,0,3,5,4,3,2,6,2,9,16,7,4,0,0,0,0,1,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,2,2,3,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DD67AA9-AA2E-4B95-88FA-5AC85D63DAE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403792,SMAN PINTAR,10403792,JL. PROKLAMASI,SUNGAI JERING,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,No. 7 Tahun 2010,10-03-2010,421.3/Dikpora/2007/761,04-06-2007,Silakan Upload SK (link file tidak valid) => [494666-805481--],2021-08-18 14,A,"1,000,000",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0,0760561924,smanpintar@yahoo.co.id,http,-.527700000000,101.558800000000,23,57,167,9,Sehari Penuh/5 hari,,2022/2023-2,"100,000",9,4,1,2,15,0,0,8,8,0,14,1,15,8,0,19,4,3,4,7,6,2,1,0,7,16,9,0,0,0,1,0,0,0,,SMA 2013 MIPA,Lainnya (Serat Optik),,,,,,,,,,3,3,3,
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A7DAD02-9C95-4893-9FF7-5F766E9E082E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403680,SMKN 1 TELUKKUANTAN,10403680,JL,KOTO TALUK,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,A,"15,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,0760,,sandorawinda@gmail.com,http,-.528500000000,101.560800000000,81,869,83,36,Sehari Penuh/5 hari,,2022/2023-2,"6,600",36,2,1,2,46,1,0,34,41,1,21,18,48,33,1,71,9,5,13,9,11,17,10,16,43,38,35,1,0,0,1,0,0,0,,SMK 2013 REV. Teknik Instalasi Tenaga Listrik,Telkomsel Flash,,,,,,,,,,12,12,12,0
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/257FC5A8-1A73-42E2-8E08-4E2116174B40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403679,SMKN 2 TELUKKUANTAN,10403679,JL. RAJA ALI HAJI (PERUMNAS) TELUK KUANTAN,KOTO TALUK,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/0/1991,15-07-1991,0426/0/1991,15-07-1991,Silakan Upload SK,,A,"30,000",1. -,2. Telkom Speedy,PLN & Diesel,076020231,076020231,smknegeri2_telukkuantan@yahoo.com,http,-.523300000000,101.562800000000,81,354,878,39,Sehari Penuh/5 hari,,2022/2023-2,"53,000",37,1,1,2,39,1,0,41,42,0,21,18,47,34,0,75,6,13,10,11,8,13,13,13,26,55,37,0,0,2,1,0,0,0,,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Tidak Ada,,,,,,,,,,13,13,13,0
Riau,Kab. Kuantan Singingi,Kuantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0710801D-F21D-45CF-8353-0032586D72CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10403676,SMKN 3 TELUK KUANTAN,10403676,JL. MANGGA NO.17 SINAMBEK TELUKKUANTAN,SUNGAI JERING,KEC. KUANTAN TENGAH,KAB. KUANTAN SINGINGI,PROV. RIAU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,05733/109.B2/B-91,08-05-1991,05733/109.B2/B-91,08-05-1991,Lihat SK Operasional,2015-12-21 07,B,"50,000",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,0,076020185,smkn3.telukkuantan@gmail.com,http,-.518600000000,101.535100000000,33,54,57,11,Sehari Penuh/5 hari,,2022/2023-2,"2,400",13,2,1,2,21,0,0,12,13,1,14,5,23,10,0,27,6,1,1,3,11,10,2,5,7,26,0,13,0,0,0,1,0,0,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Telkomsel Flash,,,,,,,,,,3,4,4,0
