prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2729C8F3-046F-4160-9B80-89B2995C08D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69977972,MA AS-SYAFI`IYAH GEMBOR,69977972,JL. LANUD GORDA KM. 05 KP. BOJONG GADUNG,GEMBOR,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,009 TAHUN 2017,01-03-2017,009 TAHUN 2017,01-03-2017,Silakan Upload SK (link file tidak valid) => [-],2018-06-03 10,C,0,,2.,,,,,,.000000000000,.000000000000,0,61,44,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3EBC3179-CF50-42C3-BC14-770E41A8CA78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60730172,MAS DAAR EL-QURRO,60730172,JL. RAYA CIKANDE-KRESEK KP. RENGED RT.001/001 DS. RENGED KEC. BINUANG,RENGED,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,001/VI/S.Kep.I/1988,01-06-1988,Kw.28.4/PP.00/7109/2012,27-12-2012,Silakan Upload SK,,Sertifikat Kedaluwarsa,10,,2.,,,,,,-6.146316000000,106.385406000000,0,62,42,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB2F4D33-1FC6-4B58-9ABE-0D08C501D90E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623368,MAS DARUL HIKMAH SYEKH CILIWULUNG CAKUNG,20623368,JL. SYEKH CILIWULUNG CAKUNG NO. 19 KP CAKUNG SREWU DS. CAKUNG KEC. BINUANG KAB.,CAKUNG,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,4489,16-08-2019,4489/Kw.28.02.05/PP.07/8/2019,16-08-2019,Lihat SK Operasional,2020-01-30 10,B,0,,2.,,,,,,-6.121100000000,106.360600000000,0,77,109,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/047E36DF-0B86-41DB-8437-8CD9CC02082C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623367,MAS RIYADHUL HUDA ASSIDIQI,20623367,JL. SYEKH CILIWULUNG KM.4 JATI GEDE DS.CAKUNG KEC.BINUANG KAB.SERANG - BANTEN 4,CAKUNG,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-6.113100000000,106.350800000000,0,35,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8E852F06-6442-47F4-822A-B2378A6C14D7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20613796,SMAN 1 BINUANG,20613796,JL. LANUD GORDA BINUANG KM 7,BINUANG,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422.1/1046-Dispend.,17-06-2008,,17-06-2008,Lihat SK Operasional,2019-11-05 13,B,"9,156",1. -,2. Telkom Speedy,PLN,0,02548409236,sman_binuang@yahoo.co.id,http,-6.119876700000,106.339011700000,22,139,211,11,Sehari Penuh/5 hari,,2022/2023-2,"4,800",9,1,1,2,6,4,0,12,18,0,3,1,8,14,0,19,3,2,5,4,8,2,1,0,9,13,3,2,4,0,0,0,1,0,SMA 2013 IPS,Tidak Ada,5,3,3,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/319B26F2-06BC-4F33-B4F0-4E7508E93973,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20605331,SMAS AL MUKHTARIAH,20605331,JL. RAYA CIKANDE KRESEK,RENGED,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI AL-MUKHTARIAH,AO4875,2595/102/.1/Kep/OT/2000,07-12-2000,2595/102/.1/Kep/OT/2000,07-12-2000,Lihat SK Operasional,2019-04-01 23,B,"66,000",1. Indosat IM3,2. Lainnya (Serat Optik),PLN,,,smaalmukhtariah029@gmail.com,http,-6.146028300000,106.384496700000,23,22,37,5,Pagi/6 hari,,2022/2023-2,"1,200",6,1,1,2,0,0,24,2,23,0,0,0,7,16,0,15,8,3,3,4,5,5,2,1,7,16,5,1,0,0,0,1,0,0,SMA 2013 Bhs&Budaya,Indosat IM3,1,2,2,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E41257EB-111D-4F1E-ACD4-A7A85EEAFB03,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20613793,SMAS NUSANTARA BINUANG,20613793,JL. SYEKH CILIWULUNG KM 3 KP. JATI GEDE,CAKUNG,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pondok Pesantren Riyadhul Huda Assidiki,AO4862,421.3/2151-Dis-Pend,20-10-2004,421.3/2151-Dis-Pend,20-10-2004,Lihat SK Operasional,2019-06-11 14,B,"16,000",1. Indosat IM3,2. Linknet,PLN,,,sma25nusantara@gmail.com,http,-6.112400000000,106.351000000000,16,62,44,3,Pagi/6 hari,,2022/2023-2,0,6,0,1,1,1,0,15,1,15,0,1,0,5,11,0,13,3,3,6,5,0,1,1,0,11,5,5,1,0,0,0,1,0,0,SMA 2013 Bhs&Budaya,Indosat IM3,1,1,1,
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1334F625-1046-4D9A-B62E-9E1B06FA37D9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20615472,SMK BINA INSAN,20615472,JL. Lanud Gorda Km. 07 Binuang,SUKAMAMPIR,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BAITUL HUDA BINUANG,AO4865,01,28-03-2001,642.2/1419-Dis.Pend a.,20-08-2009,Lihat SK Operasional,2020-08-28 07,C,0,1. XL (GSM),2. Telkom Speedy,PLN,085921574666,,smkbinainsanbinuang@gmail.com,http,-6.106268300000,106.337133300000,19,242,174,13,Pagi/6 hari,,2022/2023-2,900,18,0,1,2,0,0,26,0,19,0,0,0,0,19,0,8,11,3,7,6,2,0,1,0,14,5,0,18,0,0,0,1,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,XL (GSM),4,5,4,0
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A861147-4FCB-4896-AE5C-6BFFEC8F1490,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952481,SMK DAAR EL QURRO,69952481,Jl. Lintas Cikande - Kresek,RENGED,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI DAAR EL-QURRO,AO4868,01/YPI/PP.001,10-07-2016,570/27-OPS.Dindik/BKPMPT/VIII/2016,29-08-2016,Lihat SK Operasional,2020-08-24 08,C,"12,000",1. Lainnya,2. Lainnya (Serat Optik),PLN,,,smk.daarelqurro@gmail.com,http,-6.146353300000,106.385601700000,11,56,38,3,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,2,0,0,13,0,11,0,0,0,0,11,0,9,2,2,2,1,2,2,0,2,5,6,0,3,0,0,0,1,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya,1,1,1,0
Banten,Kab. Serang,Binuang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F14F7F6-1903-4732-B250-F3246DFB2857,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69882420,SMK ISLAM DARUL KHALIFAH,69882420,JL. LANUD GORDA KM.05,GEMBOR,KEC. BINUANG,KAB. SERANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Pembangunan Darul Khalifah,AO4869,02,09-04-2007,421.3/2126 Disdikbud.2014,10-12-2014,Lihat SK Operasional,2014-12-31 09,Sertifikat Kedaluwarsa,"6,000",1. Axis,2. Telkom Speedy,PLN,,,smkislamdarulkhalifah@gmail.com,,-6.136876700000,106.362393300000,5,42,37,3,Pagi/6 hari,,2022/2023-2,900,3,0,0,2,0,1,5,1,5,0,0,0,0,5,0,4,1,1,1,1,1,0,0,1,4,1,0,3,0,0,0,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Axis,1,1,1,0
