prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/525629A3-B8CE-4EF3-91DC-ADA8E4F1BB7D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20237990,SMAN 1 KEDUNGWARINGIN,20237990,JL.RAYA LINGKAR KEDUNGWARINGIN,KEDUNGWARINGIN,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/Kep.15-Disdik/2007,26-01-2007,421/Kep.15-Disdik/2007,26-01-2007,Lihat SK Operasional,2022-03-28 14,A,0,1. -,2. Telkom Speedy,PLN,,89143683,sman1_kdw_kab.bekasi@yahoo.com,http,-6.269400000000,107.267800000000,49,344,593,27,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"29,500",15,0,0,2,22,11,2,15,33,2,12,2,19,30,1,45,3,9,11,5,12,7,2,3,19,30,9,9,9,0,0,15,10,0,0,0,1,
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1A8E304F-136E-4354-A06A-3E34EC2F2539,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20246479,SMAS AZZAHIRIYAH,20246479,KP. BALEKER RT01/03 DS. WARINGIN JAYA KD WARINGIN,WARINGINJAYA,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ISLAM AZZHAHIRIYAH,AG5783,No. 3,22-11-2002,421/443-DISDIK,26-06-2006,Lihat SK Operasional,2020-08-24 20,B,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,02189143719,azzhahiriyahbekasi@gmail.com,http,-6.263400000000,107.252500000000,24,49,129,6,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"2,200",3,1,1,2,0,1,24,2,24,0,0,0,2,22,0,15,9,6,7,0,7,1,2,1,16,8,2,2,2,3,0,0,0,1,0,0,0,
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D84405B5-645B-4B21-BC2B-901339D17068,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69954187,SMK BINA KHARISMA,69954187,KP. BABAKAN RT.004/005,MEKARJAYA,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ALHIDAYAH KEDUNGWARINGIN,AD6303,503.15/055/X/SK-SMK/BPMPPT/2016,19-10-2016,503.15/055/X/SK-SMK/BPMPPT/2016,19-10-2016,Lihat SK Operasional,2016-11-21 12,B,"3,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smkbinakharisma45@gmail.com,http,-6.250656000000,107.246302000000,8,55,41,3,"SMK 2013 REV. Sistem Informatika, Jaringan dan Aplikasi",Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",3,0,2,2,0,0,7,5,8,0,0,0,1,7,1,7,0,1,2,2,1,0,2,0,3,5,1,1,1,3,0,0,0,2,0,0,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F18FF33-E769-4BAB-A779-78FEDE2DC783,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69959049,SMK KRIDA MANDIRI,69959049,Kp. Bojong,BOJONGSARI,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Jembatan Pelita Ilmu,AG5786,503.15/022/ V /SK-SMK/BPMPPT/2016,20-05-2016,503.15/022/ V /SK-SMK/BPMPPT/2016,20-05-2016,Lihat SK Operasional,2022-11-24 08,C,"1,800",1. Telkom Speedy,2. Telkom Speedy,PLN,,,kridamandiri7@gmail.com,,-6.272000000000,107.261300000000,11,59,39,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Siang/6 hari,,2022/2023-2,Telkom Speedy,"1,300",6,1,1,1,0,0,13,3,11,0,0,0,1,10,1,6,4,6,1,1,1,1,0,1,4,7,2,2,2,6,0,0,0,1,0,0,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D8DB2D-0D6D-4BD1-9D35-DC0C256F868F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69952831,SMK MERAH PUTIH,69952831,Jl Bekasi - Karawang Km 35 Dharmala Aiwa KP Pacing RT 001/005,WARINGINJAYA,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AG5790,13,05-10-2015,503.15/054/X/SK-SMK/BPMPPT/2016,19-10-2016,Lihat SK Operasional,2016-11-14 15,C,484,1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,smkmerputkab.bekasi@gmail.com,,-6.249462000000,107.245669000000,6,24,26,3,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"1,200",4,0,1,2,0,0,8,0,6,0,0,0,0,6,0,3,3,5,1,0,0,0,0,0,5,1,1,1,1,0,4,0,0,1,0,0,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA119B7B-72FC-4FD8-92E2-EE4DE97C2D49,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69896047,SMKS BIMA SAKTI,69896047,Jl. Rengas Bandung Rawa Kuda RT.02/03,WARINGINJAYA,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PANDAWA LIMA,AG5787,02,09-10-2014,503.15/016/IV/SK-SMK/BPMPPT/2015,24-04-2015,Lihat SK Operasional,2020-08-24 20,C,"1,200",1. Indosat IM3,2. Telkom Speedy,PLN,,02122160723,smkbimasakti.Kdw2015@yahoo.com,https,-6.252778000000,107.253409000000,10,89,50,6,SMK 2013 REV. Teknik Komputer dan Jaringan,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",7,0,1,1,0,0,9,4,10,0,0,0,0,10,1,7,2,3,2,0,3,1,1,0,5,5,2,2,2,2,5,0,0,1,0,0,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/20A64152-A767-4C45-8A70-4E264D547BC5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20255702,SMKS IPTEK BEKASI,20255702,KP. CEBONG NO.99 DS. MEKARJAYA- KEDUNGWARINGIN,MEKARJAYA,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Nurul Ihsan Duta Ilmu,AL1857,503/01/BPPT/II2009,,,,Silakan Upload SK,,B,"2,303",1. -,2. Lainnya,PLN,02148703391,0214808048,smkiptekbekasi@gmail.com,http,-6.269300000000,107.249200000000,5,68,35,6,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"5,500",7,0,1,2,0,0,5,2,5,0,0,0,0,5,1,4,0,0,1,0,2,1,1,0,3,2,2,2,2,0,7,0,0,0,1,0,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6EA76845-2FFE-4366-916E-A306D3D8DBC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60725234,SMKS ISLAM AZZHAHIRIYAH,60725234,KP. BALEKER RT. 01/03 DS. WARINGINJAYA KEC. KEDUNGWARINGIN,WARINGINJAYA,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ISLAM AZZHAHIRIYAH,AG5783,503.15/075-X/SK-SMK/BPPT,10-10-2011,503.15/075-X/SK-SMK/BPPT/,10-10-2011,Silakan Upload SK (link file tidak valid) => [341827-683925--],2020-08-27 07,B,"6,240",1. Indosat IM3,2. Telkom Speedy,PLN,,02189143719,azzhahiriyahbekasi@gmail.com,http,-6.259600000000,107.238100000000,28,229,145,15,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Indosat IM3,"2,200",15,0,2,2,0,0,24,6,28,0,0,0,2,26,0,18,10,5,10,0,8,2,2,1,17,11,5,5,5,8,7,0,0,0,1,1,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B3DF6BB-F052-43F8-AFA0-C3D66AE1E57C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20229779,SMKS KARYA BHAKTI 2,20229779,JL. RAWA KUDA RENGASBANDUNG,KARANGSAMBUNG,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BINA PENDIDKAN KARYA BHAKTI,AG6457,41/VII/YBPKB/1998,01-07-1998,767a/I02.1/Kep/OT/1998,28-09-1998,Lihat SK Operasional,2015-11-30 09,A,"125,000",1. -,2. Telkom Speedy,PLN,,021122160527,smkkaryabhakti2@gmail.com,http,-6.266400000000,107.238600000000,28,486,99,18,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"10,000",19,0,1,2,0,0,17,16,28,0,0,0,2,26,1,21,6,10,4,4,4,2,1,3,19,9,6,6,6,19,0,0,0,0,1,0,0,0
Jawa Barat,Kab. Bekasi,Kedung Waringin,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C413F254-C2A8-412A-944D-C9651A840953,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20275342,SMKS KARYA BHAKTI 4 KEDUNGWARINGIN,20275342,JL. RAWAKUDA RENGASBANDUNG KEDUNGWARINGIN BEKASI,KARANGSAMBUNG,KEC. KEDUNG WARINGIN,KAB. BEKASI,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BINA PENDIDKAN KARYA BHAKTI,AG6457,50/VI/YBPKB/2008,14-06-2008,420/027.a/-Disdik,28-06-2008,Lihat SK Operasional,2020-08-27 15,A,"7,000",1. -,2. Telkom Speedy,PLN,02189143065,02189143065,smkkaryabhakti.4@gmail.com,,-6.254500000000,107.266100000000,24,20,190,8,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"15,000",10,0,1,2,0,0,14,15,24,0,0,0,1,23,1,17,6,11,5,2,2,2,0,2,11,13,3,3,2,10,0,0,0,1,0,0,0,0
