prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8A664D3-4932-4176-9FE6-6CFFF52E5193,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648341,MAS AL FATTAH,10648341,SUMBER MULYO,SUMBER MULYO,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,,,553 Tahun 2017,28-04-2017,553 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-11 08,C,0,,2.,,,,,,-4.246018000000,104.564692000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBB0E024-AC6D-4E12-8BB2-C3423DAFC5FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648342,MAS DARUSSALAM,10648342,JL. SABILUL MUTTAQIN SUMEDANG SARI,SUMEDANG SARI,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,,,560 Tahun 2017,28-04-2017,560 Tahun 2017,28-04-2017,Lihat SK Operasional,2018-04-10 09,B,0,,2.,,,,,,-4.168669000000,104.561910000000,0,132,179,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0874D7D6-20ED-499F-BFF6-518C4F33DF0A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648340,MAS YPI SUMBERHARJO,10648340,JL. MASJID NURUL IMAN SUMBERHARJO,SUMBER HARJO,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,MA,Kementerian Agama,,,545 Tahun 2017,28-04-2017,545 Tahun 2017,28-04-2017,Lihat SK Operasional,2019-11-22 13,A,0,,2.,,,,,,-4.224400000000,104.584500000000,0,50,153,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F20221B5-653E-4992-A5AF-AFC180946AF5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036329,SMA AL-ISTIQOMAH,70036329,Jalan Raya Sumber Harjo,SUMBER HARJO,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PON PES AL ISTIQOMAH,AX2142,0754/DPMPTSP.V/VIII/2022,29-08-2022,0994/DPMPTSP.V/XII/2022,06-12-2022,Lihat SK Operasional,2022-12-27 11,,"2,604",1. Lainnya,2. Telkomsel Flash,PLN & Diesel,,,,,.000000000000,.000000000000,12,8,25,1,Pagi/6 hari,,2022/2023-2,"3,600",1,0,0,2,0,0,6,6,12,0,0,0,0,12,1,9,2,3,4,3,1,0,1,0,8,4,0,1,0,0,0,0,0,0,SMA 2013 IPS,Lainnya,1,0,0,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D25BC61-573D-49C1-9E09-48D15DE86F8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10606612,SMA MUHAMMADIYAH 9 RAWA BENING,10606612,RAWA BENING BK 3,SRI KATON,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,3899/II-48/Sm.S-79/1979,01-07-1979,081/1981,17-10-1981,Lihat SK Operasional,2016-11-30 15,B,"2,700",1. -,2. -,PLN,,451177,smamuhammadiyahrawabening@yahoo.com,http,-4.197100000000,104.531200000000,10,19,15,3,Pagi/6 hari,,2022/2023-2,220,6,2,1,2,0,0,11,2,10,0,0,0,0,10,2,8,0,2,3,1,2,2,0,0,4,6,0,6,0,0,0,0,1,0,SMA 2013 MIPA,Tidak Ada,1,1,1,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4515759D-DC52-4D2E-8B82-F9C0313CB75F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69860519,SMAN 1 BUAY MADANG TIMUR,69860519,TAMBAK BOYO,TAMBAK BOYO,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,261 Tahun 2014,16-06-2014,261 Tahun 2014,16-06-2014,Lihat SK Operasional,2014-09-26 23,C,"10,000",1. Smartfren,2. Telkomsel Flash,PLN,081373730161,,sman1bmt@yahoo.co.id,http,-4.139063000000,104.606839000000,45,183,164,11,Pagi/6 hari,,2022/2023-2,"4,500",10,1,1,0,10,9,0,26,34,0,10,1,13,32,0,39,6,12,15,8,4,0,4,2,16,29,8,0,2,0,1,0,0,0,SMA 2013 IPS,Smartfren,5,3,3,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E017B55E-369A-477D-A3E3-365828B071EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10606609,SMAS MUHAMMADIYAH 2 KARANG TENGAH,10606609,Jl. Raya Belitang BK.5 Desa Karang Tengah,KARANG TENGAH,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,388 / I 11 / F / 1995,21-11-1995,926/ I 11.5/A/1995,13-11-1995,Silakan Upload SK (link file tidak valid) => [805949-613706--],2023-03-24 08,A,"1,369",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sma_muh2okut@yahoo.com,http,-4.189000000000,104.593400000000,29,142,245,13,Pagi/6 hari,,2022/2023-2,"5,500",15,3,1,12,1,0,25,5,25,0,4,0,8,21,2,26,1,11,5,2,2,2,3,4,16,13,13,2,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,5,3,5,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/620374E4-2083-4171-903B-0ECD32BE688A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034068,SMK PLUS DARUL MUQOMAH,70034068,Sumedang Sari,SUMEDANG SARI,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PON-TREN DARUL MUQOMAH,AX1283,0367/DPMPTSP.V/VII/2022,20-07-2022,820/DPMPTSP.V/IX/2022,22-09-2022,Lihat SK Operasional,2022-10-06 09,,"1,444",1. Indosat IM3,2. Centrin (Wavelan),PLN,,,,,.000000000000,.000000000000,7,13,11,1,Siang/6 hari,,2022/2023-2,900,2,0,0,0,0,0,7,1,7,0,0,0,0,7,0,5,2,5,1,1,0,0,0,0,3,4,0,2,0,0,0,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Indosat IM3,1,0,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/794B0D73-2D02-405F-A952-E509E918F619,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648142,SMKS KESEHATAN LEANPURI,10648142,JALAN RAYA BELITANG KEC. BUAY MADANG TIMUR KAB. OKU TIMUR,SRI KATON,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN LEANPURI SUMATERA SELATAN,AF2402,AHU-1401.AH.01.04,03-10-2010,238,26-06-2013,Lihat SK Operasional,2022-04-04 21,B,"19,800",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smkkesehatanleanpuri@yahoo.co.id,,-4.202100000000,104.551700000000,14,10,45,4,Pagi/6 hari,,2022/2023-2,899,11,0,1,4,0,0,10,6,14,0,0,0,1,13,0,7,7,3,3,4,4,0,0,0,0,14,3,5,3,0,0,0,1,0,SMK 2013 REV. Asisten Keperawatan,Telkomsel Flash,1,1,2,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AACAF0B2-11BB-4097-B9F3-D116DFC6110B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10644854,SMKS MARDI WACANA,10644854,"Jln. Raya Sumberasri,rt04/rw02",SUMBER ASRI,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Mardi Wacana,AH4424,105/I.11/F/1988,,Perlu Update105/I.11/F/88,26-02-1988,Lihat SK Operasional,2015-02-02 09,C,"3,600",,2.,,,,timdata.10644854@gmail.com,http,-4.192999000000,104.570563000000,15,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,8,8,13,0,1,1,2,13,0,9,6,3,4,3,0,1,0,4,6,9,0,0,0,0,0,0,0,0,SMK 2013 REV.  Bisnis Daring dan Pemasaran,,,,,
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4B18A6A-3C4A-4D79-9410-AE7A60FCCB6E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10606630,SMKS MUHAMMADIYAH 1 RAWABENING,10606630,JALAN RAYA RAWA BENING BK.3 KEC. BUAY MADANG TIMUR,SRI KATON,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,0258/I.11.08/KP/2001,01-01-1901,141/I.11/F/19/1996,30-12-1996,Lihat SK Operasional,2015-06-08 10,B,"3,600",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkmuh1rwb@gmail.com,http,-4.202100000000,104.559800000000,25,104,53,6,Pagi/6 hari,,2022/2023-2,"1,199",12,0,1,3,0,4,21,4,25,0,0,0,7,18,8,14,3,0,7,6,3,4,1,4,11,14,12,0,0,0,1,0,0,0,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkomsel Flash,2,2,2,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/488744C3-98EE-46D8-8AB7-A4F4B29E0F04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603327,SMKS MUHAMMADIYAH 2 RAWABENING,10603327,RAYA BELITANG-BUAY MADANG TIMUR BK.3,SRI KATON,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Sumatera Selatan,AO5355,137/I.11/KP/2/2000,22-05-2000,137/I.11/KP/2/2000,22-05-2000,Lihat SK Operasional,2015-09-03 14,B,"2,625",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,0735451941,smkm2rawabening@yahoo.com,http,-4.200600000000,104.560200000000,7,3,16,1,Siang/6 hari,,2022/2023-2,600,6,0,1,2,0,0,7,2,7,0,0,0,2,5,1,6,0,1,3,0,0,2,0,1,2,5,4,2,0,0,0,1,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkomsel Flash,0,1,0,0
Sumatera Selatan,Kab. Ogan Komering Ulu Timur,Buay Madang Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A27CE7EE-4598-40C9-98E5-20FC76E8C2D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10603325,SMKS NU BUAYMADANG,10603325,JALAN RAYA DESA SUMBER MULYO BK III,SUMBER MULYO,KEC. BUAY MADANG TIMUR,KAB. OGAN KOMERING ULU TIMUR,PROV. SUMATERA SELATAN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan pendidikan Islam Al Ma'arif,AM1851,24/I.11/F/1990,04-07-1990,24/I.11/F/1990,04-07-1990,Lihat SK Operasional,2015-08-25 14,B,"3,600",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0,,smknu.buaymadang@gmail.com,http,-4.212200000000,104.573200000000,34,524,142,20,Siang/6 hari,,2022/2023-2,"13,200",20,0,1,3,4,2,22,10,31,0,1,2,4,30,1,23,10,7,7,2,3,6,1,8,23,11,0,20,0,0,0,1,0,0,SMK 2013 REV. Multimedia,Telkomsel Flash,7,7,6,0
