prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0A341507-D2C2-48BF-89A7-49FC3AC5C2D1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405862,MAN 1 BUTON,40405862,JLN. RUMAH SAKIT UMUM DAERAH KAB. BUTON,LABURUNCI,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,93 Tahun 2009,19-06-2009,Kd.24.4/4/PP.00.6/39a/2012,13-03-2012,Silakan Upload SK (link file tidak valid) => [412528-786599--],2021-01-23 22,A,"9,145",,2.,,,,,,-5.526700000000,122.842500000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B11669FC-ED0C-48F0-84F1-252CACF95C1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405863,MAS KANCINAA,40405863,KANCINAA,KABAWOKOLE,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,SWASTA,MA,Kementerian Agama,,,92 A TAHUN 2011,11-05-2011,92 A TAHUN 2011,11-05-2011,Lihat SK Operasional,2016-06-17 07,C,0,,2.,,,,,,-5.470654000000,122.857825000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4B4E11C-C09B-4356-B7EA-D48EA3497573,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69986505,SLBS AMALIA BUTON RAYA,69986505,Lingkungan Lepeka Indah,KOMBELI,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Amaliah Buton Raya,AX3507,15/YABR/I/2018,15-12-2018,164/DPMPTSP/III/2019,05-03-2019,Lihat SK Operasional,2023-01-20 11,,825,1. -,2. -,PLN,,,lahidu19661231@gmail.com,,-5.501000000000,122.842000000000,18,0,0,6,Siang/6 hari,,2022/2023-2,900,2,0,0,2,1,4,10,3,17,0,1,0,1,17,0,14,4,5,6,1,2,3,1,0,9,9,2,0,0,0,0,0,0,0,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,1,1,1,1,2,0,0,0,0,0,0,0,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/498CB043-E058-4D75-BA1A-679FB4B287E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69892733,SMA NEGERI 4 PASARWAJO,69892733,Jln. Gajah Mada,KOMBELI,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,01/PAN-SMA/2015,05-01-2015,563  TAHUN 2015,13-08-2015,Lihat SK Operasional,2015-08-25 15,B,"6,553",1. Telkomsel Flash,2. -,PLN,0,,sman04pasarwajo@gmail.com,http,-5.533206800000,122.839059800000,32,0,0,7,Pagi/6 hari,,2022/2023-2,"2,200",9,2,1,6,7,0,0,25,25,0,5,2,7,25,0,26,6,4,13,7,5,2,1,0,10,22,9,0,0,0,1,0,0,0,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,2,2,3,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/518431A7-43EE-4393-98C5-1D2D302AC9C9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900407,SMA NEGERI 5 PASARWAJO,69900407,Jalan Poros Baubau Pasarwajo-Buton Km 25,WAANGU-ANGU,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,567 TAHUN 2015,13-08-2015,567 TAHUN 2015,13-08-2015,Silakan Upload SK (link file tidak valid) => [689045-335393--],2022-08-29 05,B,"8,282",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,jamilade1980@gmail.com,https,-5.470700000000,122.762400000000,22,0,0,6,Pagi/6 hari,,2022/2023-2,"2,300",6,5,1,2,6,1,0,15,16,0,5,1,5,17,0,16,6,1,6,10,3,2,0,0,12,10,4,0,2,0,1,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,2,2,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/816AA667-60DD-4E3F-A288-7C4C62062DE2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70009919,SMA NEGERI 6 PASARWAJO,70009919,Jalan Poros Desa Mantowu,MANTOWU,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,149 TAHUN 2021,29-03-2021,149 TAHUN 2021,29-03-2021,Silakan Upload SK (link file tidak valid) => [537972-957784--],2021-11-05 07,,"12,000",1. -,2. Telkomsel Flash,PLN,,,,,-5.402900000000,122.862600000000,13,0,0,3,Siang/6 hari,,2022/2023-2,900,5,0,0,0,1,0,0,12,12,0,1,0,2,11,0,8,5,7,3,0,3,0,0,0,5,8,5,0,0,0,0,0,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,1,1,1,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FB0CA3F-2CD8-4025-8C80-B0A1BDDBA9E0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40401134,SMAN 1 PASARWAJO,40401134,Jl. Ki Hajar Dewantara No.115,PASAR WAJO,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0298/0/1982,09-10-1982,0298/0/1982,09-10-1982,Lihat SK Operasional,2015-06-08 08,A,"8,195",1. Telkomsel Flash,2. Lainnya (Wavelan),PLN,,,smansapasarwajo@gmail.com,http,-5.495500000000,122.843300000000,71,0,0,30,Pagi/6 hari,,2022/2023-2,"4,500",20,1,2,0,38,6,0,27,35,2,18,16,33,38,1,60,10,18,13,5,8,9,6,12,26,45,17,0,3,10,2,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,10,10,10,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/914A80DD-22A5-4FA9-829C-2B7D4E552B12,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404610,SMAN 2 PASARWAJO,40404610,Jl. Pendidikan No. 1,DONGKALA,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,14 Tahun 2001,23-02-2001,63 Tahun 2002,30-12-2002,Lihat SK Operasional,2015-08-20 08,A,"8,640",1. Lainnya,2. Telkom Speedy,PLN,,,sma2pwajo@gmail.com,https,-5.569000000000,122.838300000000,47,0,0,15,Pagi/6 hari,,2022/2023-2,"4,400",10,3,0,2,23,1,0,23,24,0,15,8,22,25,0,36,11,10,5,7,9,6,6,4,20,27,8,0,2,5,0,0,0,1,,SMA 2013 MIPA,Lainnya,,,,,,,,,,5,5,5,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA80F000-9377-4AAF-9422-0AF701617DD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403038,SMAN 3 PASAR WAJO,40403038,JL. Poros Pasarwajo-Baubau,LAPODI,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-08-2006,060 Tahun 2007,15-11-2007,Silakan Upload SK,,B,"15,000",1. Telkomsel Flash,2. -,PLN,,0,sman3pasarwajo@gmail.com,,-5.471300000000,122.826800000000,26,0,0,9,Pagi/6 hari,,2022/2023-2,"3,500",16,2,2,2,14,0,0,12,17,0,7,2,10,16,0,24,2,1,6,6,6,2,3,2,13,13,6,7,3,0,2,0,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,3,4,2,
Sulawesi Tenggara,Kab. Buton,Pasar Wajo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C8A61AC6-18F0-4332-8689-4A36AED0C30B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403045,SMKN 1 BUTON,40403045,POROS LASALIMU-PASARWAJO,WASAGA,KEC. PASAR WAJO,KAB. BUTON,PROV. SULAWESI TENGGARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,122 tahun 2006,31-03-2006,1185,04-10-2004,Lihat SK Operasional,2022-07-02 19,Sertifikat Kedaluwarsa,"5,627",1. -,2. Lainnya (Serat Optik),PLN,0,0,smkn1pasarwajo@ymail.com,http,-5.462700000000,122.861900000000,43,0,0,12,Pagi/6 hari,,2022/2023-2,"11,000",12,1,1,0,18,1,0,24,29,0,11,3,18,25,0,40,3,11,8,5,9,6,1,3,11,32,0,8,4,3,0,1,0,0,,SMK 2013 REV.  Agribisnis Perikanan Air Payau dan Laut,Tidak Ada,,,,,,,,,,4,4,4,0
