prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/79B6F024-DB04-44FA-9B18-913C19413131,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70037046,MA DARUSSALAF,70037046,Jln Mbah Ardisela Rt 14 Rw 05 Blok Dongkol,ASEM,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,1070 TAHUN 2022,22-06-2022,Silakan Upload SK (link file tidak valid) => [244959-772750-https,2023-01-31 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A00AD915-2CF5-E011-9C31-B39608D1C44A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20267751,SLB N KAB CIREBON,20267751,JL.AR HAKIM NO.33,SINDANGLAUT,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,421.9/2120-PLB,10-05-2004,421.9/2120-PLB,10-05-2004,Lihat SK Operasional,2022-03-24 14,A,0,1. -,2. Telkom Speedy,PLN & Diesel,02318638802,02318638802,slbnsindanglaut@yahoo.com,http,-6.836800000000,108.619500000000,28,121,67,44,Sehari Penuh/5 hari,,2022/2023-2,"18,500",22,0,0,1,6,2,0,20,23,0,4,1,6,22,0,24,4,13,5,4,1,0,5,0,10,18,22,0,0,0,0,0,0,2,"TKLB, SDLB, SMPLB,  dan SMLB",PAUD Merdeka,Tidak Ada,5,5,3,4,3,5,2,4,3,4,4,2,
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/478FC44A-6D5A-42D7-BE02-3EFB11C658A0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20214995,SMAN 1 LEMAHABANG,20214995,JL. KH. WAHID HASYIM NO. 70,CIPEUJEUH WETAN,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,96/S.K/B/III/65-66,17-07-1965,96/S.K/B/III/65-66,17-07-1965,Lihat SK Operasional,2022-11-18 10,A,"6,623",1. Smartfren,2. Telkom Speedy,PLN & Diesel,02318638622,635246,sman.lemahabang@yahoo.com,http,-6.830600000000,108.621400000000,54,342,680,29,Sehari Penuh/5 hari,,2022/2023-2,"32,000",31,3,1,19,18,23,0,13,40,0,5,9,27,27,0,51,3,10,18,7,4,6,4,5,23,31,24,0,7,0,1,0,0,0,,SMA 2013 MIPA,Smartfren,,,,,,,,,,10,10,9,
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD4D9A9F-F09A-42DF-AA9A-15579971ABBB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244672,SMAS MUHAMMADIYAH LEMAHABANG,20244672,JL. KH. ACHMAD DAHLAN NO. 1,LEUWIDINGDING,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,0869/III.A/I.d/2000,08-08-2000,208/I02/KEP/E81,20-10-1981,Lihat SK Operasional,2020-08-24 19,A,"6,720",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0231635348,smam.lemahabangcrb@gmail.com,,-6.839600000000,108.636200000000,13,43,54,5,Sehari Penuh/5 hari,,2022/2023-2,"1,299",6,2,1,2,0,0,9,5,13,0,0,0,2,11,0,11,2,4,4,2,1,1,1,0,8,5,1,4,1,3,0,0,1,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,2,1,2,
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B03CD48F-0449-4869-892C-916FE0639360,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244673,SMAS NU LEMAHABANG,20244673,JL. RAYA PANDE NO.09,LEMAHABANG,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ALHIKMATUL BASYARIYYAH,AD5199,102/I02.Kep/E 82,09-06-1982,8589/I02.07/MN/1998,17-07-1998,Silakan Upload SK (link file tidak valid) => [74969-743498-36623-43536413-1425214600.PDF],2016-03-07 07,A,"5,000",1. XL (GSM),2. Telkom Speedy,PLN,,635030,smanu_la@yahoo.com,http,-6.830900000000,108.632000000000,31,321,491,24,Double Shift/6 hari,,2022/2023-2,"12,000",24,1,1,2,4,0,24,7,27,0,2,2,11,20,1,27,3,6,7,3,6,0,4,5,17,14,19,3,2,0,1,0,0,0,,SMA 2013 MIPA,XL (GSM),,,,,,,,,,8,8,8,
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EB0F37CD-0DB8-46B5-BC10-C10E8F0BB108,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244700,SMKN 1 LEMAHABANG CIREBON,20244700,JL. KH WAHID HASYIM NO.76 LEMAHABANG,CIPEUJEUH WETAN,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/Kep.96-Disdik/2007,19-02-2007,420/Kep.96-Disdik/2007,19-02-2007,Lihat SK Operasional,2022-03-29 10,A,0,1. Lainnya (Wavelan),2. Telkom Speedy,PLN,0231637060,0231635308,surat@smkn1lemahabang.sch.id,http,-6.829200000000,108.620500000000,85,459,"1,223",48,Sehari Penuh/5 hari,,2022/2023-2,"6,600",41,1,1,0,40,32,0,13,50,1,29,5,55,30,0,81,4,15,15,11,8,13,12,11,49,36,41,0,0,0,1,0,0,0,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Lainnya (Wavelan),,,,,,,,,,16,16,16,0
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FB80021-2C84-4B94-9BD6-10FC2F6AC974,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244681,SMKS ABDI KARYA LEMAHABANG CIREBON,20244681,JL. ABDURAHMAN SALEH NO. 30,ASEM,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Abdi Karya Lemahabang Cirebon,AD5193,282a/102.5/E/1995,17-06-1995,885/102.18/95,25-04-1995,Lihat SK Operasional,2023-02-15 15,B,"5,000",1. -,2. Telkom Speedy,PLN,,02318638577,smksabdikaryalemahabang@yahoo.co.id,http,-6.848400000000,108.626800000000,5,41,25,3,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,0,1,2,0,0,4,2,5,0,0,0,0,5,0,5,0,1,1,0,2,0,1,0,3,2,0,0,3,0,0,1,0,0,,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,,,,,,,,,,1,1,1,0
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48599BFA-DAB8-4FBC-B23A-4534DE357039,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244683,SMKS BINA WARGA LEMAHABANG,20244683,JL. PRAMUKA UJUNG,CIPEUJEUH WETAN,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Warga Lemahabang,AD5197,1193/102.5/M/1981,20-09-1981,421.4/Kpts.123/disdik,12-01-2012,Lihat SK Operasional,2020-08-21 13,A,"8,000",1. -,2. Telkom Astinet,PLN,638280,635105,smkbwla.72@gmail.com,http,-6.823700000000,108.618000000000,43,263,408,23,Sehari Penuh/5 hari,,2022/2023-2,"9,000",28,1,1,2,1,0,51,3,42,0,1,0,12,31,2,34,7,11,9,5,3,6,4,5,18,25,19,9,0,0,0,1,0,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,,,,,,,,,,7,7,9,0
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B898C18F-7D07-4C52-8F50-3EE22D8E32AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244688,SMKS MUHAMMADIYAH LEMAHABANG CIREBON,20244688,JL. KH. ACHMAD DAHLAN NO.1 LEMAHABANG,LEUWIDINGDING,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,0001/III.A/1.d/2000,20-01-2000,814/102.1/Kep/OT/1997,02-08-1997,Lihat SK Operasional,2020-08-24 19,A,"14,000",1. Telkom Astinet,2. Telkom Speedy,PLN,0231637425,0231637425,smkmla_crb@yahoo.co.id,http,-6.848400000000,108.623900000000,68,"1,550",384,58,Sehari Penuh/5 hari,,2022/2023-2,"60,000",44,0,0,2,0,0,48,21,68,0,0,0,17,51,0,56,12,20,11,13,11,8,3,2,46,22,28,8,8,0,0,0,0,1,,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkom Astinet,,,,,,,,,,19,19,20,0
Jawa Barat,Kab. Cirebon,Lemah Abang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2AAB88F9-56DA-4400-9F6E-E4D9A9481AF0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20244693,SMKS SAHIDA LEMAHABANG,20244693,JL. KH. A. WAHID HASYIM NO. 84A LEMAHABANG,CIPEUJEUH WETAN,KEC. LEMAH ABANG,KAB. CIREBON,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SAFINATUL HIDAYAH LEMAHABANG,AD5189,421.3A/SK.146/Disdik/2001,02-07-2001,422.1/2459.1/Dikmen,11-06-2013,Lihat SK Operasional,2023-02-16 06,A,"5,994",1. Smartfren,2. Telkom Speedy,PLN & Diesel,02318639399,0231637850,smksahidalemahabang84@gmail.com,http,-6.847500000000,108.625900000000,34,141,445,19,Pagi/6 hari,,2022/2023-2,"6,600",31,2,1,2,0,0,30,9,34,0,0,0,7,27,0,31,3,10,3,6,3,6,1,5,15,19,31,0,0,0,1,0,0,0,,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Smartfren,,,,,,,,,,7,5,7,0
