prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B06F45D0-8BFC-E111-83D9-B729430B1972,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10703208,SLB MUTIARA BUNDA KOTA BENGKULU,10703208,Jl. Gunung Bungkuk,TANAH PATAH,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SLB,"TKLB, SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Khusus dan Pendidikan Layanan Khusus Mutiara Bunda,AG0883,421.2/192/1V.DIKNAS,11-02-2009,421.2/192/1V.DIKNAS,11-02-2009,Lihat SK Operasional,2015-09-01 10,,"1,508",1. Telkom Speedy,2. Telkom Speedy,PLN,,073624873,mutiarabunda91@yahoo.com,,-3.804600000000,102.285600000000,19,74,33,24,TKLB 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",22,0,1,3,0,0,21,0,19,0,0,0,1,18,0,17,2,8,2,8,1,0,0,0,0,19,2,2,2,2,2,2,2,2,2,2,2,2,0,4,18,0,0,0,1,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E06999D2-C6FB-E111-B898-8B8AA874FDFC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702545,SLBN 1 KOTA BENGKULU,10702545,Jl. Bukit Barisan,KEBUN TEBENG,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-08-1984,,01-01-1910,Silakan Upload SK,,,"2,325",1. -,2. Telkom Speedy,PLN,073625675,073625675,slbn_bkl@yahoo.co.id,http,-3.801400000000,102.278900000000,36,89,57,32,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Tidak Ada,"10,300",30,1,1,11,16,1,0,19,22,0,11,3,12,24,0,32,4,8,4,8,4,1,6,5,7,29,3,2,2,3,3,2,2,2,3,4,3,3,20,0,10,2,0,1,0,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E5D3FF3-B006-402E-8161-AFE9A436FAD7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007921,SMA BUDI UTOMO,70007921,JL. MERAPI 12,KEBUN TEBENG,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN FII DARIL MUQODDAS,AW9681,08/KEP/FDM/1/2020,21-01-2020,503/16.1210/05/DPMPTSP-P.1/2020,29-09-2020,Lihat SK Operasional,2021-05-10 10,,144,1. 3 (Tri),2. Telkom Speedy,PLN & Diesel,0,07367348358,sma.budiutomobengkulu@gmail.com,http,-3.801900000000,102.287200000000,13,54,69,4,SMA 2013 MIPA,Sore/6 hari,,2022/2023-2,3 (Tri),"1,300",4,1,1,5,3,0,8,5,10,0,2,1,3,10,1,10,2,5,2,4,0,1,0,1,7,6,,,,,,,,,,2,1,1,0,4,0,0,1,0,0,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DC114E36-A4E5-4E28-A8EB-D7369D777D6B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69879000,SMA IT IQRA,69879000,JLN. MERAWAN 21 RT.20 RW.07 KOTA BENGKULU,SAWAH LEBAR,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Fida Bengkulu,AG0898,421.75/7577/BPPTPM/2014,04-11-2014,421.2/3221/IV.DIKBUD/2014,27-11-2014,Lihat SK Operasional,2017-08-03 10,A,"150,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0736342717,smait.iqra14@gmail.com,http,-3.793972000000,102.285749000000,41,327,321,21,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"64,499",23,3,1,16,0,0,30,15,39,0,2,0,8,33,0,24,17,14,12,9,5,1,0,0,16,25,,,,,,,,,,6,8,7,23,0,0,0,1,0,0,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/967AD80D-9585-42E8-8388-3C63083345EB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702416,SMAN 1 BENGKULU,10702416,JL. KUALA LEMPUING,LEMPUING,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0371/1/C/1978,22-12-1978,27/SK/B/III,30-06-1959,Lihat SK Operasional,2018-05-28 10,A,"19,800",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,22906,smansakotabengkulu@gmail.com,sman1bengkulu.sch.id,-3.822700000000,102.280300000000,75,532,584,34,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"17,000",32,3,1,19,52,5,0,18,24,1,37,13,47,28,0,63,12,9,11,15,13,15,3,9,20,55,,,,,,,,,,12,11,11,32,0,0,1,1,0,0,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E95E2EF-5079-4499-B50C-D28600E485ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702463,SMAS IDHATA,10702463,JL. SERUNI,NUSA INDAH,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ikatan Darma Wanita Dispendik Provinsi Bengkulu,AG0884,847/C/1987,30-09-1987,847/C/1987,30-09-1987,Lihat SK Operasional,2020-08-28 20,C,"5,000",1. Telkom Speedy,2. Telkom Speedy,PLN,,073621589,smaidhata@gmail.com,,-3.812700000000,102.278600000000,10,23,12,3,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,300",5,1,1,0,2,0,10,0,8,0,2,0,3,7,0,10,0,2,3,1,3,1,0,0,1,9,,,,,,,,,,1,1,1,5,0,0,0,1,0,0,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/831B9C6A-2B41-4FAC-AE8E-6310787FF719,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702418,SMAS PGRI,10702418,JL. SEPAKAT,SAWAH LEBAR,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,64/YP-PGRI/1979,01-01-1985,-42/3/223/Diknas,16-07-2001,Lihat SK Operasional,2020-09-03 15,B,"1,824",1. -,2. Lainnya,PLN,,24151,smapgrikotabengkulu@gmail.com,http,-3.791100000000,102.276700000000,9,5,5,2,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"2,300",5,0,1,1,1,0,8,1,8,0,0,1,5,4,1,8,0,0,1,1,1,0,1,5,1,8,,,,,,,,,,0,1,1,5,0,0,0,1,0,0,0,
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1FBDDC8-84EC-4C40-82B3-C0C8B19771EF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888466,SMK NEGERI 7 KOTA BENGKULU,69888466,Jl. Lempuing 10 Rt.5 Rw.1,LEMPUING,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,113 A TAHUN 2014,13-06-2014,421.3/1525/IV.DIKBUD/2014,14-05-2014,Lihat SK Operasional,2015-01-28 09,B,0,1. -,2. Telkom Speedy,PLN,0,07367327647,smkn7kualabkl@gmail.com,http,-3.824600000000,102.279100000000,52,252,241,18,SMK 2013 REV.  Perhotelan,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,0,24,0,1,6,30,4,0,18,25,0,24,3,30,22,0,44,8,10,10,15,9,3,4,1,16,36,,,,,,,,,,6,6,6,10,14,0,0,0,1,0,0,0
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C339004-B5D8-4EB4-8A30-2924EBAAA9ED,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702427,SMKS S 13 YAMA KARYA BENGKULU,10702427,BUKIT BARISAN NO.49,SAWAH LEBAR,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Yama karya,AG0874,3561,29-06-1998,3561/1.22.H/MN/1998,29-06-1998,Lihat SK Operasional,2016-03-22 07,B,"2,915",1. -,2. Telkom Speedy,PLN,,0736346884,smks13yamakarya@gmail.com,http,-3.848400000000,102.358000000000,11,38,0,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Tidak Ada,"1,300",3,0,1,1,1,0,10,3,10,0,0,1,4,7,0,9,2,0,2,2,2,2,2,1,5,6,,,,,,,,,,1,1,1,0,0,3,0,0,1,0,0,0
Bengkulu,Kota Bengkulu,Ratu Agung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6BCD99DF-633E-4E77-BF9F-BB69218083AA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10702516,SMKS S 16 FARMASI BENGKULU,10702516,JL. INDRAGIRI GG.3 SERANGKAI PADANG HARAPAN,TANAH PATAH,KEC. RATU AGUNG,KOTA BENGKULU,PROV. BENGKULU,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BHAKTI NUSA BENGKULU,AW9895,179/KEP/DIKNAKES/VIII/89,10-08-1989,050/572/II.Diknas,13-03-2010,Lihat SK Operasional,2018-07-11 13,A,"7,000",1. -,2. Telkom Speedy,PLN & Diesel,073622070,073622070,info@smf-bhaktinusa.sch.id,smf-bhaktinusa.sch.id,-3.854700000000,102.362500000000,31,51,276,11,SMK 2013 REV. Farmasi Industri,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"66,000",16,2,2,22,0,0,30,11,31,0,0,0,5,26,0,18,13,10,10,6,2,0,0,3,8,23,,,,,,,,,,4,4,3,16,0,0,0,2,0,0,0,0
