prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DB01C5A-B987-4EA0-83D4-6F8597A1B472,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500472,SMA NAHDLATUL ULAMA 1,20500472,JL. RADEN SANTRI V/22 GRESIK,BEDILAN,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LP. MA'ARIF CABANG KAB. GRESIK,AB0466,072/PA/PMU/6810/76,30-06-1976,98/18.02.10/02/IX/2021,30-09-2021,Lihat SK Operasional,2021-10-01 10,A,"3,850",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,3990667,3970735,info@smanu1-gresik.sch.id,http,-7.155116700000,112.654686700000,63,294,474,23,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"130,000",19,4,1,3,4,0,76,7,59,0,0,4,37,26,0,55,8,8,8,9,8,12,8,10,26,37,7,7,9,19,0,0,4,1,0,0,0,
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/436C0931-F301-4CD3-8383-3DCDE8F17097,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500479,SMAN 1 GRESIK,20500479,JL. ARIF RAHMAN HAKIM NO. 1 GRESIK,SIDOKUMPUL,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,95/S.K/B/III,01-01-1965,95/S.K/B/III,01-01-1965,Lihat SK Operasional,2015-09-13 15,A,"10,370",1. Biznet (Serat Optik),2. Firstmedia,PLN,0313972066,0313981887,sman_1_gresik@yahoo.com,http,-7.168285000000,112.653268300000,60,463,811,36,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"140,000",24,4,1,24,42,3,0,15,19,0,28,13,42,18,1,51,8,12,1,3,8,11,9,16,17,43,12,12,12,3,15,6,10,0,1,0,0,
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FAE20042-01BE-414F-94D8-A564EF568178,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500656,SMAS DARUL ISLAM,20500656,JL. DR. SETIA BUDHI  NO.5 GRESIK,BEDILAN,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Darul Islam Gresik,AB0435,1883 / I04.2.1 / T4.82 / P,11-11-1982,P2T / 388 /19.03 / 01 / IX / 2018,26-09-2018,Lihat SK Operasional,2020-08-24 20,A,"2,128",1. Telkom Speedy,2. Telkom Speedy,PLN,0313989388,0313981764,smadi.gresik@yahoo.com,http,-7.156165000000,112.657066700000,13,34,66,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"7,900",8,2,1,2,0,0,13,1,13,0,0,0,4,9,0,11,2,7,2,1,0,1,2,0,1,12,2,2,2,8,0,0,0,1,0,0,0,
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52C80E55-4FB4-4669-BFB3-29E622F64AD3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500455,SMAS NAHDATUL ULAMA 2,20500455,JL. AKIM KAYAT VII /  NO 49,SUKORAME,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LP. MA'ARIF CABANG KAB. GRESIK,AB0466,1205/i.04/7.4/1989,05-04-1989,93/18.02.10/02/IX/2021,29-09-2021,Lihat SK Operasional,2021-11-12 09,A,"2,718",1. Lainnya,2. Telkom Speedy,PLN,3979908,3984807,smanuda_gresik@yahoo.co.id,http,-7.160300000000,112.648900000000,30,119,352,15,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Lainnya,"36,000",18,1,1,2,1,0,43,0,29,0,0,1,14,16,0,25,5,9,2,5,2,3,2,7,14,16,4,5,6,18,0,0,0,1,0,0,0,
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9271A019-1298-4771-A156-D9E299027D0D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69897187,SMK PGRI NURUL IHSAN,69897187,JL. PANGLIMA SUDIRMAN NO. 145 B GRESIK,SIDOKUMPUL,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Gresik,AK0901,421/5166/437.53/2014,29-12-2014,421/713/437.53/2015,24-04-2015,Lihat SK Operasional,2021-01-20 08,B,"2,415",1. -,2. Telkom Speedy,PLN,0313983335,0313983335,smk.pgrinuri@gmail.com,http,-7.168650000000,112.655398300000,16,116,38,8,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"26,000",8,0,1,5,0,0,11,6,16,0,0,0,5,11,1,15,0,4,3,4,3,0,1,1,10,6,3,3,2,8,0,0,0,1,0,0,0,0
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/221DEC65-212A-40DE-8B85-281F08A7441D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500446,SMKS DHARMA WANITA GRESIK,20500446,JL. ARIEF RACHMAN HAKIM,SIDOKUMPUL,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DHARMA WANITA PERSATUAN KABUPATEN GRESIK,AB0454,1610/B.3/F.1,10-06-1977,P2T/230/19.08/02/V/2018,30-05-2018,Lihat SK Operasional,2019-10-18 20,B,"4,695",1. -,2. Telkom Speedy,PLN,0313987588,0313987588,smkdwgsk1@yahoo.com,http,-7.166648300000,112.653283300000,21,15,164,11,SMK 2013 REV.  Tata Busana,Pagi/6 hari,,2022/2023-2,Tidak Ada,"66,000",20,1,1,5,1,0,24,2,20,0,0,1,3,18,0,15,6,3,7,7,2,0,0,2,7,14,4,4,3,0,17,3,2,0,1,0,0,0
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D88D99A8-9782-4CC0-93DF-6310158748B6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500469,SMKS NU GRESIK,20500469,JL. KH. ABDUL KARIM 60,TRATE,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PPNU Trate,AN0900,AHU-61.AH.01.02,02-01-2008,19.08/1414/02/II/2020,23-05-2017,Silakan Upload SK (link file tidak valid) => [606294-6140-356752-90746594-846834899.PDF],2022-03-23 14,A,"1,728",1. -,2. Lainnya (Serat Optik),PLN,0313980472,0313984736,gresiksmknu@yahoo.co.id,http,-7.156000000000,112.651800000000,35,156,562,23,SMK 2013 REV. Teknik Instalasi Tenaga Listrik,Pagi/6 hari,,2022/2023-2,Tidak Ada,"116,997",25,1,1,0,0,0,33,7,35,0,0,0,18,17,1,23,11,5,6,7,1,4,6,6,12,23,9,7,7,0,25,0,0,0,1,0,0,0
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E59B9C10-02F8-4166-9F13-BB55761B60F0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500411,SMKS PGRI 1 GRESIK,20500411,JL. DR. SUTOMO NO.46,NGIPIK,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Gresik,AK0901,788/32.6/1989,01-01-1901,421.5/586/437.53/2013,17-09-2013,Lihat SK Operasional,2015-06-09 12,A,"2,118",1. -,2. Lainnya,PLN,3981487,3981487,smkpgrigresik@gmail.com,http,-7.161531700000,112.643835000000,92,"1,880",228,61,SMK 2013 REV. Teknik Alat Berat,Pagi/6 hari,,2022/2023-2,Tidak Ada,"35,999",32,3,1,5,11,1,77,18,84,0,4,4,37,55,3,77,12,24,14,8,15,7,9,15,63,29,20,21,20,32,0,0,0,1,0,0,0,0
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C545743-7D63-4756-BC21-38BF62CC0E4F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500422,SMKS SEMEN GRESIK,20500422,JL. ARIEF RACHMAN HAKIM 90,SIDOKUMPUL,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Semen Gresik,AN0860,014/32.8.4/U.84,15-10-1963,19.09/232/01/III/2021,29-03-2021,Silakan Upload SK (link file tidak valid) => [761536-842115--],2023-01-26 09,A,0,1. Biznet (Serat Optik),2. Telkom Speedy,PLN,0313970935,0313984836,smksemengresik@gmail.com,http,-7.164100000000,112.647300000000,56,462,94,27,SMK 2013 REV. Teknik Pemesinan,Sehari Penuh/5 hari,,2022/2023-2,Biznet (Serat Optik),"70,000",29,2,1,2,1,0,59,10,53,0,2,1,28,28,1,45,10,16,7,7,7,5,7,7,30,26,10,8,9,29,0,0,0,1,0,0,0,0
Jawa Timur,Kab. Gresik,Gresik,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5D2657E4-9CF0-4719-9855-497DE5AA409F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20500467,SMKS TARUNA JAYA GRESIK,20500467,JL. PROKLAMASI 44 GRESIK,TLOGOPATUT,KEC. GRESIK,KAB. GRESIK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidkan dan Pengajaran Taruna Jaya Cendikia,AB0433,979/34.U/1989,01-11-1968,174/18.05/02/V/2022,30-05-2022,Lihat SK Operasional,2022-08-24 08,A,"1,202",1. Telkom Speedy,2. Telkom Speedy,PLN,0313983826,0313983826,smk_tajayagresik@yahoo.com,http,-7.164425000000,112.648213300000,14,1,121,8,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"34,100",12,0,1,1,0,0,13,3,14,0,0,0,10,4,0,13,1,1,2,2,2,0,3,4,3,11,3,3,2,12,0,0,0,1,0,0,0,0
