prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_13
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2A519229-9F5A-408C-A88F-19CD498FFFCE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788070,MAS AL AMIN,69788070,PARIT MARTAPURA,SUNGAI RAYA,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,-D/Kw..14.4/4/MAS/0029/2012,23-12-2013,-156,23-12-2013,Lihat SK Operasional,2021-05-11 09,B,0,,2.,,,,,,-.237700000000,109.501700000000,0,17,37,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/426267D7-A4DD-4B44-9BA9-BBE1027E3E90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69753938,MAS AL-FATWA,69753938,"JL.ADI SUCIPTO KM.12,9 ARANG LIMBUNG",ARANG LIMBUNG,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,,,57 Tahun 2013,11-02-2013,57 Tahun 2012,11-02-2013,Lihat SK Operasional,2021-05-05 09,B,0,,2.,,,,,,-.111000000000,109.408500000000,0,36,32,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/369FA580-8DB2-40E6-9643-C9D261C72918,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112553,MAS AL-MA`ARIF,30112553,DUSUN KARYA II PARIT BAKTI SUCI DESA KUALA DUA,KUALA DUA,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,,,D/Kw.14.4/4/MAS/0027/2011,14-09-2011,497 TAHUN 2011,14-09-2011,Lihat SK Operasional,2021-05-06 04,C,0,,2.,,,,,,-.202600000000,109.450800000000,0,31,39,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5144633-15D0-4487-ACBA-0DAFC5DDE6CB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112549,MAS AL-MUSTAQIM,30112549,"Jl. Adisucipto Km 13,5 Gg. Wonodadi I",ARANG LIMBUNG,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,,,KEP/38/PP.03.2/1992,22-12-1992,TI/6/77.03.2/349/1991,16-02-1991,Silakan Upload SK (link file tidak valid) => [277958-6506-368544-96215454-223993354.PDF],2019-12-19 08,B,0,,2.,,,,,,-.117500000000,109.405700000000,0,103,76,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72BC01AD-9114-4A62-86C8-D8A03BC7A4CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112554,MAS DARUL ULUM,30112554,"JL.RASAU JAYA, R.20 / RW.01",KUALA DUA,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,,,KEP-31/PP.03.2/1992,30-10-1992,KEP-31/PP.03.2/1992,30-10-1992,Lihat SK Operasional,2021-05-10 08,B,0,,2.,,,,,,-.169900000000,109.417600000000,0,110,125,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57D63E8C-CB3B-4688-BEE8-2AB93091F19C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69815363,MAS Hidayatul Muslimin 2,69815363,Jl. Raya Desa Kapur Rt.02 Rw.07 Desa Mekar Baru,MEKAR BARU,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,KEP.1213/PP.03.2.2002,26-07-2002,D/Wn/MA/0047/2002,26-07-2002,Lihat SK Operasional,2021-05-09 14,A,0,,2.,,,,,,-.293849000000,109.543275000000,0,77,70,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E4AC9EA-197B-465A-9660-620C348311C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112555,MAS KHULAFAUR RASYIDIN,30112555,JL.ARTERI SUPADIO KM.93,KAPUR,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,,,D/Wn/MA/0052/2002,10-07-2002,KEP.482/PP.03.2/2002,19-12-2014,Lihat SK Operasional,2021-04-15 19,A,0,,2.,,,,,,-2.838137000000,115.246381000000,0,155,160,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F51AA4D2-C81B-430B-8253-523DA900ED4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112552,MAS MIFTAHUL KHOIRAT,30112552,JL. KARYA DESA SUNGAI AMBANGAH SUNGAI RAYA KABUPATEN KUBU RAYA KALBAR,SUNGAI AMBANGAH,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Yayasan LPSD PONDOK PESANTREN MIFTAHUL KHOIROT,AM2697,nomor 222 tahun 2011,05-04-2011,nomor 222 tahun 2011,05-04-2011,Lihat SK Operasional,2021-05-10 04,B,0,,2.,,,,,,-2.828114000000,115.222039000000,0,10,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D0A53D97-8ED3-4202-B7A2-898FE2B4AFBC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788163,MAS MIFTAHUL ULUM,69788163,Teluk Bakung Desa Sungai Asam,SUNGAI ASAM,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,03/LPI-MU/2012,23-12-2013,Nomor 648 tahun 2012,07-11-2012,Lihat SK Operasional,2021-05-11 09,Tidak Terakreditasi,0,,2.,,,,,,-.213000000000,109.497200000000,0,12,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0AF7D99-7D78-4B5A-A0A9-480E42FA92B4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006814,MAS NURUL JADID,70006814,GG. KARANGANYAR,SUNGAI AMBANGAH,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,2420/KW.14.2/5/PP.01.1/04/2020,30-04-2021,1047 TAHUN 2020,30-04-2020,Lihat SK Operasional,2021-01-11 09,,"4,044",,2.,,,,,,-.138900000000,109.430000000000,0,59,66,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13BD2F9B-737D-404C-BC58-5B4A4DD9C1DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30112550,MAS RUBATH NAQSYABANDIYAH,30112550,"PARIT MAS, DESA MADUSARI RT/RW 02/01",MADU SARI,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-2.832230000000,115.230988000000,0,22,33,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Barat,Kab. Kuburaya,Sungai Raya,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2AE9B074-335F-4274-83FA-F337E02F49B3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036632,SLB IBU BAHAGIA,70036632,"Jl. Kampung Bugis / Jl. Perumahan Tukirin RT.002/RW.011, Dusun Mulyorejo",LIMBUNG,KEC. SUNGAI RAYA,KAB. KUBURAYA,PROV. KALIMANTAN BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,46,27-09-2021,503/01/IPK/DPMPTSP,30-12-2022,Lihat SK Operasional,2023-01-11 14,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
