prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B5EB876-B2EA-4B69-BEF4-94A609507339,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10507428,SMA EL MUNDO,10507428,JL.UD Sarkawi (Ki Bajuri) No. 01,TALANG BAKUNG,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Puri Indah,AO2550,78 tahun 2009,20-04-2009,Nomor,20-04-2009,Lihat SK Operasional,2021-08-31 11,B,"2,400",1. -,2. Lainnya (Serat Optik),PLN,,07413067447,smaelmundo10507428@gmail.com,http,-1.628300000000,103.641000000000,7,1,2,2,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"13,000",12,4,1,5,0,0,9,1,7,0,0,0,1,6,0,2,5,3,2,1,1,0,0,0,1,6,1,0,1,0,12,0,0,0,1,0,0,
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AE5B0691-2A78-486A-87DF-FB1BA64743F5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981036,SMAN 13 KOTA JAMBI,69981036,Jln. Sersan Udara Syawal Rt.03 No.104 Talang Bakung,TALANG BAKUNG,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,KPTS.1790.A/DISDIK-2.2/VI/2018,05-06-2018,KPTS.673/DISDIK-1.1/VIII/2018,27-08-2018,Lihat SK Operasional,2022-08-15 00,C,"203,963",1. Telkomsel Flash,2. Telkom Speedy,PLN,,07413612719,sman13kotajambi@gmail.com,,-1.629200000000,103.643000000000,45,378,344,21,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,500",20,1,1,5,19,0,1,25,29,0,14,2,17,28,0,39,6,13,11,5,7,4,3,2,15,30,8,7,6,20,0,0,0,1,0,0,0,
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8772DF7C-DCEB-4455-B6B6-F05D508DDBD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504585,SMAN 9 KOTA JAMBI,10504585,JL. Berdikari,PAYO SELINCAH,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0260/0/1994,05-10-1994,0260/0/1994,05-10-1994,Lihat SK Operasional,2020-07-27 23,A,"10,000",1. Lainnya,2. Telkom Speedy,PLN,,,sman9_jambi@yahoo.co.id,http,-1.591600000000,103.650700000000,44,306,416,21,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"23,000",21,3,1,20,29,0,1,14,14,0,15,15,32,12,0,37,7,5,5,4,4,10,7,9,20,24,7,7,7,0,19,2,0,0,0,1,0,
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FE33B6C-8B27-486B-9527-1C553BE7EE9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10507235,SMAS MEGATAMA,10507235,JL. Megatama RT. 24 Kelurahan Bakung Jaya,BAKUNG JAYA,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MEGATAMA JAMBI,AF1799,4251 Tahun 2016,26-12-2016,Nomor,31-03-2022,Silakan Upload SK (link file tidak valid) => [832138-203009--],2023-06-12 13,B,"1,645",1. Lainnya,2. Telkom Speedy,PLN,07415918595,07415918595,smamegatamajambi@gmail.com,http,-1.625700000000,103.662400000000,14,51,33,4,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"6,600",5,1,1,2,0,0,15,1,14,0,0,0,5,9,0,7,7,5,3,0,1,2,3,0,1,13,1,1,2,5,0,0,0,1,0,0,0,
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C1D518A-CA8F-4A26-A0B7-261926E89676,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504592,SMAS PELITA RAYA,10504592,JL. KOPRAL RAMLI NO. 89,TALANG BAKUNG,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Pelita Raya,AF1794,800/48/PDK/2004,07-05-2004,800/48/PDK/2004,07-05-2004,Lihat SK Operasional,2016-04-27 14,B,"10,000",1. -,2. -,PLN,571505,0741571505,pelitaraya210@gmail.com,http,-1.619670600000,103.647066900000,23,74,98,7,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"7,700",8,4,1,2,2,0,21,4,21,0,2,0,10,13,0,21,2,3,3,5,3,1,7,1,12,11,2,3,2,8,0,0,0,1,0,0,0,
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DDA11A2B-A2F0-45EA-AFB7-401CDAD408A4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10505954,SMAS YADIKA,10505954,JL. Mulya No. 50 RT.38,LINGKAR SELATAN,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ABDI KARYA,AJ6083,115,14-02-1976,KPTS.39/DISDIK/1.1/I/2019,29-01-2019,Silakan Upload SK (link file tidak valid) => [830530-420925--],2023-06-08 10,A,"189,035",1. Telkom Speedy,2. Telkom Speedy,PLN,0741573735,0741573735,smayadikaj@gmail.com,http,-1.647231700000,103.633408600000,16,58,75,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"3,500",10,4,1,2,0,0,12,10,16,0,0,0,2,14,0,12,4,11,2,1,0,0,1,1,8,8,2,2,2,0,10,0,0,0,1,0,0,
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F44986D4-7DA6-4951-BBFC-864372AA431C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888520,SMK MAMBA UL ULUM,69888520,Jl. Berebah II,TALANG BAKUNG,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Mamba'ul Ulum Jambi,AO2549,236 Tahun 2015,20-01-2015,237 Tahun 2015,20-01-2015,Silakan Upload SK (link file tidak valid) => [345953-376542--],2020-08-27 15,C,"24,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,Smksmuljbi@gmail.com,,-1.632860800000,103.668017800000,12,104,92,11,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"2,200",11,1,1,2,0,0,9,5,12,0,0,0,0,12,0,10,2,5,6,1,0,0,0,0,2,10,4,4,3,11,0,0,0,1,0,0,0,0
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8724B26A-21D0-42C7-B70B-E8F09EA57209,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69968808,SMKN 6 KOTA JAMBI,69968808,Jln. Liposos II Kelurahan Ekajaya Kec Palmerah Kota Jambi,EKA JAYA,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,KPTS.787/DISDIK/1.1/X/2017,25-10-2017,KPTS.786/DISDIK/1.1/X/2017,25-10-2017,Silakan Upload SK (link file tidak valid) => [519230-443131--],2021-09-20 14,C,"38,753",1. -,2. Telkom Speedy,PLN,,3606829,smkn6jbi@gmail.com,https,-1.615800000000,103.670100000000,33,334,324,19,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"33,000",17,0,1,19,7,0,0,26,27,0,3,3,8,25,0,27,6,14,6,7,3,0,2,1,9,24,7,6,6,17,0,0,0,1,0,0,0,0
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4FBE261C-F4CF-4D08-AE6E-70D72F1C6241,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10504615,SMKS AL IRSYAD JAMBI,10504615,JL. ABDUL MUIS NO. 45 RT.12,PAAL MERAH,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LAJJNAH PENDIDIKAN DAN PENGAJARAN AL-IRSYAD,AO2536,2742/1.10/M/Ib-1994,14-06-1994,2742/1.10/M/Ib-1994,14-06-1994,Silakan Upload SK (link file tidak valid) => [675281-630147--],2022-08-09 09,B,"3,000",1. Indosat IM3,2. Telkom Speedy,PLN,,,smk.alirsyadjambi@gmail.com,,-1.649446700000,103.636049700000,11,42,29,3,SMK 2013 REV. Agribisnis Tanaman Pangan dan Hortikultura,Pagi/6 hari,,2022/2023-2,Indosat IM3,"1,300",6,2,1,4,0,0,12,0,11,0,0,0,9,2,0,10,1,0,0,2,2,3,2,2,3,8,1,1,1,4,2,0,0,1,0,0,0,0
Jambi,Kota Jambi,Paal Merah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8A05F65-4137-4963-B6EA-6C4CAF9B3B97,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69978631,SMKS Keluarga Bunda Jambi,69978631,Jl. Sultan Hasanuddin No. 4 RT. 43,TALANG BAKUNG,KEC. PAAL MERAH,KOTA JAMBI,PROV. JAMBI,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KELUARGA BUNDA JAMBI,AW8870,No. 1303/SI/DISDIK-3.2/V/2017,31-05-2017,No. 1303/SI/DISDIK-3.2/V/2017,31-05-2017,Lihat SK Operasional,2022-03-14 14,B,"7,500",1. Lainnya (Satelit),2. Telkom Speedy,PLN & Diesel,,0741570884,,http,-1.636500000000,103.660900000000,14,10,128,6,SMK 2013 REV. Asisten Keperawatan,Sehari Penuh/6 hari,,2022/2023-2,Lainnya (Satelit),"77,000",6,2,1,2,0,0,24,0,14,0,0,0,0,14,0,10,4,10,4,0,0,0,0,0,2,12,2,2,2,6,0,0,0,1,0,0,0,0
