prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/228BF599-C427-4EAC-BEE2-F26530D1486B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70036189,MA MIFTAHUL ULUM,70036189,jl. serpang,DURIN TIMUR,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,,768 TAHUN 2022,13-06-2022,Silakan Upload SK (link file tidak valid) => [243759-706863-https,2022-12-20 08,,568,,2.,,,,,,.000000000000,.000000000000,0,3,18,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F4992A8-3905-46A6-949B-7CCDC46D7A62,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411902,MAS AL HAMIDIYAH,20411902,JL.Raya Sen Asen,SENASEN,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI/MA/VIII/02/1995,02-07-1995,Kw.13.4/4/PP.00.6/553/2010,01-07-2010,Silakan Upload SK,,B,0,,2.,,,,,,-7.068400000000,113.100800000000,0,97,86,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9E813A9C-1F0A-4D57-A1F9-A9DE9E1DAA3C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411904,MAS AL IBRAHIMY,20411904,JL RAYA KONANG 61 KECAMATAN KONANG,KONANG,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MA/05/YPI/VIII/SK//1997,03-07-1997,Kw.13.4/4/PP.00.6/554/2010,01-07-2010,Lihat SK Operasional,2020-01-06 11,B,0,,2.,,,,,,-7.075600000000,113.089200000000,0,64,92,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6104C392-B643-46EE-A8C5-BB68BD4ED47C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20411906,MAS AL IKHLAS,20411906,DESA BATOKABAN KONANG,BATOKABAN,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI/MA/VIII/22/2009,17-05-2009,Kw.13.4/4/PP.00.6/1379/2012,12-03-2012,Silakan Upload SK,,B,0,,2.,,,,,,-7.025000000000,113.010600000000,0,24,31,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A95FD1C-8FB8-4C54-8D70-608095500F10,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69983562,MAS RAUDLATUL ULUM,69983562,JL. KH ABDUL MUIN,GALIS DAJAH,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,3726 TAHUN 2018,23-04-2018,3726 TAHUN 2018,23-04-2018,Lihat SK Operasional,2021-01-04 00,C,0,,2.,,,,,,.000000000000,.000000000000,0,28,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/768E0B53-1253-40E5-9BEA-4A0A0B96922D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20579390,MAS ZAINUL ULUM,20579390,JL.KH.MOH BAKRI NO. 01 Dsn. MONDIN DS. GALIS DAJAH KEC. KONANG BANGKALAN,GALIS DAJAH,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,YPI/MA/VIII/11/2007,15-07-2007,Kw.13.4/4/PP.00.6/1291/2011,01-03-2011,Silakan Upload SK,,B,0,,2.,,,,,,-7.034297000000,113.029690000000,0,24,51,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F0C4092C-D803-4312-BC81-4FC406AF0C1D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69966097,SMA KHOLILURROHMAN,69966097,Jl. Kembang Putih,GENTENG,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KHOLILURROHMAN,AB4579,188.4/1587/101.2/2017,10-03-2017,421.3/1989.4/101.2/2017,29-03-2017,Lihat SK Operasional,2020-08-24 20,C,"6,048",1. Telkomsel Flash,2. Indosat IM3,PLN,,,sma.kholilurroh@gmail.com,http,-7.027308000000,113.069076400000,7,132,127,3,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,0,0,0,6,3,7,0,0,0,0,7,0,3,4,3,3,0,1,0,0,0,5,2,0,0,3,0,0,0,1,1,SMA 2013 IPS,Telkomsel Flash,1,1,1,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/174493D0-E78D-4350-9338-1A16E9C89ECE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888529,SMA NURUD DZOLAM,69888529,DESA CAMPOR,CAMPOR,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURUD DZOLAM,AB4576,421.3/4330/433.107/2014,10-12-2014,421.3/4330/433.107/2014,10-12-2014,Lihat SK Operasional,2015-02-02 09,C,"1,500",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smanuruddzolam@gmail.com,http,-7.078216700000,113.111690000000,9,61,45,3,Pagi/6 hari,,2022/2023-2,900,3,0,1,0,0,0,7,3,9,0,0,0,0,9,0,9,0,0,5,2,2,0,0,0,9,0,0,2,1,0,0,1,0,0,SMA 2013 IPS,Telkom Speedy,1,1,1,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/261C563F-B20A-403E-868F-A41BF77DC757,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69774800,SMAS AT TAUFIQIYAH,69774800,Jl. RAYA BATOKABAN,BATOKABAN,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan ASSANUSI BATOKABAN,AB4552,2012,12-12-2012,P2T/24/19.03/01/I/2018,26-12-2016,Lihat SK Operasional,2020-08-27 09,B,"4,060",1. Axis,2. XL (GSM),PLN,,,sma.attaufiqiyah42@gmail.com,http,-7.025221700000,113.008511700000,10,67,61,4,Pagi/6 hari,,2022/2023-2,"1,300",5,1,1,2,0,0,13,0,10,0,0,0,0,10,0,8,2,0,2,4,1,3,0,0,9,1,0,4,1,2,0,0,1,0,SMA 2013 IPS,Axis,1,2,1,
Jawa Timur,Kab. Bangkalan,Konang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BB1721F-50A1-49B4-9ABA-1940240C0F98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20551910,SMKS AL HAMIDIYAH,20551910,JL. SEN ASEN KONANG,SENASEN,KEC. KONANG,KAB. BANGKALAN,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-HAMIDIYAH,AB4548,421.5/185/108.09/2007,03-07-2007,19.08/1524/02/VII/2020,23-07-2020,Lihat SK Operasional,2021-11-30 09,B,"4,500",1. Telkomsel Flash,2. XL (GSM),PLN,,,smkalhamidiyah@yahoo.com,http,-7.068456700000,113.101151700000,16,220,200,11,Pagi/6 hari,,2022/2023-2,"1,300",0,0,0,0,2,1,13,3,14,0,2,0,4,12,0,15,1,5,7,0,2,0,1,1,3,13,0,0,0,13,0,0,0,1,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,3,5,3,0
