prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8502F5BD-BD19-45A4-91CE-FB2A5FB9C969,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30208947,MAN KAPUAS,30208947,JL. KERUING NO.48,SELAT TENGAH,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,KMA 672 Tahun 2016,17-11-2016,KMA 672 Tahun 2016,17-11-2016,Lihat SK Operasional,2020-01-28 15,A,0,,2.,,,,,,-3.005200000000,114.386400000000,0,372,510,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D269318-A627-48C6-A269-FC9554576048,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30208952,MAS AL-MUHAJIRIN,30208952,JL. CILIK RIWUT GG.DAMAI RT.30,SELAT HULU,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,SWASTA,MA,Kementerian Agama,,,810/Kw.15.2/2-e/PP.00.6/09/2016,26-09-2016,810/Kw.15.2/2-e/PP.00.6/09/2016,26-09-2016,Lihat SK Operasional,2020-01-22 15,B,0,,2.,,,,,,-2.999800000000,114.402100000000,0,99,111,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0B57B7E0-626A-4468-B438-BDAB595CEA60,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30208949,MAS ISLAMIYAH,30208949,JL. ANGGREK N0. 34,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,-3.011611000000,114.393807000000,0,12,6,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA8D8DB8-4C99-437B-A088-9B4FD50A82AE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30208948,MAS MANARUL HUDA,30208948,JL. R.SOEPRAPTO NO.69 KUALA KAPUAS,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,INDONESIA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-2.986263000000,114.414243000000,0,18,14,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0B3A235-30F5-E011-82BF-8575B471408D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30200672,SLB NEGERI 1 KUALA KAPUAS,30200672,Jl. Tambun Bungai Gg. VI No. 49 Kuala Kapuas,SELAT DALAM,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1984-04-13,13-04-1984,421/2709/Disdik/VIII/2021,24-08-2021,Lihat SK Operasional,2021-12-13 11,C,"4,424",1.,2.,PLN,,,,,-3.003523300000,114.392091700000,25,43,19,24,Siang/6 hari,,2022/2023-2,"1,500",4,0,1,2,4,3,0,18,21,0,1,3,4,21,0,17,8,8,4,3,2,2,2,4,11,14,4,0,0,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Tidak Ada,5,1,2,1,2,2,1,2,2,2,3,1,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A3AEF7E-7CD3-4478-8471-EA9543AC1C32,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70039953,SMA IT Al Amin Kapuas,70039953,"Jl. Pemuda Km 1,5 Gg. II Kuala Kapuas",SELAT DALAM,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,570/0001/Pendidikan-IPO/I/DPMPTSP-2023,19-01-2023,570/0001/Pendidikan-IPO/I/DPMPTSP-2023,19-01-2023,Lihat SK Operasional,2023-06-06 11,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/817F175D-EC6C-4CDC-9462-052F5C2574FF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203612,SMAN 1 KUALA KAPUAS,30203612,JL. LETJEND SOEPRAPTO NO. 66,SELAT HILIR,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,135/SK/III/1961,29-08-1961,135/SK/III/1961,29-08-1961,Lihat SK Operasional,2020-01-29 08,A,"8,783",1. Telkomsel Flash,2. Telkom Speedy,PLN,051321095,051321095,kapuassmasa@gmail.com,http,-3.022100000000,114.390600000000,49,387,440,26,Sehari Penuh/5 hari,,2022/2023-2,"35,100",27,4,1,1,41,3,0,5,9,0,10,30,36,13,0,45,4,5,3,5,4,3,14,15,21,28,0,27,0,0,0,1,0,0,,SMA 2013 Bhs&Budaya,Telkomsel Flash,,,,,,,,,,8,9,9,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E04686AE-7F66-434C-B6A4-88E91431F325,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30203614,SMAN 2 KUALA KAPUAS,30203614,JL. PEMUDA NO. 74,SELAT DALAM,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/2439/Disdik/XI/2022,15-09-2022,0426/O/1991,08-07-1991,Lihat SK Operasional,2022-09-16 10,A,"30,000",1. XL (GSM),2. Telkom Speedy,PLN,051321811,051321811,smanduakualakapuas@gmail.com,http,-2.990400000000,114.397600000000,46,292,314,20,Sehari Penuh/5 hari,,2022/2023-2,"33,000",22,4,1,52,37,4,0,5,10,0,15,21,32,14,0,42,4,5,4,7,6,3,14,7,15,31,1,4,17,0,0,0,1,0,,SMA 2013 Bhs&Budaya,XL (GSM),,,,,,,,,,7,7,6,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CC72525-C88C-4EF0-A8A8-AA91C88CEDA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30200295,SMAN 3 KUALA KAPUAS,30200295,"Jl. Pemuda Km. 5,5 No. 36 RT.07 RW.03 Kuala Kapuas",SELAT UTARA,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,217/O/2000,17-11-2000,217/O/2000,17-11-2000,Lihat SK Operasional,2021-01-08 09,B,0,1. Lainnya,2. Telkomsel Flash,PLN,,,smagakapuas@gmail.com,sman3kualakapuas.sch.id,-2.962300000000,114.412400000000,20,66,72,7,Sehari Penuh/5 hari,,2022/2023-2,"21,500",10,4,1,2,16,1,0,3,4,0,6,10,16,4,0,19,1,4,0,2,2,3,7,2,10,10,5,5,0,0,0,0,1,0,,SMA 2013 Bhs&Budaya,Lainnya,,,,,,,,,,2,2,3,
Kalimantan Tengah,Kab. Kapuas,Selat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/25D7CC09-7EBB-4A1C-8438-864F2D7EB9E9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30200286,SMAS ISLAM TERPADU BABUSSALAM,30200286,JL. PATIH RUMBIH NO. 22 RT 07/04  K KAPUAS,SELAT BARAT,KEC. SELAT,KAB. KAPUAS,PROV. KALIMANTAN TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/YPPB/2000,09-01-2000,424/2792/DIKBUD/2005,18-07-2005,Lihat SK Operasional,2015-07-13 08,B,"20,241",1. Telkomsel Flash,2. Telkom Speedy,PLN,051323432,051324725,babussalams@ymail.com,http,-3.001895000000,114.372214000000,16,104,103,8,Sehari Penuh/5 hari,,2022/2023-2,"2,200",11,1,1,2,6,0,7,4,10,0,2,4,9,7,0,16,0,0,2,2,5,4,2,1,10,6,0,11,0,0,0,1,0,0,,SMA 2013 MIPA,Telkomsel Flash,,,,,,,,,,3,3,2,
