prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E53F74C3-2596-40E8-84B3-6F2FF7EA59CC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20177967,MAS AL KHAIRIYAH,20177967,Jl. Mangga No. 4,LAGOA,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,MA,Kementerian Agama,,,DWJ/MA/1689/1994,01-03-1994,622 TAHUN 2016,16-02-2016,Lihat SK Operasional,2016-04-06 06,A,0,,2.,,,,,,-6.116100000000,106.910700000000,0,83,153,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78EED357-5FE2-4533-9F2E-8F273103A8B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20177970,MAS AR RASYIDIYAH,20177970,Mualim Rasyid No. 34 Rt. 014/rw. 005,TUGU SELATAN,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,MA,Kementerian Agama,,,623 Tahun 2016,16-02-2016,KW.09.4/4/HK.00.5/6313/2012,27-03-2006,Lihat SK Operasional,2019-11-23 08,B,0,,2.,,,,,,-6.133800000000,106.908200000000,0,15,27,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5198152-496C-44A8-9AAD-6DFC6F86D154,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20177973,MAS PERSIS 12,20177973,Jl.yos Sudarso Lor. 103/56,KOJA,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,MA,Kementerian Agama,,,WJ/6/09A/HK.00.5/1998,19-10-1998,533 tahun  2016,12-02-2016,Lihat SK Operasional,2020-12-22 08,B,0,,2.,,,,,,-6.111500000000,106.893700000000,0,31,20,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40BD73DF-A896-E211-B96E-394312378FE4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20110817,SLB BC NUGRAHA,20110817,Jl. Mangga Lontar Ujung XI No. 1,TUGU UTARA,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN ANUGERAH ISMAD,AD1832,Kep.2470/101.A1/I/95,17-02-1993,12429/-1.851.232,09-12-2014,Lihat SK Operasional,2023-03-10 06,B,0,1. XL (GSM),2. Telkom Speedy,PLN,,4350911,slb.nugraha@ymail.com,,-6.131700000000,106.915900000000,5,22,8,9,Sehari Penuh/5 hari,,2022/2023-2,"3,500",7,0,0,2,4,0,2,0,1,0,0,4,6,-1,0,5,0,0,0,0,0,1,2,2,0,5,7,0,0,0,0,0,0,0,SDLB,Pendidikan Khusus SDLB 2013,XL (GSM),2,1,2,2,1,1,0,0,0,0,0,0,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5019A696-2BF5-E011-A10D-0547E0C85FC2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20110821,SLB NEGERI 4 JAKARTA,20110821,Jl. Bendungan Melayu NO. 80,TUGU SELATAN,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1359/2007,18-09-2007,232/2008,21-04-2008,Silakan Upload SK,,,"2,596",1. Lainnya,2. Telkom Speedy,PLN,02143936650,,slbn4jakarta@gmail.com,http,-6.133700000000,106.906900000000,44,143,88,42,Sehari Penuh/5 hari,,2022/2023-2,"65,998",44,0,1,6,21,14,0,9,37,0,6,1,23,21,0,42,2,16,16,4,1,1,5,1,13,31,14,0,30,0,1,0,0,0,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Lainnya,4,5,3,4,3,2,4,3,5,3,3,3,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43D70233-6A21-4FCF-A89B-A4A3A828AE1E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100802,SMAN 110 JAKARTA,20100802,JL. BENDUNGAN MELAYU NO 80,TUGU SELATAN,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,1.711.2/0849/09-02/270/P/1997,20-10-1997,0426/0/1991,15-07-1991,Lihat SK Operasional,2015-05-13 07,A,"22,285",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,43901262,4350059,admin@sman110.sch.id,http,-6.133700000000,106.905000000000,48,386,466,24,Sehari Penuh/5 hari,,2022/2023-2,"44,000",24,3,1,27,22,13,0,13,31,1,10,6,26,22,0,42,6,3,6,9,5,8,10,7,19,29,24,0,0,0,1,0,0,0,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,8,8,8,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D99AC9F2-7F88-4E0A-83C3-04AE01A2A162,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100806,SMAN 13 JAKARTA,20100806,JL. SEROJA NO.1,RAWABADAK UTARA,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,05-11-1984,,05-11-1984,Silakan Upload SK,,A,"5,850",1. Telkom Speedy,2. Telkom Speedy,PLN,4304580,4303676,info@sman13jkt.sch.id,http,-6.119100000000,106.894600000000,46,408,556,26,Sehari Penuh/5 hari,,2022/2023-2,"143,000",26,4,1,16,33,7,0,6,17,0,21,8,31,15,0,42,4,3,6,5,2,7,7,16,16,30,22,4,0,0,1,0,0,0,,SMA 2013 MIPA,Telkom Speedy,,,,,,,,,,10,8,8,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/84BD9C71-8D1D-4523-9078-F4662DA6FCAD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107368,SMAS AL KHAIRIYAH JAKARTA,20107368,JL. MINDI NO. 2,LAGOA,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ISLAM AL-KHAIRIYAH,AG3525,345/I01.IA/I.85,10-03-2014,2414/-1.851.68,04-03-2014,Silakan Upload SK (link file tidak valid) => [750797-851815--],2023-01-03 06,B,750,1. Telkom Speedy,2. Telkom Astinet,PLN,,0214374154,smaalkhairiyahkoja0214@gmail.com,http,-6.115400000000,106.914200000000,25,121,186,10,Pagi/6 hari,,2022/2023-2,"6,000",11,4,1,3,0,0,20,9,25,0,0,0,4,21,2,18,5,6,6,3,6,2,1,1,10,15,11,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,3,4,3,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EDE9C66-D4E3-42C8-A293-56B9AF681B4B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20107369,SMAS AL MUHAJIRIN JAKARTA,20107369,JL.TUNDA NO 20-21,RAWABADAK SELATAN,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL MUHAJIRIN BAHARI,AD1786,Kep. 25.rr/101.A1/PP/1999,10-06-1999,11779/-1-851.68,01-01-1998,Silakan Upload SK (link file tidak valid) => [551995-200080--],2021-12-07 08,B,"25,000",1. Telkomsel Flash,2. Firstmedia,PLN,,0214303432,almuhajirinsmas@gmail.com,http,-6.124600000000,106.901000000000,12,61,78,7,Sehari Penuh/6 hari,,2022/2023-2,"2,500",6,4,1,2,0,0,7,7,12,0,0,0,2,10,0,10,2,6,1,1,1,1,1,1,5,7,6,0,0,0,0,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,2,3,2,
D.K.I. Jakarta,Kota Jakarta Utara,Koja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA146404-61FB-4EEF-829B-07A3FD6768F1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100614,SMAS FONS VITAE 2 JAKARTA,20100614,JL. KRAMAT JAYA 1B,LAGOA,KEC. KOJA,KOTA JAKARTA UTARA,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MARSUDIRINI,AE1717,24141241241,20-08-1976,43-44,08-07-1983,Lihat SK Operasional,2017-02-17 14,A,"960,000",1. Telkom Speedy,2. Telkom Speedy,PLN,43913561,43913561,smafonsvitae2jkt@gmail.com,http,-6.111600000000,106.916400000000,17,218,180,14,Sehari Penuh/5 hari,,2022/2023-2,129,23,4,1,2,0,0,12,10,17,0,0,0,8,9,0,16,1,3,2,2,3,0,3,4,9,8,23,0,0,0,1,0,0,0,,SMA 2013 IPS,Telkom Speedy,,,,,,,,,,5,5,4,
