prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0156C73B-1F5B-4B34-AB34-3A8F27F28FB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70033520,MA Nizami Irsyadi Sekodi,70033520,Jalan Diponegoro RT 002 /RW 003,SEKODI,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,,,290 TAHUN 2022,17-05-2022,Silakan Upload SK (link file tidak valid) => [237355-378434-https,2022-09-20 09,,0,,2.,,,,,,.000000000000,.000000000000,0,4,9,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/78187474-3AEE-4269-B270-2BA62DE079F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60725197,MAN 1 BENGKALIS,60725197,JL. PEMBANGUNAN I BENGKALIS,PEMATANG DUKU,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,1.482100000000,102.105800000000,0,298,382,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C72EDADD-2CB8-4117-B32F-FC574512FB14,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725490,MAS AL HUDA,69725490,JL. UTAMA,DESA KELEBUK,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,Kw.04.4/4/03/MAS/PP.00/0032/2010,14-04-2010,168 Tahun 2010,14-04-2010,Lihat SK Operasional,2023-01-12 10,A,0,,2.,,,,,,1.514500000000,102.083900000000,0,69,72,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83CF4640-23C6-4AE4-9574-22D05C470CB1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725477,MAS AR ROSYIDIYAH,69725477,JL. AWANG MAHMUDA GG. PELAJAR,SUNGAI ALAM,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,Kw.04.4/4/03.MAS/PP.00/0010/2010,14-04-2010,NOMOR 168 TAHUN 2010,14-04-2010,Lihat SK Operasional,2023-01-12 13,B,0,,2.,,,,,,1.508182000000,102.103683000000,0,29,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7311770B-A676-44BA-A797-87555F2062C0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725493,MAS DARUL FALAH,69725493,JL. Pesantren,PEMATANG DUKU,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,Kw.04.4/4/03/MA/PP.03.2/038/2007,29-10-2007,312140301041,29-10-2010,Lihat SK Operasional,2016-10-18 13,B,0,,2.,,,,,,1.443968000000,102.304088000000,0,14,5,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB51D081-C465-4A68-A2D9-735B8CED7886,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725478,MAS DARUSSALAM,69725478,JL. SENTOSA,PEMATANG DUKU,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,1.437900000000,102.340300000000,0,49,52,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA00E4B9-FAD1-44F4-9099-2A4DD145D2DD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725473,MAS YPPI BENGKALIS,69725473,JL. A. YANI NO. 063,BENGKALIS KOTA,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,SWASTA,MA,Kementerian Agama,Lainnya,,,01-01-1900,225/KPTS-DIKMEN/2013/...,05-12-2011,Silakan Upload SK,,B,0,,2.,,,,,,1.473900000000,102.113400000000,0,16,10,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51DA7592-3C2D-4DE7-9FE9-6F0BD0D529B5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10495145,SLBN BENGKALIS,10495145,JL. PEMBANGUNAN III,KELAPAPATI,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,NEGERI,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1900,,,Silakan Upload SK,,B,"4,335",1. Telkomsel Flash,2. Telkom Speedy,PLN,07623872,076623873,slbnegeribengkalis@gmail.com,,1.480300000000,102.103400000000,22,75,40,43,Sehari Penuh/5 hari,,2022/2023-2,"4,400",0,0,0,0,10,1,0,11,12,1,6,3,10,12,1,19,2,4,3,1,6,1,3,4,6,16,0,0,0,17,0,0,0,1,"SDLB, SMPLB,  dan SMLB",Pendidikan Khusus SMALB 2013,Telkomsel Flash,4,4,1,4,4,3,5,4,4,3,3,4,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFCEB2E8-7553-45B0-8F1A-E2BB08C5C3D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400873,SMAN 1 BENGKALIS,10400873,JL. AHMAD YANI,BENGKALIS KOTA,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,3422/84/PB,01-01-1900,225/KPTS-DIKMEN/2013/...,02-12-2013,Silakan Upload SK (link file tidak valid) => [772481-31580--],2023-02-08 09,A,"22,500",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,21093,0766,smansabengkalis1@gmail.com,http,1.474300000000,102.113800000000,46,348,427,24,Sehari Penuh/5 hari,,2022/2023-2,"33,000",24,4,1,2,26,1,0,19,20,0,13,13,26,20,0,43,3,9,5,6,6,5,8,7,13,33,3,21,0,0,0,1,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,8,8,8,
Riau,Kab. Bengkalis,Bengkalis,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1BEA4A4-DBA2-4040-B5EE-73D5AE0AAE83,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10400843,SMAN 2 BENGKALIS,10400843,JL. PRAMUKA  BENGKALIS,AIR PUTIH,KEC. BENGKALIS,KAB. BENGKALIS,PROV. RIAU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,30.1.0902.01.002,01-01-1900,30.1.0902.01.002,01-01-1900,Silakan Upload SK (link file tidak valid) => [510303-407961--],2021-09-02 13,A,"20,000",1. -,2. Lainnya (Serat Optik),PLN,,6281371470165,sma2bengkalis@gmail.com,http,1.464500000000,102.132300000000,56,293,379,21,Sehari Penuh/5 hari,,2022/2023-2,"24,000",28,4,1,10,32,1,0,23,24,0,20,12,41,15,0,54,2,7,3,4,12,13,7,10,14,42,28,0,0,0,1,0,0,0,,SMA 2013 IPS,Tidak Ada,,,,,,,,,,7,7,7,
