prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/727C82F3-ADAC-45E7-B0A3-9CFE4D5B1F30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69955805,MAS Al-Mabrur,69955805,Jln. Baldu Wahadat,KEL. KETSOBLAK,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,C,0,,2.,,,,,,.000000000000,.000000000000,0,17,7,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/878F271E-23D4-47B7-AB61-DF6C91B1C763,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69761907,SMA Negeri 5 Tual,69761907,Jl. Chr. Rahanra,KEL. LODAR EL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,07 Tahun 2013,14-01-2013,07 Tahun 2013,14-01-2013,Lihat SK Operasional,2019-08-28 06,B,"3,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,09162520202,,smanegeri5tual@gmail.com,http,-5.636900000000,132.747700000000,33,178,256,12,Sehari Penuh/5 hari,,2022/2023-2,13,13,2,1,1,13,0,0,20,21,0,11,1,10,23,0,26,7,13,7,8,3,1,0,1,10,23,13,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,4,4,4,
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1CA1E1E-3AF8-4C30-B418-29BDB5F94870,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849369,SMA Negeri 7 Tual,69849369,JL. Hoat Taar,TAAR,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,157 Tahun 2014,03-07-2014,157 TAHUN 2014,03-07-2014,Lihat SK Operasional,2022-08-11 16,C,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,091621273,smanegeri7tual@gmail.com,http,-5.650300000000,132.754700000000,23,104,94,7,Pagi/6 hari,,2022/2023-2,"5,000",8,2,1,2,5,3,0,15,19,0,3,1,4,19,0,18,5,5,13,3,0,1,1,0,9,14,8,0,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,2,2,3,
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/14D6FE96-645A-4E5B-B95F-4016FBE4C5AC,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100819,SMAN 1 TUAL,60100819,Jl. Pattimura,KEL. LODAR EL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,360/SK/B/61,30-11-1959,360/SK/B/61,01-07-1961,Lihat SK Operasional,2021-03-04 12,A,"18,905",1. Telkom Speedy,2. Telkom Speedy,PLN,09162520268,09162520268,smanegerisatutual@gmail.com,http,-5.637500000000,132.748700000000,79,458,563,30,Pagi/6 hari,,2022/2023-2,"13,000",33,4,1,11,49,8,0,22,30,0,34,15,31,48,0,66,13,14,14,15,4,12,11,9,24,55,7,7,19,1,0,0,1,0,SMA 2013 MIPA,Telkom Speedy,11,9,10,
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/567E2690-BE79-4B1B-992C-F40CA22439B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100795,SMAS KRISTEN TUAL,60100795,JL. R.A KARTINI TUAL,KEL. LODAR EL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINAAN PENDIDIKAN KRISTEN DR. J. B. SITANALA,AK8991,51/I.17/M/1990,15-06-1990,51/I.17/M/1990,15-06-1990,Lihat SK Operasional,2015-10-02 08,A,"5,525",1. Telkom Speedy,2. Telkom Speedy,PLN,,24096,smakristen2020@gmail.com,,-5.636600000000,132.745100000000,24,145,146,11,Sehari Penuh/6 hari,,2022/2023-2,"2,500",15,0,0,1,17,0,5,2,7,0,15,2,14,10,0,19,5,2,4,1,3,6,6,2,9,15,3,12,0,0,0,0,0,1,SMA 2013 IPS,Telkom Speedy,3,4,4,
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A7E3148-B0F3-4639-AF42-1EB9B6AA740C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100815,SMAS RONEVAN TUAL,60100815,JL. PEMUDA,KEL. LODAR EL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN RONEVAN,AO3961,642.2/449/2003,12-05-2003,426/453/2006,17-10-2006,Lihat SK Operasional,2015-09-23 06,B,"2,238",1. -,2. Telkom Speedy,PLN,,,smaronevan20@gmail.com,http,-5.633900000000,132.754100000000,15,58,90,6,Pagi/6 hari,,2022/2023-2,"3,500",4,5,0,2,1,0,8,9,14,0,1,0,1,14,0,8,7,7,2,2,2,1,1,0,4,11,4,0,0,2,0,0,0,1,SMA 2013 MIPA,Tidak Ada,2,2,2,
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D6B29590-3F86-4722-B5CE-97E96D6BF25A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849370,SMK Negeri 1 Tual,69849370,JL. BALDU WAHADAT,TUAL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,98 Tahun 2010,11-05-2010,98 TAHUN 2010,11-05-2010,Lihat SK Operasional,2016-04-18 11,A,"15,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkn1tual@gmail.com,http,-5.620100000000,132.750100000000,48,326,253,19,Pagi/6 hari,,2022/2023-2,"10,600",16,4,2,4,19,7,1,21,30,0,16,2,16,32,4,36,8,6,14,16,6,3,0,3,14,34,16,0,0,0,2,0,0,0,SMK 2013 REV.  Agribisnis Rumput Laut,Telkomsel Flash,7,6,6,0
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/01C74456-6942-4F6B-8CFC-43316EDE3732,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100825,SMKS PELAYARAN BAHARI NUSANTARA,60100825,Jl. Jend. Sudirman Kota Tual,KEL. LODAR EL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Bahari Nusantara,AC6593,420/187/2008,08-09-2008,420/187/2008,08-09-2008,Lihat SK Operasional,2019-04-08 10,C,"6,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkpelayarantual@gmail.com,http,-5.632200000000,132.757000000000,21,125,24,6,Sehari Penuh/6 hari,,2022/2023-2,"3,500",6,1,1,0,5,0,10,8,16,0,5,0,6,15,3,14,4,6,4,1,2,3,2,3,12,9,0,6,0,0,1,0,0,0,SMK 2013 REV.  Nautika Kapal Niaga,Telkomsel Flash,2,2,2,0
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67C8E895-BD96-4944-A971-59705D84ED89,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60100828,SMKS PERIKANAN LUSWED TUAL,60100828,JL. LOBAK DANIEL TARANTEIN DESA TAAR,KEL. KETSOBLAK,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Luswed Tual,AN6097,19/DPD/TU.520/VIII/2003,18-08-2003,216 TAHUN 2004,20-08-2004,Lihat SK Operasional,2015-08-26 18,B,"6,750",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkluswed@gmail.com,http,-5.649900000000,132.754400000000,10,49,22,3,Pagi/6 hari,,2022/2023-2,"1,300",3,1,0,1,1,0,7,3,9,0,0,1,1,9,1,9,0,2,2,2,1,1,2,0,1,9,0,0,3,4,0,0,0,1,SMK 2013 REV.  Nautika Kapal Penangkap Ikan,Telkomsel Flash,1,1,1,0
Maluku,Kota Tual,Pulau Dullah Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1D61DB1-1AB0-475C-98B7-45C18A2A3DC7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60105445,SMKS ROMEL TUAL,60105445,JL. MUTIARA,KEL. LODAR EL,KEC. PULAU DULLAH SELATAN,KOTA TUAL,PROV. MALUKU,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ROMEL TUAL,AO3975,421.5/1972,12-03-2011,65 TAHUN 2011,12-03-2011,Lihat SK Operasional,2015-09-12 07,B,"10,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN & Diesel,,091622970,smkromeltual@gmail.com,http,-5.634900000000,132.753700000000,11,74,217,7,Sehari Penuh/5 hari,,2022/2023-2,"20,000",9,1,1,2,3,0,4,5,8,0,3,0,3,8,1,9,1,2,3,2,2,1,0,1,5,6,9,0,0,0,1,0,0,0,SMK 2013 REV. Farmasi Industri,Telkomsel Flash,3,2,2,0
