prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABC9064C-30BE-4CDD-A474-D804B14B70E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100221,SMAN 25 JAKARTA,20100221,JL. AM. SANGAJI NO. 22-24,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [594896-617732--],2022-02-23 22,A,"2,457",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,0,,smanegeri25jkt@gmail.com,http,-6.167600000000,106.813500000000,33,263,281,15,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"146,000",15,4,1,2,19,5,1,8,16,2,13,2,21,12,0,30,3,6,4,4,3,2,10,4,13,20,5,5,5,15,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E91E6EDA-08BD-44E7-A4A5-660E40BAF0E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100211,SMAN 4 JAKARTA,20100211,JL. BATU NO. 3 GAMBIR,GAMBIR,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,Kep.068/I01.E1/R/93,05-07-1993,Kep.068/I01.E1/R/93,05-07-1993,Lihat SK Operasional,2021-08-03 07,A,"3,600",1. Telkom Astinet,2. Lainnya (Serat Optik),PLN,0213519037,0213843937,sman4_jakarta@yahoo.co.id,http,-6.178800000000,106.835600000000,33,287,332,17,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Astinet,"120,000",17,4,1,6,19,6,1,7,19,0,12,2,19,14,0,28,5,7,5,4,3,1,8,5,9,24,6,6,5,0,17,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DF29874-2E31-4F72-AC4F-FD5282E0ACD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100486,SMAS BUNDA MULIA JAKARTA,20100486,JL. AM. SANGAJI NO. 20,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN BUNDA MULIA,AL1527,3574101/1990,09-02-1985,6308/-1.851.68,14-05-2014,Lihat SK Operasional,2015-04-28 08,A,"1,200",1. Telkom Speedy,2. Telkom Speedy,PLN,6310264,6329005,sma_bundamulia@yahoo.com,http,-6.163500000000,106.812500000000,28,220,247,13,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"33,000",13,5,1,2,0,0,22,10,28,0,0,0,10,18,0,25,3,2,10,7,4,2,2,1,11,17,6,4,3,13,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EC8272B0-A662-428D-86EA-68A10052A29D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100191,SMAS KRISTEN KETAPANG 1 JAKARTA,20100191,JL. K.H. ZAINUL ARIFIN 35,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Kristen Ketapang,AL1560,SP.499/I01.IA/I.86,01-01-1986,8675/-1.851.68,23-10-2013,Lihat SK Operasional,2021-11-26 09,A,"1,937",1. -,2. Lainnya (Serat Optik),PLN,0216322908,0216322857,smakk1@skketapang.org,http,-6.160600000000,106.814100000000,20,57,50,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"82,500",9,3,1,2,0,0,16,9,20,0,0,0,7,13,1,19,0,7,3,1,0,0,6,3,7,13,2,2,2,9,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BE2983A-24E3-4AC4-885F-3DA4DCF62164,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100179,SMAS SANTO PAULUS JAKARTA,20100179,JL. SETIA KAWAN RAYA 39-41,DURI PULO,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN TANIMBAR LESTARI,AL1562,989/101-4/R4-1982,29-10-1982,4622/-1.851.68,17-06-2013,Lihat SK Operasional,2015-08-11 14,B,"2,500",1. -,2. Biznet (Serat Optik),PLN,0216327559,0216327559,smasantopaulus@yahoo.com,http,-6.164300000000,106.801500000000,11,59,37,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Tidak Ada,"20,900",6,5,1,2,0,0,14,1,11,0,0,0,7,4,0,10,1,1,3,1,1,1,1,3,3,8,2,2,2,0,6,0,0,0,1,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD782D53-E494-4546-B3E3-17BCD003CDCD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100197,SMAS TARSISIUS 1 JAKARTA,20100197,JL. KH. HASYIM ASHARI 26,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BUNDA HATI KUDUS,AD1891,SP.122/I01.1A/I-1983,30-12-1983,5551/-1.851.68,11-07-2013,Lihat SK Operasional,2020-11-27 12,A,"2,777",1. -,2. Lainnya (Serat Optik),PLN,0216339976,02163854382,sma@tarsisius1.sch.id,http,-6.164500000000,106.815200000000,22,130,138,10,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"690,000",14,5,1,19,0,0,24,5,21,0,1,0,14,8,1,18,3,5,1,1,2,2,6,5,9,13,3,4,3,14,0,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3158FEE-8A77-4D8E-9E54-CBF214F2A6DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100215,SMAS YP IPPI PETOJO JAKARTA,20100215,JL. PETOJO BARAT III/2,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN IINSTITUT PENGEMBANGAN PENDIDIKAN INDONESIA,AL1529,22,06-01-1955,382/-1.851.68,15-01-2013,Lihat SK Operasional,2015-08-29 05,A,"2,700",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,6313055,6318984,smaypippi_1951@yahoo.com,http,-6.163800000000,106.811300000000,28,229,276,12,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"197,000",12,5,1,2,0,0,28,9,28,0,0,0,4,24,1,24,3,11,4,3,1,2,2,5,13,15,4,4,4,8,4,0,0,1,0,0,0,
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB9A1427-E91D-47FF-A604-CE68DE51A86E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69981907,SMK Global Multimedia,69981907,Jl. Alaydrus No. 10,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bakti Adirajasa,AL1571,24 Tahun 2017,25-08-2017,01/AC.2.0/31.71.01/-1.851/2018,01-10-2018,Lihat SK Operasional,2018-11-07 11,B,400,1. Telkom Speedy,2. Biznet (Serat Optik),PLN,,02122633962,info@globalmultimedia.sch.id,http,-6.165543000000,106.817719000000,15,151,65,7,SMK 2013 REV. Multimedia,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"415,000",10,0,1,2,0,0,13,4,15,0,0,0,0,15,1,9,5,5,3,2,3,1,1,0,9,6,2,2,3,10,0,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90FBF286-2EA7-4BDB-827D-C640C13146CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100161,SMKN 2 JAKARTA,20100161,JL. BATU 3,GAMBIR,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,23532-58,,,,Silakan Upload SK,,A,"3,895",1. Lainnya (Serat Optik),2. Telkom Astinet,PLN,0213520860,0213846219,humas@smkn2jkt.sch.id,http,-6.178100000000,106.833500000000,43,336,394,21,SMK 2013 REV.  Bisnis Daring dan Pemasaran,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"110,000",21,1,1,2,20,13,0,10,25,1,14,3,22,21,0,41,2,9,6,4,4,1,10,9,20,23,7,7,7,21,0,0,0,1,0,0,0,0
D.K.I. Jakarta,Kota Jakarta Pusat,Gambir,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94E8132A-2B7B-48D0-B476-CD949C0285EE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20100119,SMKS AL IRSYAD,20100119,JL. KH. HASYIM ASHARI 27 GAMBIR,PETOJO UTARA,KEC. GAMBIR,KOTA JAKARTA PUSAT,PROV. D.K.I. JAKARTA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Irsyad Al-Islamiyah Jakarta Pusat,AW7661,008/101.AI/I/91,04-02-1991,00005/1.12.1/31.71.01.1003/-3.851.1/2015,25-11-2015,Lihat SK Operasional,2015-12-15 14,B,"7,200",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,02122630265,smk.alirsyad@gmail.com,http,-6.165900000000,106.815800000000,12,99,69,5,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Double Shift/6 hari,,2022/2023-2,Lainnya (Serat Optik),"72,000",10,0,1,2,0,0,9,5,12,0,0,0,3,9,1,11,0,4,1,0,1,2,2,2,7,5,3,1,1,0,10,0,0,0,1,0,0,0
