prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC2A7B13-57D7-4FD0-AE86-8603EB645000,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584296,MAS NAHDLATUL ULAMA,20584296,MOJOSARI - NGEPEH,NGEPEH,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Wm.06.04/PP.03.2/3372/SKP/1998,29-09-1998,Kw.13.4/4/PP.00.6/971/2010,01-07-2010,Lihat SK Operasional,2021-05-02 14,A,0,,2.,,,,,,-7.671960000000,111.883184000000,0,92,184,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0F49C77-6183-4F44-9542-18B792425B40,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584302,MAS PSM LOCERET,20584302,SUGIHWARAS,BAJULAN,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,1756 TAHUN 2016,26-04-2016,1756 TAHUN 2016,26-04-2016,Silakan Upload SK,,B,0,,2.,,,,,,-7.671200000000,111.894600000000,0,51,58,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/80C92E14-93FE-E111-8B29-B9195C4F5338,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727411,SLB KRIDA UTAMA 2 LOCERET,69727411,Jl. Raya Kediri No. 305 Kec. Loceret Kab. Nganjuk,LOCERET,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KRIDA UTAMA,AK1678,AHU-0022985.AH.01.04.Tahun 2015,13-11-2015,49/18.12/02/V/2023,31-05-2023,Lihat SK Operasional,2023-05-24 08,B,"3,815",1.,2.,PLN,,,,,-7.649600000000,111.900600000000,10,55,34,12,Sehari Penuh/5 hari,,2022/2023-2,0,11,0,0,2,0,0,10,1,10,0,0,0,0,10,0,9,1,4,6,0,0,0,0,0,2,8,1,4,6,0,0,0,0,0,"TKLB, SDLB, SMPLB,  dan SMLB",PAUD Merdeka,Telkomsel Flash,1,1,1,1,1,1,1,1,1,1,1,1,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8A9FFD0-FE49-4024-A18F-3CABF277D29F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69965840,SMA ISLAM ASSYAFIAH,69965840,"Dusun Mojosari, Desa Ngepeh, Loceret",NGEPEH,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL-MARDLIYAH NGANJUK,AK1649,188.4/1585/101.2/2017,10-03-2017,421.3/1989.2/101.2/2017,29-03-2017,Silakan Upload SK (link file tidak valid) => [506630-660468--],2021-08-30 14,B,"3,500",1. -,2. Telkom Speedy,PLN,,,smaiassyafiah@gmail.com,https,-7.668500000000,111.889100000000,40,0,0,19,Pagi/6 hari,,2022/2023-2,"3,000",20,0,0,4,0,0,44,0,40,0,0,0,4,36,0,30,10,26,7,6,1,0,0,0,16,24,20,0,0,0,0,0,0,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,9,6,4,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3F818E15-A634-470E-93B2-6B0F573ECC8E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727416,SMALBS KRIDA UTAMA LOCERET,69727416,Jl. Raya Kediri No. 305 Kec. Loceret Kab. Nganjuk,LOCERET,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KRIDA UTAMA,AK1678,420.5/1837/411.201.3/2012,30-01-2012,421.8/3305.48/101.4/2017,31-05-2017,Lihat SK Operasional,2019-11-05 15,C,0,,2.,,,,smalbku2loceret@gmail.com,,-7.649600000000,111.900700000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,Pendidikan Khusus SMALB 2013,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C14EFD52-F0C6-4831-971F-D455B5D965C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20538322,SMAN 1 LOCERET,20538322,JL. DR. SUTOMO LOCERET,NGEPEH,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0216/O/1992,05-05-1992,0216/O/1992,05-05-1992,Lihat SK Operasional,2019-03-14 22,A,"20,665",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,324776,sma1loceret@gmail.com,http,-7.665800000000,111.883700000000,43,335,362,22,Sehari Penuh/5 hari,,2022/2023-2,"6,000",22,2,1,2,25,9,0,9,20,0,14,9,27,16,0,35,8,2,11,6,2,0,11,11,19,24,0,19,3,0,0,1,0,0,,SMA 2013 Bhs&Budaya,Telkom Speedy,,,,,,,,,,8,8,6,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/41B3071C-2A97-4DCF-AEDC-C206E66A4B5A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20539813,SMKS AL BASTHOMI LOCERET,20539813,JL. MOJOSARI -NGEPEH,NGEPEH,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Nahdlatul Ulama,AK1668,420.5/10089/411.405/2007,05-09-2007,1/18.05/02/I/2023,12-03-2020,Lihat SK Operasional,2023-01-04 11,A,"1,500,000",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,03583514008,smk_albasthomi@ymail.com,https,-7.669800000000,111.888700000000,17,329,141,17,Pagi/6 hari,,2022/2023-2,"15,000",19,0,1,0,0,0,16,4,17,0,0,0,7,10,0,6,11,1,6,7,2,1,0,0,11,6,0,19,0,0,0,1,0,0,,SMK 2013 REV. Teknik Ototronik,Lainnya (Serat Optik),,,,,,,,,,7,5,5,0
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/833E5A57-1CC4-4D9A-AE9B-64047CD3ACB4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20538332,SMKS AL HUSNA,20538332,JL. RAYA KEDIRI GG. KWAGEAN NO. 4 LOCERET,LOCERET,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN AL-HUSNA LOCERET,AK1651,42.5/1631/411.40/2007,09-01-2007,19.08/1881/02/XII/2020,14-12-2020,Lihat SK Operasional,2021-08-30 07,B,"4,064",1. Telkom Astinet,2. Telkom Speedy,PLN,0358329806,0358329806,smksalhusna.nganjuk@gmail.com,http,-7.647400000000,111.899800000000,23,423,89,16,Pagi/6 hari,,2022/2023-2,"33,000",11,0,1,7,2,1,19,2,21,0,2,0,6,17,0,21,2,5,3,1,7,4,2,1,10,13,11,0,0,4,1,0,0,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Astinet,,,,,,,,,,5,5,6,0
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81924B56-5B21-45E1-B716-6533A7CEA831,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727414,SMPLBS KRIDA UTAMA LOCERET,69727414,Jl. Raya Kediri No. 305 Kec. Loceret Kab. Nganjuk,LOCERET,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KRIDA UTAMA,AK1678,421.8/4477.12/101.4/2017,28-07-2017,421.8/4477.12/101.4/2017,28-07-2017,Lihat SK Operasional,2017-10-19 12,B,"3,815",,2.,,,,smplbku2loceret@gmail.com,,-7.649600000000,111.900600000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,Pendidikan Khusus SMPLB 2013,,,,,,,,,,,,,,
Jawa Timur,Kab. Nganjuk,Loceret,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FEC7E6AC-3B2B-41D6-9ADE-37EC04019140,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69888693,SMTK WIDYA CRISTY,69888693,Dusun Semanding,BAJULAN,KEC. LOCERET,KAB. NGANJUK,PROV. JAWA TIMUR,SWASTA,SMTK,Kementerian Agama,,,DJ.III/Kep/HK005/298/2014,22-09-2014,DJ.III/Kep/HK005/298/2014,22-09-2014,Silakan Upload SK,,C,0,,2.,,,,widyachristy12@gmail.com,,-7.711400000000,111.882100000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,SMA 2013 MIPA,,,,,,,,,,,,,,
