prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D89F0733-FD23-4515-A65A-90D0124D0F98,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584156,MAN 2 KOTA PROBOLINGGO,20584156,JL. SUKARNO HATTA NO. 255,CURAHGRINTING,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,42 Tahun 1992,17-01-1992,Kw.13.4/4/PP.00.6/806/2010,01-07-2010,Lihat SK Operasional,2016-11-30 14,A,0 m2,1.,2.,,,,,,-7.754100000000,113.197500000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9BAC0D80-9EA2-4270-AF57-E50A01EC7AD8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69881496,MAS  HIDAYAT,69881496,Jl. Supriadi Gg. Pesantren No. 25 Kanigaran Kota Probolinggo,KANIGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Lainnya,,1935 Tahun 2016,26-04-2016,1935 Tahun 2016,26-04-2016,Lihat SK Operasional,2020-08-24 20,C,1.260 m2,1.,2.,,,,,,-7.758714000000,113.201670000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1291FC1A-1BC7-455A-BE78-CC0324FCE0BF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584161,MAS RAUDLATUL HASANIYAH,20584161,JL. KH. ABD. HAMID GG. PESANTREN NO. 35 A,KEBONSARI KULON,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,C.Kw.134/MA/208/2002,16-06-2002,244 TAHUN 2016,22-02-2016,Lihat SK Operasional,2016-04-22 06,C,0 m2,1.,2.,,,,,,-7.761900000000,113.219100000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0350C296-7348-40AD-9A96-96D0E0F5A62A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69945082,SMA ISLAM ANDALAS,69945082,Jl. Walikota Gatot RT. 01 RW. 06,KANIGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Nurus salafiyah,AB5432,AHU-01804.50.10.2014,23-05-2014,421.2/1782/2016,06-06-2016,Lihat SK Operasional,2016-06-14 07,C,900 m2,1. Lainnya,2. Telkom Speedy,PLN,,,smaiandalas@gmail.com,http,-7.770300000000,113.203700000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDDE1F5F-181E-447F-AEEF-6D71A1964D1C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536288,SMAN 1 PROBOLINGGO,20536288,JL. SOEKARNO HATTA 137,CURAHGRINTING,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/425/425.103/2007,04-05-2007,420/425/425.103/2007,04-05-2007,Lihat SK Operasional,2018-01-23 09,A,14.670 m2,1. Telkom Astinet,2. Telkom Astinet,PLN,0335421566,0335421566,akademik@sman1probolinggo.sch.id,http,-7.754300000000,113.196200000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2B14CF4-81A6-4BF3-A00F-DA2B43FFF613,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536297,SMAN 2 PROBOLINGGO,20536297,JL. KI HAJAR DEWANTARA,KANIGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0558/0/1984,20-11-1984,0558/0/1984,20-11-1984,Lihat SK Operasional,2020-12-29 08,A,10.103 m2,1. Biznet (Serat Optik),2. Telkom Speedy,PLN,0335423196,0335423196,sman2.pbl@gmail.com,http,-7.765400000000,113.199700000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C2C772BC-8DEA-4940-8774-AF769E74F1A8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536295,SMAN 4 PROBOLINGGO,20536295,JL. SLAMET RIYADI,KANIGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/0/1991,15-07-1991,0426/0/1991,15-07-1991,Lihat SK Operasional,2015-03-09 08,A,25.000 m2,1. Biznet (Kabel),2. Telkom Speedy,PLN,0335423192,0335423192,mail@sman4-pbl.sch.id,http,-7.765200000000,113.202800000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E61B350-529F-4AA5-A43C-48F6CDF6C46E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536281,SMAS SETIA PROBOLINGGO,20536281,JL.SLAMET RIYADI,KANIGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Bayuangga Probolinggo,AE7404,421.2/023/425/.103/2010,31-05-2013,421.2/023/050/103/2013,31-05-2013,Lihat SK Operasional,2016-01-27 14,B,2.160 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,424124,424124,sma.setia@yahoo.co.id,,-7.766900000000,113.208800000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7C0ADDBC-C0F2-48A3-8603-AAF5ECD244C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536279,SMAS TAMAN MADYA PROBOLINGGO,20536279,Jl. Suroyo No. 8 Probolinggo,TISNONEGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Probolinggo,AE7401,1397/I04.21/TY 83,12-11-1983,P2T/783/19.03/01/VII/2019,09-07-2019,Lihat SK Operasional,2022-08-11 10,A,2.400 m2,1. Telkom Speedy,2. Biznet (Serat Optik),PLN,0335423093,0335423093,tamanmadyakotaprob@gmail.com,http,-7.751600000000,113.214600000000
Jawa Timur,Kota Probolinggo,Kanigaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/15AB9B8B-7C55-4CBF-9565-B0C71E104510,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20536289,SMKN 2 PROBOLINGGO,20536289,JL. MASTRIP NO.153 PROBOLINGGO,KANIGARAN,KEC. KANIGARAN,KOTA PROBOLINGGO,PROV. JAWA TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,163/D/RPT/BI/67,04-04-1967,421.3/003/425.103/2014,01-02-2014,Lihat SK Operasional,2022-11-25 14,A,35.350 m2,1. Biznet (Serat Optik),2. Telkom Astinet,PLN,0335421324,0335421324,info@smkn2-pbl.sch.id,http,-7.771500000000,113.213400000000
