prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA7BA50D-BAD7-4880-955F-68211036A9E8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277093,MAN 1 KOTA BEKASI,20277093,JL. MARKISA RAYA II TAMAN WISMA ASRI,PERWIRA,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,244 Tahun 1993,23-10-1993,Kw.10.4/4/PP.00.6/2738/2010,28-04-2010,Lihat SK Operasional,2022-06-03 13,A,0,,2.,,,,,,-6.228500000000,106.999500000000,0,467,634,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63D66467-5BAC-47E5-9F28-6735B32EAB2D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277104,MAS ANNIDA AL ISLAMY RB,20277104,JL. JAMBLANG HARAPAN JAYA BEKASI UTARA,HARAPAN JAYA,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Wi/HK.008/178/94,09-06-1994,32-75/MA/0010/2010,28-04-2010,Lihat SK Operasional,2022-07-21 05,A,0,,2.,,,,,,-6.218174000000,106.993774000000,0,49,65,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94A85271-6076-4B30-A88C-FD39419BD89B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277105,MAS ANNUR,20277105,JL. KH MUCHTAR THABRANI NO 51,HARAPAN BARU,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.226305000000,107.007227000000,0,49,78,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD855B7B-D91E-4BB9-8B9A-33DD81CB1752,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277108,MAS ATTAQWA 04,20277108,JL. KALIABANG TENGAH RAWA SILAM I RT.006/006 KEL. KALIABANG TENGAH KEC. BEKASI,KALIABANG TENGAH,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,wi/i/PP.00.6/1091/2000,21-06-2000,Kw.10.4/4PP.00.6/2738/2010,28-04-2010,Lihat SK Operasional,2023-01-17 13,A,0,,2.,,,,,,-6.218470000000,106.997913000000,0,54,74,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B510FFCD-CF45-4846-9BBD-9BBD77D3AED0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69725637,MAS MA ANNUR II,69725637,JL. LORI INDAH KALIABANG TENGAH NO. 55,KALIABANG TENGAH,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0,,2.,,,,,,-6.237836000000,107.001609000000,0,30,40,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/649B27A1-B530-4773-8705-F84FE6BEE700,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20277116,MAS SULLAMUL ISTIQOMAH,20277116,"JL. PEJUANG, KALIABANG BUNGUR RT.003/18 NO.158",HARAPAN JAYA,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,3/10/05/04/007/062/87,17-12-1987,3/10/05/04/007/062/87,17-12-1987,Lihat SK Operasional,2021-05-25 08,A,0,,2.,,,,,,-6.233253000000,107.004270000000,0,37,71,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BC50660-13BF-4015-960F-BFA7FE5EDB9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69856209,SMA GALAJUARA,69856209,Jl. Kaliabang Tengah No. 22 Rt. 03/06,KALIABANG TENGAH,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persada Plus Galajuara,AL4172,421./133-BPPT/XI/2012,22-12-2012,421.3/Kep.502-Disdik/VIII,11-08-2014,Lihat SK Operasional,2022-07-19 12,B,"40,000",1. -,2. Telkom Speedy,PLN,02188882020,02188882002,sma_galajuara@yahoo.com,http,-6.178900000000,106.999500000000,21,147,236,12,Pagi/6 hari,,2022/2023-2,"53,000",12,5,1,2,0,0,18,7,21,0,0,0,2,19,1,14,6,14,3,1,2,1,0,0,5,16,12,0,0,0,1,0,0,0,SMA 2013 MIPA,Tidak Ada,6,4,2,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D8C1DA1-0259-4BEF-AC91-6590A9BB29FB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69774555,SMA ISLAM AL-AZHAR 8,69774555,Jalan Boulevard Utara Blok I Summarecon Bekasi,MARGA MULYA,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AD2409,421/05-BPPT/V/2013,01-05-2013,421.5/Kep.1200-Disdik/X/2015,19-10-2015,Lihat SK Operasional,2015-10-20 11,A,"10,400",1. Lainnya,2. Lainnya,PLN & Diesel,29579398,29616008,admin.smaia8@alazharsummarecon.sch.id,http,-6.209700000000,107.013000000000,40,323,314,18,Sehari Penuh/5 hari,,2022/2023-2,"608,000",19,4,1,6,0,0,43,2,40,0,0,0,26,14,0,36,4,10,14,6,2,3,4,1,17,23,19,0,0,0,1,0,0,0,SMA 2013 IPS,Lainnya,6,6,6,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFEF7BF0-13FF-4568-AD0E-17E6E3C2F601,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69856205,SMA IT AL MUCHTAR,69856205,JL. KH. MUCHTAR THABRANI NO. 32,PERWIRA,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Al-Muchtar,AN9082,421.5/133-BPPT/XI/2012,22-11-2012,421.3/Kep.501Disdik/VIII/2014,11-08-2014,Lihat SK Operasional,2015-02-16 08,A,"5,000",1. -,2. Telkom Speedy,PLN,,02188882728,almuchtarsmait@gmail.com,http,-6.202600000000,107.014100000000,15,72,61,5,Sehari Penuh/5 hari,,2022/2023-2,"3,000",6,4,1,3,0,0,15,1,15,0,0,0,5,10,0,13,2,1,4,3,3,0,3,1,7,8,6,0,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,2,2,1,
Jawa Barat,Kota Bekasi,Bekasi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/67C6D219-9B03-4180-A2C5-5EA4ACF3BCA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69870886,SMA KRISTEN PENABUR SUMMARECON BEKASI,69870886,BOULEVARD UTARA KP TELUK BUYUNG,MARGA MULYA,KEC. BEKASI UTARA,KOTA BEKASI,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BADAN PENDIDIKAN KRISTEN PENABUR JAKARTA,AD1986,421.5/133-BPPT/XI/2012,22-11-2012,421.3/Kep.667.A-Disdik/IX,19-09-2014,Silakan Upload SK,,A,"7,007",1. -,2. Lainnya (Serat Optik),PLN & Diesel,02128519437,02128519436,smaksummareconbekasi@bpkpenaburjakarta.or.id,http,-6.227300000000,107.005200000000,31,160,187,11,Pagi/6 hari,,2022/2023-2,"10,000",24,4,1,8,0,0,32,3,31,0,0,0,13,18,0,26,5,0,9,5,5,4,6,2,13,18,24,0,0,0,1,0,0,0,SMA 2013 Bhs&Budaya,Tidak Ada,3,4,4,
