prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50B700AD-30F5-E011-A5F4-A3BE80FDEDA3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40103649,SLB (KHUSUS AUTIS) AGCA CENTER MANADO,40103649,Jalan Pumorow No 56 Banjer,BANJER,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SLB,"TKLB, SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,01/AGCA/CENTER/X1 /2004,17-01-2006,050/KEP/DIKNAS-02/1431/2008,18-09-2008,Lihat SK Operasional,2016-11-17 11,B,"2,436",1.,2.,PLN,,,,,1.476100000000,124.854000000000,8,51,19,11,PAUD Merdeka,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"1,297",13,0,1,1,3,0,5,0,5,2,1,0,0,8,0,6,2,2,2,0,1,2,1,0,2,6,1,1,1,1,1,1,1,1,1,1,1,0,12,1,0,0,1,0,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A0CAE1AC-30F5-E011-A922-AD0D34B31266,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40104551,SLB B/C KRISTEN EMMANUEL,40104551,Jl. Manguni I,PAAL EMPAT,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persekolahan Kristen Emmanuel Manado,AC4405,22,25-09-1979,268/I.16.6/I.C.90,01-01-1910,Silakan Upload SK (link file tidak valid) => [563402-480620--],2021-12-29 15,C,"4,560",1.,2.,PLN,,,,,1.477400000000,124.870600000000,5,20,21,10,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,XL (GSM),"1,300",14,0,1,0,3,0,2,0,2,0,3,0,3,2,0,3,2,0,0,1,0,2,0,2,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,14,0,0,0,1,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BA413C8-AB65-4606-A4D5-D339BD613036,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102622,SMAN 4 MANADO,40102622,JL. MANGUNI 11,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,INDONESIA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,0473/01/1998,,,,Silakan Upload SK,,A,"9,200",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,,865328,smanegeri4manado2018@gmail.com,http,1.474200000000,124.874500000000,42,263,278,19,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Wavelan),"9,800",22,5,1,5,25,6,0,11,18,0,18,6,21,21,0,37,5,6,8,4,7,6,6,5,18,24,,,,,,,,,,5,7,7,18,0,4,0,1,0,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0E70E50B-1F00-4456-BF42-151EB158F56C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102747,SMAN 6 MANADO,40102747,JL. SISWA NO 59,TAAS,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,,,,,Silakan Upload SK,,B,"9,500",1. Telkomsel Flash,2. Telkom Speedy,PLN,0431853567,,smanegeri6manado@gmail.com,http,1.470000000000,124.862900000000,16,24,33,9,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"6,300",9,5,1,2,9,2,0,5,8,0,5,3,8,8,0,13,3,5,3,0,2,1,2,3,3,13,,,,,,,,,,3,3,3,0,6,3,0,0,1,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81CEBD90-A25E-44D6-871F-FCD07C9442F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102608,SMAS ADVENT KLABAT,40102608,JL. DAAN MOGOT II,TIKALA BARU,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN GEREJA MASEHI ADVENT HARI KETUJUH,AC4395,121/NMC/SIV-81,04-04-1981,185.a/1.16.1/T.85,18-07-1985,Lihat SK Operasional,2015-06-29 09,A,"3,456",1. -,2. Lainnya (Serat Optik),PLN,0000,,smaadventklabat@gmail.com,http,1.480400000000,124.857300000000,9,56,68,5,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"11,000",8,1,0,7,0,0,8,3,9,0,0,0,5,4,0,9,0,1,3,1,0,1,1,2,5,4,,,,,,,,,,1,2,2,8,0,0,0,0,0,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6E19FCCF-878B-4BFF-BC5B-AD19DE401AE8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102611,SMAS EMMANUEL,40102611,JL. MANGUNI I/1 PACUAN TIMUR,BANJER,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERSEKOLAHAN KRISTEN EMMANUEL MANADO,AC4402,185.a/I 16.1/T.85,18-07-1985,-185.a/I.16.1/T.85,18-07-1985,Lihat SK Operasional,2019-07-29 00,C,600,1. Telkom Speedy,2. -,PLN,,,vivizha@gmail.com,,1.477600000000,124.870700000000,6,27,12,3,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"9,000",5,1,1,2,1,0,4,1,5,0,1,0,2,4,0,6,0,1,0,2,1,1,0,1,1,5,,,,,,,,,,1,1,1,5,0,0,0,1,0,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3BFDC107-B292-416C-BF19-B9F79C409947,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102590,SMAS KATOLIK ST LAURENTIUS,40102590,JL. MAESA NO.6,TIKALA BARU,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KATOLIK KEUSKUPAN MANADO,AC4290,485/I.16.1/U.86,16-05-1986,485/I.16.1/U.86,16-05-1986,Lihat SK Operasional,2020-08-24 19,C,"59,125",1. XL (Serat Optik),2. Telkom Speedy,PLN,,850232,smakatoliklaurentius@yahoo.co.id,,1.484800000000,124.865800000000,9,26,16,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,XL (Serat Optik),"1,300",7,2,1,2,3,0,3,3,6,0,3,0,4,5,0,9,0,1,1,2,0,2,1,2,2,7,,,,,,,,,,1,2,2,0,7,0,0,0,1,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6041B3BA-A24E-433B-B323-1E238B97B0FA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102593,SMAS KORPRI MANADO,40102593,Jl. Erpak Kelurahan Buha Kecamatan Mapanget Manado KP. 95252,BANJER,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SMA KORPRI MANADO,AC4304,1.85a/I.16-1/T-85,18-07-1985,225/I16.1/T 85,27-12-1985,Lihat SK Operasional,2018-04-26 16,Sertifikat Kedaluwarsa,0,1. Telkomsel Flash,2. Lainnya,PLN,,,smakorpri@yahoo.com,,1.521300000000,124.876700000000,14,22,8,6,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,900,2,0,1,2,8,0,4,2,6,0,3,5,12,2,1,12,1,1,0,1,2,2,1,7,3,11,,,,,,,,,,2,2,2,0,0,2,1,0,0,1,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/108D9512-3C58-4ADA-A8E6-C871AB6E19A7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102633,SMAS PERTIWI MANADO,40102633,JL. YOS SUDARSO,TIKALA BARU,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Dharma Wanita Setda Provinsi Sulawesi Utara,AC4342,185a/I 16.1/T.85,18-07-1985,185a/I  16.1/T.85,18-07-1985,Lihat SK Operasional,2015-06-18 10,B,"1,750",1. -,2. Telkom Speedy,PLN,,,manadosmapertiwi@yahoo.com,http,1.494300000000,124.873800000000,19,42,30,7,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"5,500",1,1,1,0,19,0,0,0,2,0,9,8,17,2,1,17,1,0,0,0,3,6,6,4,5,14,,,,,,,,,,1,3,3,1,0,0,8,1,0,0,0,
Sulawesi Utara,Kota Manado,Tikala,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64DEF955-0376-48ED-952E-810C067F63BB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40102613,SMAS PRISMA PIONEER,40102613,JL. POMOROUW NO. 113,TIKALA BARU,KEC. TIKALA,KOTA MANADO,PROV. SULAWESI UTARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pioneer Manado,AC4383,207,29-05-2017,420/DIKNAS-03/1560/2017,19-06-2017,Lihat SK Operasional,2017-07-26 08,Sertifikat Kedaluwarsa,"14,930",1. Telkomsel Flash,2. Telkomsel Flash,PLN & Diesel,0431861701,,smapioneermanado2014@gmail.com,http,1.474900000000,124.855400000000,13,19,29,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"82,000",7,1,1,2,7,1,5,1,6,0,4,3,9,4,0,13,0,2,1,1,1,2,4,2,9,4,,,,,,,,,,2,1,2,7,0,0,0,1,0,0,0,
