prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A4FBFB5A-293C-4B3C-8619-CBC73726A72C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280283,MAS AL FALAH CIKELET,20280283,Kp. Linggamanik Rt. 02 Rw. 09,LINGGAMANIK,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,05/YALFA/VI/2006,26-06-2006,Kw.10.4/4/PP.00.6/4385/2007,24-09-2007,Lihat SK Operasional,2019-12-12 11,B,0 m2,1.,2.,,,,,,-7.561999000000,107.691131000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/05B85C7A-63EA-4DD9-9515-B074053DAC7F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20276667,MAS ASY-SYIFA,20276667,Kp. Rancaputat Rt 02 Rw 04,CIROYOM,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,,0 m2,1.,2.,,,,,,-7.561800000000,107.685000000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0173DB47-5427-4217-96E7-A6432B833B8C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728068,MAS DARUL JANNAH,60728068,Kp. Rancamareme Rt 01/04,KARANGSARI,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,-7.557733000000,107.642432000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/650EC3B5-0854-4B01-88E7-B6B1E7BBEE23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280305,MAS MA ARIF CIKELET,20280305,Jl. Cikarang No. 01,CIKELET,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,1265 Tahun 2016,19-12-2016,1265 Tahun 2016,19-12-2016,Lihat SK Operasional,2019-12-12 09,,0 m2,1.,2.,,,,,,-7.580500000000,107.648800000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4EA99CEE-8208-4A23-BA01-4866C86A0196,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728069,MAS MA`ARIF KERTAMUKTI,60728069,Kp. Ciawitemen Rt.03/rw.02,TIPAR,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,B,0 m2,1.,2.,,,,,,-7.570530000000,107.661627000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDAC0637-C0D2-477A-895F-1125290118C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271683,SMA MUHAMMADIYAH CIKELET,20271683,JL. Cikelet No. 242 Cieurih - Cikelet - Garut - Jawa barat,CIKELET,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,452.11/4227-DISDIK,28-11-2011,452.11/4227-DISDIK,28-11-2011,Lihat SK Operasional,2016-02-06 17,B,7.300 m2,1. Telkomsel Flash,2. Telkom Speedy,PLN,,02622523153,smamuhammadiyahcikelet@yahoo.com,http,-7.627200000000,107.677700000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/640F95D0-B950-49CE-9FA6-8701D246E444,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227446,SMAS MAARIF NURUL HIDAYAH CIKELET,20227446,JL. LINGGAMANIK KM. 5 DS.PAMALAYAN CIKELET,PAMALAYAN,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pondok Pesantren Nurul Hidayah,AN8452,425.1514disdik,22-07-2005,425.1514disdik,22-07-2005,Lihat SK Operasional,2015-04-23 03,B,4.500 m2,1. -,2. Telkomsel Flash,PLN,,,smanurulhidayah042@gmail.com,http,-7.627200000000,107.709300000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/512F226C-4002-43A9-8F18-6CE79EBB593C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69980601,SMK NURUL YAQIN,69980601,JL. Raya Cikelet Kp. Pangawaren Rt. 04 Rw. 11,PAMALAYAN,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan NURUL YAQIN AL ASYARIYAH,AN8446,AHU-1248-AH.02.01 TH.2010,23-12-2010,425.11/2985-Disdik,28-03-2016,Lihat SK Operasional,2020-08-28 07,B,18.000 m2,1. -,2. Telkom Speedy,PLN,,,smknurulyaqin16@gmail.com,,-7.540112100000,107.693225800000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/24A1FB6F-EB15-4651-867F-D0B912CDE916,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69899720,SMK TUNAS BANGSA GARUT,69899720,Jl. Raya Girimukti,GIRIMUKTI,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Zahratul Jannah Akbar,AM8133,02/YZ-JA/KP/VII/2015,29-06-2015,425.11/2181-Disdik,09-07-2015,Lihat SK Operasional,2015-08-07 10,B,300.000 m2,1. Telkom Speedy,2. Telkom Speedy,PLN,,,smktunas.bangsagarut@yahoo.co.id,http,-7.616400000000,107.667900000000
Jawa Barat,Kab. Garut,Cikelet,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED230206-CBF3-4EA3-A73F-9E9694AC1535,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227487,SMKN 5 GARUT,20227487,JL. RAYA CIKELET,CIKELET,KEC. CIKELET,KAB. GARUT,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,425.11/1628-Disdik,,421/KEP.339/DISPEND,,Silakan Upload SK,,B,60.025 m2,1. -,2. Telkomsel Flash,PLN,02622523156,02622523156,smkn5grut2003@gmail.com,http,-7.499700000000,107.695900000000
