prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/90EB1D64-C0FC-4D19-B7EB-E4996EE7A1BA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69849452,Al Hasan,69849452,Jl. Ahmad Yani No. 98 Kamijaya,DAWUAN BARAT,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,Lainnya,,5489 Tahun 2013,13-09-2013,Kw.10/MA/13/2013,18-09-2013,Lihat SK Operasional,2020-07-21 14,B,0,,2.,,,,,,-6.389900000000,107.425700000000,0,44,56,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EE314042-2E99-4AA8-A472-E09B075DC0E4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20247316,SMAN 2 CIKAMPEK,20247316,JL. JEND. A.YANI,DAWUAN TENGAH,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,425.11/Kep.402-Huk/2007,08-08-2007,425.11/Kep.402-Huk/2007,08-08-2007,Lihat SK Operasional,2022-03-27 00,A,"19,771",1. -,2. Lainnya (Serat Optik),PLN,02648331245,02648331245,sman2ckpschid@gmail.com,http,-6.401500000000,107.431700000000,53,277,823,31,Sehari Penuh/5 hari,,2022/2023-2,"33,000",28,5,1,26,26,14,0,13,29,1,17,6,26,27,0,46,7,6,9,7,11,9,6,5,19,34,18,0,10,0,0,0,1,0,SMA 2013 MIPA,Tidak Ada,11,10,10,
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DB1F553-417A-4F66-B4FE-D93F5926A11E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69915812,SMAN 3 CIKAMPEK,69915812,Jl. Sumur Bandung Kaler No 165 RT. 003/008,DAWUAN TIMUR,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/1625-DISDIKPORA,11-06-2015,425.11/KEP.500-HUK/2015,18-06-2015,Lihat SK Operasional,2016-02-02 07,C,"10,272",1. -,2. Lainnya,PLN,089631933304,,sman3cikampek@gmail.com,http,-6.382200000000,107.450200000000,46,216,556,23,Sehari Penuh/5 hari,,2022/2023-2,"33,000",16,3,1,23,3,21,0,22,43,0,3,0,11,35,0,40,6,17,10,7,7,1,4,0,17,29,16,0,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,8,9,6,
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1431815-1B69-432E-8D67-87C0C5973468,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253340,SMAS PAMOR,20253340,Jl. Akhmad  Yani Cikampek-Karawang,CIKAMPEK SELATAN,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Panca Moral,AA4178,421.3/Kep.435-Huk/2007,29-08-2007,421.3/Kep.435-Huk/2007,29-08-2007,Lihat SK Operasional,2015-11-11 15,A,"5,510",1. Telkomsel Flash,2. Biznet (Kabel),PLN,301691,301690,sma_pamor@yahoo.co.id,http,-6.405400000000,107.452100000000,13,36,88,5,Sehari Penuh/5 hari,,2022/2023-2,"85,000",6,4,1,1,0,0,14,2,13,0,0,0,6,7,0,13,0,2,0,3,2,3,2,1,5,8,0,6,0,0,0,1,0,0,SMA 2013 MIPA,Telkomsel Flash,1,2,2,
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B8ECF80B-CEE9-49E5-B402-A2DDD4AE7072,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217803,SMKN 1 CIKAMPEK,20217803,"Jl. Sukamanah Timur , Cikampek Barat",CIKAMPEK BARAT,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,217/O/2000,17-11-2000,217/0/2000,17-11-2000,Lihat SK Operasional,2015-11-04 00,A,"28,598",1. Telkom Speedy,2. Telkom Speedy,PLN,0264301849,0264301849,smknckmpk@gmail.com,http,-6.391300000000,107.463600000000,97,"1,074",819,55,Sehari Penuh/5 hari,,2022/2023-2,"105,000",53,3,3,7,40,29,0,28,57,1,17,22,52,45,0,79,18,25,7,10,11,14,20,10,45,52,39,8,6,2,3,0,0,0,SMK 2013 REV. Teknik Otomasi Industri,Telkom Speedy,18,18,18,1
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A30D5E28-4209-4082-B769-50676BE38434,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20268712,SMKS AR RAIHAN CIKAMPEK,20268712,JL. Ahmad Yani Dawuan Barat,DAWUAN BARAT,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BUDI PERTIWI,AD5842,AHU-1115.AH.01.02,17-03-2008,421.3/Kep.586-Huk/2009,03-11-2009,Silakan Upload SK (link file tidak valid) => [474569-342562--],2021-07-21 10,B,"27,900",1. 3 (Tri),2. Lainnya (Serat Optik),PLN,,02648303737,smkarraihan161@gmail.com,http,-6.396400000000,107.431200000000,14,8,72,6,Pagi/6 hari,,2022/2023-2,"10,600",7,0,1,2,0,0,5,11,14,0,0,0,0,14,4,10,0,4,2,5,1,0,1,1,4,10,7,0,0,0,1,0,0,0,SMK 2013 REV. Teknologi Laboratorium Medik,3 (Tri),2,2,2,0
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D49C8C53-59A8-481D-85FC-C011E234DF4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20258505,SMKS DWI WARNA,20258505,PONDOK LELE,DAWUAN BARAT,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perguruan Cililis,AA4197,Nomor 04,11-12-2015,421.3/KEP.865-HUK/2011,17-10-2011,Lihat SK Operasional,2022-09-22 10,C,"1,600",1. Telkom Speedy,2. Telkom Speedy,PLN,0264,0264,esemkadwiwarna@gmail.com,http,-6.397100000000,107.423400000000,13,116,43,3,Pagi/6 hari,,2022/2023-2,"4,999",4,0,2,0,0,0,6,9,13,0,0,0,2,11,0,11,2,1,4,2,0,5,0,1,6,7,0,4,0,0,0,2,0,0,SMK 2013 REV. Teknik Pemesinan,Telkom Speedy,1,1,1,0
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51E2479F-382D-4E2D-A01A-CAE41FBA0B23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217800,SMKS PAKUSARAKAN CIKAMPEK,20217800,Jl. Jend. A. Yani Perum BMI Blok H,DAWUAN TENGAH,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPK Angkatan Muda Siliwangi Distrik Karawang,AA4187,168/102-8h/Mn/97,14-04-1997,1627/102.1/Kep/OT/1999,14-04-1999,Silakan Upload SK,,B,"3,962",1. Telkom Speedy,2. Telkom Speedy,PLN,0264301954,0264301954,pakusarakansmkpks@gmail.com,http,-6.388900000000,107.439000000000,40,368,137,16,Pagi/6 hari,,2022/2023-2,"30,000",12,0,1,2,0,0,41,4,40,0,0,0,8,32,1,36,3,15,6,4,5,4,3,3,21,19,11,1,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Speedy,5,5,6,0
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/35449F00-3AAE-4EC7-B788-E8484EA72C4C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20253344,SMKS PAMOR CIKAMPEK,20253344,"Jl. Akhmad  Yani Cikampek, Karawang",CIKAMPEK SELATAN,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Panca Moral,AA4178,806/IMB/VIII/2011,18-08-2011,421.3/Kep.432-Huk/2007,29-08-2007,Lihat SK Operasional,2015-11-11 15,B,"5,510",1. Biznet (Kabel),2. Biznet (Kabel),PLN,0264301690,0264301691,smkpamorcikampek@yahoo.com,http,-6.405300000000,107.452200000000,25,133,72,11,Sehari Penuh/5 hari,,2022/2023-2,83,12,2,1,6,0,0,20,9,25,0,0,0,11,14,0,23,2,7,3,7,1,5,1,1,9,16,0,12,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Biznet (Kabel),3,4,4,0
Jawa Barat,Kab. Karawang,Cikampek,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72BF2ADD-AAA4-4DBC-833B-E19D0BD71FA0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20237428,SMKS TAMANSISWA CIKAMPEK,20237428,Jl. Ir. H. Juanda NO.12,CIKAMPEK TIMUR,KEC. CIKAMPEK,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Persatuan Perguruan Tamansiswa Cabang Cikampek,AA4192,111/21/280/68,20-07-1976,111/21/280/68,20-07-1976,Lihat SK Operasional,2020-08-24 19,B,"2,038",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,02648388608,02648388608,tamansiswacikampeksmk@gmail.com,http,-6.412800000000,107.465200000000,21,72,41,12,Sehari Penuh/5 hari,,2022/2023-2,"16,000",12,0,1,2,0,0,15,8,20,0,1,0,6,15,2,17,2,4,3,4,4,2,1,3,10,11,12,0,0,0,1,0,0,0,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Lainnya (Serat Optik),4,4,4,0
