prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,program_/_layanan
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97E790F4-CA61-43BF-A667-03994FF95A5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20276659,MAS AL-WASIILAH,20276659,Kp. Munjul Rt 01 Rw 07,MANGKURAYAT,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,04/YPI/07/2011,01-07-2011,kw.10.4/4/PP.07/7478/2011,06-10-2011,Lihat SK Operasional,2015-06-29 09,B,0 m2,1.,2.,,,,,,-7.249300000000,107.880500000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/888037BB-895D-47B5-AB8A-12B66FEBC26B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728070,MAS ARROJA,60728070,Jl. Garut-Tasik KM 11 Kp. Cigarungsang RT 01 RW 01,MEKARSARI,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Kw.10.4/4/PP.07/8202/2012,02-10-2012,D/Kw.10/MA/0052/2012,02-10-2012,Silakan Upload SK (link file tidak valid) => [446676-569354--],2021-05-25 08,C,0 m2,1.,2.,,,,,,-7.303600000000,107.896900000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1FA829C-7B0C-462E-821A-ADB7C803281A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280295,MAS DARUL ARQAM,20280295,Jl. Raya Garut Tasikmalaya Kp. Sawah Lega  Rt. 01 Rw. 02,NGAMPLANGSARI,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,0075/SKP-IO/2016,01-08-2016,735/2016,01-08-2016,Lihat SK Operasional,2020-01-15 08,A,0 m2,1.,2.,,,,,,-7.234000000000,107.906000000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1BE21970-DB13-49C4-B573-B63D77069ACB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280296,MAS DARUL ARQAM PUTRI,20280296,Jl. Raya Garut Tasikmalaya Kp. Sawah Lega  Rt. 01 Rw. 02,NGAMPLANGSARI,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,0076/SKP-IO/2016,01-08-2016,736/2016,01-08-2016,Lihat SK Operasional,2020-01-15 08,A,0 m2,1.,2.,,,,,,-7.234000000000,107.906000000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1E45C29B-E8C9-4652-BEE9-7E8156B7D60A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976335,MAS NUURU ZAMZAM,69976335,Jl. Moch. Endi Al-Hadi Kp. Babakan Sukaluyu RT,SUKAMUKTI,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,1021 TAHUN 2017,11-07-2017,1021 TAHUN 2017,11-07-2017,Lihat SK Operasional,2022-07-21 05,B,0 m2,1.,2.,,,,,,-7.268300000000,107.886400000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8C5993D-F5D9-4E21-A209-7C3CE19ECF2C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60728071,MAS PLUS AN-NUR,60728071,Jl. Raya Garut - Tasikmalaya Km. 8,CILAWU,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,01/YIAC/VII/2011,01-07-2011,Kw.10.4 / 4 / PP.07 / 4626 / 2012,14-06-2012,Lihat SK Operasional,2021-01-28 13,A,0 m2,1.,2.,,,,,,-7.268400000000,107.913700000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/48CCE4C5-1B38-4EB2-9057-4ED8D0AB62D6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69929696,SLB AL HASYEMI,69929696,Kp. Cipageur RT 02/04,KARYAMEKAR,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-HASYEMI,AM8160,421.9/Kep.14/I/SLB-BPMPT/XII/2015,15-12-2015,421.9/Kep.14/I/SLB-BPMPT/XII/2015,15-12-2015,Lihat SK Operasional,2020-08-25 12,B,1.300 m2,1. Telkomsel Flash,2. XL (GSM),PLN,,,alhasyemi@yahoo.com,,-7.285500000000,107.916000000000,"SDLB, SMPLB,  dan SMLB"
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68CFCAE3-47D6-4FB9-9295-AD80CCFBEDF7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271843,SMA PLUS AL-HIDAYAH CILAWU,20271843,"KP. CIGARUNGSANG, RT. 02, RW. 01",MEKARSARI,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al-Hidayah Kalapadua,AM8169,011.1/SMA_Plus/VII/2010,20-04-2010,422.11/4226-Disdik,28-11-2011,Silakan Upload SK (link file tidak valid) => [750296-355343--],2022-12-31 08,B,3.440 m2,1. -,2. Lainnya,PLN,,545171,smaplus_alhidayah@ymail.com,http,-7.295800000000,107.910500000000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B40BA97-6C02-4F6D-A295-B8E53681E044,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227464,SMAN 8 GARUT,20227464,"JL. RAYA GARUT - TASIKMALAYA KM. 6,5",PASANGGRAHAN,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0389/0/1990,11-06-1990,0389/0/1990,11-06-1990,Lihat SK Operasional,2015-06-12 09,A,7.450 m2,1. Smartfren,2. Lainnya (Serat Optik),PLN,,,sman8garut.jb@gmail.com,,-7.263103900000,107.907708600000,
Jawa Barat,Kab. Garut,Cilawu,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4E70FB3F-0633-4502-AF4C-172FC57932C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20227453,SMAS SETIA BHAKTI CILAWU,20227453,JL. RAYA GENTENG,NGAMPLANG,KEC. CILAWU,KAB. GARUT,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Setia Bhakti Genteng,AM8130,980/I 02/Kep/E 90,31-03-1990,980/I 02/Kep/E 90,31-03-1990,Lihat SK Operasional,2020-08-24 08,B,1.519 m2,1. -,2. Telkom Speedy,PLN,,,smasetiabhakticilawu@gmail.com,http,-7.259900000000,107.904400000000,
