prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2B3BFD3F-110C-4F40-AD0B-73B2B9461312,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69788229,MA BINA CENDEKIA TAMPO,69788229,Jl. Cendekia No 06 Tampo,TAMPO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,MA,Kementerian Agama,Lainnya,,YDM/MA.PAN-PEL/005/VI/2012,10-06-2012,Kw.24.4/4/PP.03/817/2013,14-03-2013,Lihat SK Operasional,2016-05-12 14,B,"10,032",,2.,,,,,,-4.626500000000,122.697300000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFFA3064-00A5-4C27-96C1-4D0D4283C225,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405912,MA TIARASI LAMBIKU,40405912,Jl. Poros Raha - Tampo,LAMBIKU,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,MA,Kementerian Agama,,,163 Tahun 2007,29-11-2007,163 Tahun 2007,29-11-2007,Silakan Upload SK,,C,500,,2.,,,,,,-4.674570000000,122.663830000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/901B9B9C-EDFE-E111-A98A-7D0F8075BA78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404980,PK-PLKSD SAMATA KASIH 2,40404980,Jln. Paelangkuta,TAMPO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,424/1662/2008,03-06-2008,424/1662/2008,03-06-2008,Lihat SK Operasional,2023-01-13 14,C,"1,640",1. XL (GSM),2. Telkomsel Flash,PLN,0,,ilmansuriadin@gmail.com,http,-4.624500000000,122.700800000000,6,0,0,6,Pagi/6 hari,,2022/2023-2,900,6,0,1,0,0,0,7,0,6,0,0,0,0,6,0,4,2,1,2,2,1,0,0,0,0,6,0,6,0,0,0,1,0,0,SDLB,Pendidikan Khusus SDLB 2013,XL (GSM),1,1,1,1,1,1,0,0,0,0,0,0,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0689B9C-EDFE-E111-ACD6-DD4EAF5FA834,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69752434,PK/SD TAMPO,69752434,JL. LA ALAWUNA,TAMPO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LAYANAN KHUSUS NAPABALANO,AF7583,800/6483,01-12-2011,800/6483,05-12-2012,Lihat SK Operasional,2023-01-11 08,,"1,680",1. Telkom Speedy,2. Telkomsel Flash,PLN,,,pksdtampo2011@gmail.com,,-4.622700000000,122.699800000000,6,0,0,6,Pagi/6 hari,,2022/2023-2,"1,300",6,0,1,2,0,0,5,1,6,0,0,0,2,4,1,4,1,1,0,2,2,0,1,0,2,4,0,0,6,0,1,0,0,0,SDLB,Pendidikan Khusus SDLB 2013,Telkom Speedy,1,1,1,1,1,1,0,0,0,0,0,0,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F078999C-EDFE-E111-8907-091BCB76DB46,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40405851,PKSMP TAMPO,40405851,Jl. LA ALAMUNA,TAMPO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LAYANAN KHUSUS NAPABALANO,AF7583,800/6482,05-12-2011,800/6482,05-12-2011,Lihat SK Operasional,2023-01-11 08,B,"1,764",1.,2.,PLN,,,,,-4.630477000000,122.692796000000,9,0,0,6,Pagi/6 hari,,2022/2023-2,"1,300",3,0,1,2,2,1,4,3,7,0,2,0,1,8,0,7,2,3,3,0,1,1,1,0,3,6,0,1,2,0,1,0,0,0,SMPLB,Pendidikan Khusus SMPLB 2013,Telkomsel Flash,0,0,0,0,0,0,2,2,2,0,0,0,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B06350C9-30F5-E011-83AE-B98CC34F12CD,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402951,SLB TAMPO,40402951,Jln. Idrus Efendi No. 20 Tampo,NAPABALANO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ANAK  LUAR BIASA TAMPO,AF7581,52,31-10-1994,057/123/PP/1997,18-08-1997,Lihat SK Operasional,2020-09-04 07,C,875,1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,asbasoperator@gmail.com,,-4.622700000000,122.699500000000,6,0,0,8,Pagi/6 hari,,2022/2023-2,"2,200",7,0,1,1,2,0,4,1,4,2,0,0,0,6,3,1,2,2,1,0,0,0,3,0,1,5,0,3,4,0,0,1,0,0,SDLB dan SMPLB,Pendidikan Khusus SMALB 2013,Telkomsel Flash,0,1,1,1,1,1,1,1,1,0,0,0,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8388EA9F-C40C-4BB8-8827-7A93DCE55161,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40400758,SMA NEGERI 1 NAPABALANO,40400758,JL. IDRUS EFENDI NO 22,NAPABALANO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,1188/2003,01-01-1900,,,Silakan Upload SK,,B,"8,000",1. XL (GSM),2. Telkomsel Flash,PLN,,,smasatunapabalano@gmail.com,,-4.633000000000,122.712500000000,54,0,0,24,Pagi/6 hari,,2022/2023-2,"3,500",24,0,2,6,24,3,0,27,30,0,15,9,25,29,0,47,7,16,7,6,10,10,3,2,26,28,16,8,0,0,0,2,0,0,,SMA 2013 MIPA,XL (GSM),,,,,,,,,,8,8,8,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C3A2441-D712-4F08-8A4E-8E4BF7BDD466,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786272,SMALBS YLKN TAMPO,69786272,JL. LA ALAMUNA KEL. TAMPO,TAMPO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan SMALB YLKN TAMPO,AF7582,01,03-07-2013,503/421/03/PTSP/X/2013,03-10-2013,Silakan Upload SK (link file tidak valid) => [753144-224514--],2023-01-11 08,B,"1,764",1. Telkomsel Flash,2. Telkom Speedy,PLN,,6285256372335,smalb.ylkan.tampo@gmail.com,http,-4.644700000000,122.620800000000,7,0,0,3,Pagi/6 hari,,2022/2023-2,"1,300",2,0,1,2,1,0,6,1,6,0,1,0,0,7,0,3,4,5,0,0,1,0,1,0,3,4,0,0,2,0,1,0,0,0,SMLB,Pendidikan Khusus SMALB 2013,Telkomsel Flash,0,0,0,0,0,0,0,0,0,1,1,1,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C2B48FF-5423-4420-BDB6-6686358E998F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69727587,SMAS TAMPO,69727587,JL. LA ALAMUNA,TAMPO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan LAYANAN KHUSUS NAPABALANO,AF7583,01 Tahun 2011,01-12-2011,425.1/7060,16-07-2012,Lihat SK Operasional,2020-08-29 08,B,"11,688",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smas.tampo@gmail.com,http,-4.622800000000,122.699100000000,18,0,0,7,Pagi/6 hari,,2022/2023-2,"1,300",3,0,0,1,2,0,12,5,16,0,1,1,4,14,0,12,6,10,4,2,0,1,0,1,10,8,0,1,2,0,0,0,0,0,,SMA 2013 IPS,Telkomsel Flash,,,,,,,,,,3,2,2,
Sulawesi Tenggara,Kab. Muna,Napabalano,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5A8188E3-A308-4747-B258-DAE38A3B7487,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40404659,SMKN 5 MUNA,40404659,JL. POROS RAHA - TAMPO,PENTIRO,KEC. NAPABALANO,KAB. MUNA,PROV. SULAWESI TENGGARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,35 TAHUN 2009,03-03-2009,03 MARET 2009,03-03-2009,Lihat SK Operasional,2022-07-08 10,C,"5,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,0,,smkn1napabalano@gmail.com,http,-4.661000000000,122.682800000000,15,0,0,3,Pagi/6 hari,,2022/2023-2,220,1,1,1,0,4,1,0,10,11,0,4,0,4,11,1,12,2,2,5,4,1,1,1,1,10,5,0,0,1,4,0,0,1,0,,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,,,,,,,,,,1,1,1,0
