prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57572C52-4F52-4C4B-9B38-4BA09C1E1DC0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584197,MAS AL-KHOIROT,20584197,JL. KH. SYUHUD ZAYYADI NO.01 DES. KARANGSUKO KEC. PAGELARAN KAB. MALANG,KARANGSUKO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kd.13.07/4/PP.00.4/162/SK/2010,20-08-2010,MAS / 07.0047 / 2016,05-04-2016,Lihat SK Operasional,2022-02-09 08,B,0,,2.,,,,,,-8.224600000000,112.635700000000,0,220,251,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9865C2FC-764F-4F0D-82A9-6799C1528F51,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584217,MAS MAMBAUL ULUM,20584217,JL. KH. HASBULLAH BANJAREJO,BANJAREJO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,LM/3/555/1983,24-01-1983,MAS/07.0025/2016,04-04-2016,Silakan Upload SK (link file tidak valid) => [405478-280884--],2020-12-30 06,A,0,,2.,,,,,,-8.183600000000,112.613600000000,0,134,202,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71AA443B-09F9-4F28-98FF-C829B2A5EBC8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584224,MAS MIFTAHUL ULUM,20584224,JL SULTAN AGUNG NO.07 KANIGORO- PAGELARAN - MALANG,KANIGORO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan BPPPMNU Wilayah Prov. Jawa Timur,AX6731,01/MA.MU/VII/2016,01-07-2006,MAS/07.0024/2016,04-04-2016,Lihat SK Operasional,2016-06-30 10,B,450,,2.,,,,,,-8.177467000000,112.601990000000,0,41,50,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76CF0A52-C2E3-4834-A4AD-E5ED87898CE3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20517787,SMAS BABUSSALAM PAGELARAN,20517787,JL. KH. HASYIM ASYARI BANJAREJO PAGELARAN MALANG,BANJAREJO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pesantren Babussalam (YPB),AB2552,2012-06-08,08-06-2012,420/ 102/35.07.101/2015,30-12-2015,Silakan Upload SK (link file tidak valid) => [545431-169882--],2021-11-22 01,B,"3,050",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,03417982115,03417982115,sma_bbs@yahoo.co.id,http,-8.180100000000,112.616200000000,26,50,127,7,Pagi/6 hari,,2022/2023-2,"3,600",10,1,1,2,0,0,28,0,26,0,0,0,11,15,0,17,9,6,5,2,2,4,4,3,16,10,7,3,0,0,1,0,0,0,SMA 2013 MIPA,Lainnya (Serat Optik),2,2,3,
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B2E6AF2-D002-432C-9ED8-110ACFDF1723,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70015397,SMK AZHARUL ULUM 01,70015397,Jl. K.H. Abdul Ghoni,BRONGKAL,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan azharul ulum,AE4567,4/18.03/01/VII/2021,07-07-2021,4/18.03/01/VII/2021,07-07-2021,Lihat SK Operasional,2021-12-03 05,,"8,925",1. -,2. Telkom Speedy,PLN,,,smkazharululum01@gmail.com,,.000000000000,.000000000000,8,7,11,2,Pagi/6 hari,,2022/2023-2,"2,400",3,0,0,2,0,0,10,0,8,0,0,0,0,8,1,5,2,2,1,0,1,2,2,0,3,5,3,0,0,0,0,0,0,0,SMK 2013 REV. Asisten Keperawatan,Tidak Ada,1,1,0,0
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CCAA094E-B8A5-47B6-98E7-2120B6644CFE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035550,SMK MA`WATTAIBIN,70035550,JL. KH HASBULLOH RT.25 / RW.08,BANJAREJO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PESANTREN MA’WATTAIBIN,AW9822,22/18.03/01/VIII/2022,11-08-2022,22/18.03/01/VIII/2022,11-08-2022,Lihat SK Operasional,2022-11-23 15,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54D091C3-19B5-4452-84D6-D6F2C421CD3A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69967295,SMK MANDIRI,69967295,Jl. Imam Bonjol,BANJAREJO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan CAHAYA MULIA MANDIRI,AB2551,188.4/5078/101.3/2017,24-08-2017,421.5/5470/101.3/2017,12-09-2017,Lihat SK Operasional,2017-09-26 11,B,"1,480",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smkmandiri01@gmail.com,http,-8.186335800000,112.618980000000,19,66,38,6,Pagi/6 hari,,2022/2023-2,"2,400",6,0,1,2,0,0,23,2,19,0,0,0,1,18,0,15,4,7,6,3,1,0,2,0,11,8,6,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Speedy,2,2,2,0
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92E3E612-1C64-485C-953F-56193DA7A604,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20564083,SMKS BABUSSALAM,20564083,JL. KH. HASYIM ASYARI NO. 99,BANJAREJO,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pesantren Babussalam (YPB),AB2552,045,04-04-2006,292/18.05/02/VII/2022,29-07-2022,Lihat SK Operasional,2022-08-11 09,B,"3,050",1.,2.,PLN,,0,,,-8.181200000000,112.616300000000,20,90,134,10,Pagi/6 hari,,2022/2023-2,"7,700",10,0,0,2,0,0,25,0,20,0,0,0,9,11,0,11,9,3,5,3,7,2,0,0,14,6,0,9,1,0,0,0,0,1,SMK 2013 REV. Rekayasa Perangkat Lunak,Lainnya (Serat Optik),3,4,3,0
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7CF0508B-7FEE-482D-BFC7-A8DFAB864F55,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69766190,SMKS DHARMA WANITA PAGELARAN,69766190,JL. JENDERAL SUDIRMAN 100 CLUMPRIT PAGELARAN,CLUMPRIT,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DHARMA WANITA KABUPATEN MALANG,AB2502,420/41/421.101/2013,01-07-2013,232/18.05/02/VII/2022,15-07-2022,Lihat SK Operasional,2022-08-03 12,B,"1,276",1. Axis,2. Lainnya (Serat Optik),PLN,,,smk_dharmawant@yahoo.com,http,-8.230200000000,112.624600000000,5,64,32,5,Pagi/6 hari,,2022/2023-2,"1,200",9,0,1,2,0,0,5,1,5,0,0,0,3,2,1,3,1,0,2,0,1,0,1,1,2,3,0,6,3,0,0,1,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Axis,2,2,1,0
Jawa Timur,Kab. Malang,Pagelaran,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD60640A-D82C-4FFA-A710-052FABABC00A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69761919,SMKS ISLAM DARUT TAUHID PAGELARAN,69761919,JL. PESANTREN RT. 07 RW. 02,BRONGKAL,KEC. PAGELARAN,KAB. MALANG,PROV. JAWA TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan DARUT TAUHID,AB2569,01/YPI.DT/IV/2013,13-05-2013,P2T/1086/19.08/02/IX/2019,10-09-2019,Lihat SK Operasional,2020-08-27 09,B,"6,160",1. -,2. Telkom Speedy,PLN,,0341878130,smki.dt@gmail.com,http,-8.182600000000,112.601700000000,19,184,127,14,Pagi/6 hari,,2022/2023-2,"2,200",21,0,0,4,0,0,22,1,19,0,0,0,2,17,1,12,6,4,3,6,1,2,2,1,13,6,21,0,0,0,0,0,0,0,SMK 2013 REV. Multimedia,Tidak Ada,5,5,4,0
