prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/763F3AAE-BCE5-4F44-873A-27112E273009,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10263557,MAS ISLAMIYAH,10263557,JL. IMAM BONJOL,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,Tidak Terakreditasi,0,,2.,,,,,,.564800000000,97.820300000000,0,22,16,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57311FBB-1DC1-44D7-BC94-65E252E949C2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258246,SMA NEGERI 1 TELUKDALAM,10258246,JL. PENDIDIKAN NO. 13 TELUKDALAM,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,052/0/1988,01-07-1987,052/0/1988,07-04-2014,Lihat SK Operasional,2016-02-25 07,A,"20,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,smansatelukdalam@ymail.com,https,.573500000000,97.819600000000,38,290,431,21,Sehari Penuh/6 hari,,2022/2023-2,"5,000",22,4,1,0,24,0,0,14,15,0,20,3,19,19,0,31,7,3,6,9,10,6,4,0,14,24,22,0,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,9,9,3,
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0398F656-93A2-499F-B100-1BC05A28A900,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258253,SMA SWASTA BINTANG LAUT,10258253,JL. DIPONEGORO NO. 26 C,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Santu Fidelis,AM0005,26.A /105/KEP/2001,16-03-2001,421.3/0741-DM/DISDIK/2016,07-04-2014,Silakan Upload SK (link file tidak valid) => [573939-566212--],2022-01-24 00,A,"33,440",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smas.katolikbintanglaut@gmail.com,http,.573500000000,97.826500000000,34,305,317,21,Pagi/6 hari,,2022/2023-2,"12,999",21,0,0,0,5,0,26,8,27,0,7,0,9,25,0,29,5,10,10,9,1,4,0,0,17,17,21,0,0,0,0,0,0,1,SMA 2013 IPS,Telkomsel Flash,6,7,8,
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/836061DB-436C-44EC-97AC-1980EDC428AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258256,SMA SWASTA KAMPUS TELUKDALAM,10258256,Jl. DIPONEGORO NARI-NARI,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN NIAS SELATAN,AB5812,3157/2010/L-,11-10-2010,420/978-DM/2006,22-03-2006,Lihat SK Operasional,2020-10-25 12,Sertifikat Kedaluwarsa,"1,188",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0,kampussma@gmail.com,,.570100000000,97.825300000000,29,162,102,9,Sehari Penuh/6 hari,,2022/2023-2,450,12,1,1,2,0,0,8,22,29,0,0,0,1,28,1,23,5,12,7,5,3,1,0,1,11,18,12,0,0,0,1,0,0,0,SMA 2013 IPS,Telkomsel Flash,2,3,4,
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75B2C7D6-E67D-4DCA-AA71-600AC13A8485,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69900043,SMA TARUNA HANG TUAH  TELUKDALAM NIAS SELATAN,69900043,Jalan Baloho Indah,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN HANG TUAH CABANG JAKARTA,AG3546,421 .3/1118-DM/disdik/2016,18-06-2015,421.3/29,01-01-2023,Lihat SK Operasional,2023-01-16 12,B,"10,000",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,smataruna.hangtuahtelukdalam@gmail.com,http,.561000000000,97.807600000000,5,26,5,3,Pagi/6 hari,,2022/2023-2,"1,000",5,0,1,2,0,0,2,4,5,0,0,0,0,5,0,4,1,2,1,2,0,0,0,0,2,3,0,3,2,3,0,1,0,0,SMA 2013 MIPA,Telkomsel Flash,1,1,1,
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B159CC41-CA5F-42C8-B67C-D06BB25859C3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258232,SMK NEGERI 1 TELUKDALAM,10258232,Pendidikan No.12 Telukdalam,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,23532-58,10-01-2005,525252,10-01-2005,Silakan Upload SK (link file tidak valid) => [687508-219237--],2022-08-26 08,A,"20,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,06307321130,smknegeri1telukdalam@yahoo.co.id,http,.572600000000,97.820700000000,53,280,395,20,Pagi/6 hari,,2022/2023-2,"32,000",23,0,1,2,22,0,0,31,31,0,21,1,15,38,0,40,13,7,9,16,14,3,3,1,24,29,23,0,0,0,1,0,0,0,SMK 2013 REV.  Usaha Perjalanan Wisata,Telkomsel Flash,7,5,8,0
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/28DE2DF7-6568-4DB0-953E-13C7310EAB90,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10260458,SMK NEGERI 2 DHARMA CARAKA TELUKDALAM,10260458,BALOHO INDAH NO.14 TELUKDALAM,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/305/K/2008,26-09-2008,420/305/K/2008,07-04-2014,Silakan Upload SK (link file tidak valid) => [482678-740203--],2021-08-02 20,B,0,1. Telkom Speedy,2. Lainnya,PLN,,,carakasmk2@gmail.com,,.560500000000,97.807800000000,18,109,46,9,Pagi/6 hari,,2022/2023-2,"1,300",9,1,1,2,10,0,0,8,8,0,9,1,5,13,0,17,1,1,2,7,6,2,0,0,6,12,9,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkom Speedy,3,3,3,0
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9BE1650-41DB-439D-BCFD-B03AFA729F08,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258239,SMK SWASTA DHARMA KASIH,10258239,PELITA TELUKDALAM,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERGURUAN DARMA KASIH,AH2203,,01-01-1900,,,Silakan Upload SK,,Sertifikat Kedaluwarsa,"20,000",1. Telkomsel Flash,2. Lainnya (Satelit),PLN,,,smkswastadarmakasih_telukdalam@yahoo.co.id,http,.569900000000,97.823300000000,12,16,13,3,Pagi/6 hari,,2022/2023-2,900,7,0,0,0,0,0,5,8,12,0,0,0,1,11,0,9,3,1,5,3,0,2,1,0,6,6,0,3,4,2,0,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Telkomsel Flash,1,1,1,0
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7199F4F1-73CB-441C-935E-AE83B4A84AF1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258233,SMK SWASTA KRISTEN BNKP TELUK DALAM,10258233,GEREJA EX. ASRAMA KUDUS BNKP KEL. PASAR TELUKDALAM,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",yayasan pendidikan bnkp nias selatan,AM0014,420/3614-DM/2002,26-06-2002,No. 420/3614-DM/2004,28-11-2004,Silakan Upload SK (link file tidak valid) => [353999-99541--],2020-08-29 11,Sertifikat Kedaluwarsa,"2,534",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,06307321155,06307321155,smkbnkptelukdalam@gmail.com,www.smksbnkptd.sch.id,.569700000000,97.817800000000,24,194,168,15,Pagi/6 hari,,2022/2023-2,"4,500",13,0,1,2,0,1,17,8,24,0,0,0,5,19,3,21,0,3,5,7,5,1,0,3,16,8,4,9,0,0,0,1,0,0,SMK 2013 REV. Multimedia,Telkomsel Flash,5,5,5,0
Sumatera Utara,Kab. Nias Selatan,Teluk Dalam,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1FFD985B-AED8-4C53-81FA-CCDDCE063C95,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10258236,SMK SWASTA MITRA KASIH TELUK DALAM,10258236,GEREJA NO. 10 PASAR TELUKDALAM,PASAR TELUK DALAM,KEC. TELUK DALAM,KAB. NIAS SELATAN,PROV. SUMATERA UTARA,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MITRA KASIH NIAS SELATAN,AM0012,420/6776/PRG/2003,12-06-2003,421.5/84/DIS PM PPTSP/6/XVII.3/I/2018,19-01-2018,Lihat SK Operasional,2022-05-09 11,B,"8,100",1. Telkomsel Flash,2. Telkomsel Flash,PLN,,,mitrakasih_agape@yahoo.co.id,,.570500000000,97.818000000000,9,114,71,8,Pagi/6 hari,,2022/2023-2,900,11,0,1,2,0,0,7,3,9,0,0,0,1,8,0,8,1,1,4,3,0,0,0,1,2,7,6,4,1,1,0,1,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,2,3,3,0
