prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B954717F-83F3-4E36-9BB1-04D59E840F57,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69991325,SLB NEGERI KOTA RADJA KUPANG,69991325,Jln. Jambu No. 1,NAIKOTEN SATU,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,247/KEP/HK/2005,19-11-2005,848/2158/PK/2020,14-04-2020,Lihat SK Operasional,2023-05-27 17,B,"6,330",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,slbkotaraja19@gmail.com,http,-10.182000000000,123.603200000000,24,54,32,25,Pendidikan Khusus SMALB 2013,Sehari Penuh/6 hari,,2022/2023-2,Telkomsel Flash,"5,700",6,0,1,4,7,0,0,17,17,3,4,0,4,20,0,15,9,2,9,2,8,1,1,1,5,19,2,2,2,2,2,2,2,2,3,3,1,2,6,0,0,0,1,0,0,0,
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3417DAC-ACF6-4127-A09B-B3101114AC3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305261,SMAS EL TARI,50305261,JALAN EL TARI III,FONTEIN,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN EL TARI DAERAH NUSA TENGGARA TIMUR,AN6805,50,14-06-2004,DISPENDIK.005/SMP-SMA/905/2003,01-07-2003,Lihat SK Operasional,2015-06-18 21,Tidak Terakreditasi,700,1. Telkomsel Flash,2. Telkomsel Flash,PLN,0380830810,,smaeltarikpg21@gmail.com,,-10.136963000000,123.677807000000,8,17,2,4,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,130,6,0,1,1,2,0,3,5,6,0,2,0,3,5,0,5,3,4,2,0,0,1,1,0,4,4,,,,,,,,,,1,1,2,1,5,0,0,0,1,0,0,
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/441AC29C-251E-452E-9FD2-39E3272F6FD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69767796,SMAS KRISTEN 2 KUPANG,69767796,JL. ANGGUR NO.10,NAIKOTEN SATU,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Pelita Harapan Tangerang,AL0628,DISPPO.801/SEK/93/2012,08-11-2012,DISPPO.801/SEK/93/2012,08-11-2012,Lihat SK Operasional,2016-03-12 10,A,"4,842",1. Lainnya,2. Lainnya (Kabel),PLN,,03808444681,smalenteraharapankpg@gmail.com,,-10.180232000000,123.594703000000,20,115,151,11,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"11,000",11,2,1,1,0,0,26,0,20,0,0,0,0,20,0,16,4,12,3,4,1,0,0,0,8,12,,,,,,,,,,4,4,3,11,0,0,0,1,0,0,0,
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1B74EC9A-3616-4B61-9C1A-758537F08D78,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69726555,SMAS KRISTEN GENERASI UNGGUL,69726555,"JL.H.R. KOROH, KOMPLEKS PERUMAHAN VILA GLORIA, BELO",BAKUNASE DUA,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN GENERASI UNGGUL KUPANG,AC8671,DIS.PPO.801/SEK/34/2013,05-12-2013,DIS.PPO.801/SEK/34/2013,05-12-2013,Lihat SK Operasional,2016-08-18 09,C,"10,460",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smakgenerasiunggulkupang@gmail.com,http,-10.213400000000,123.619100000000,18,46,56,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"10,300",6,2,1,2,0,0,17,3,18,0,0,0,3,15,0,14,4,11,3,1,2,1,0,0,3,15,,,,,,,,,,2,2,2,6,0,0,0,1,0,0,0,
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6319E987-CD31-4F27-B495-CE2E6B8B3BD5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305118,SMAS KRISTEN MERCUSUAR,50305118,JL. E.R. HEREWILA NO. 52,NAIKOTEN DUA,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kristen Mercusuar,AG0209,UP.20/I/93/PK/2002,24-04-2002,UP.20/I/93/PK/2002,24-04-2002,Lihat SK Operasional,2022-08-14 15,A,"24,000",1. Telkom Speedy,2. Telkom Speedy,PLN,830882,0380830882,smamercusuar@gmail.com,http,-10.172663000000,123.599770000000,30,122,155,10,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"23,000",19,1,1,5,0,0,8,24,30,0,0,0,4,26,0,20,10,19,5,2,2,1,1,0,10,20,,,,,,,,,,3,3,4,19,0,0,0,1,0,0,0,
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9F8B178C-BBDC-4763-A3C0-A5CA7197CD2E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304934,SMAS PGRI KUPANG,50304934,JL. SWAKARYA NO. 1,KUANINO,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Nusa Tenggara Timur,AC8656,SK Pendirian,31-08-1983,SK Operasional,31-08-1983,Lihat SK Operasional,2015-11-23 07,Sertifikat Kedaluwarsa,"1,640",1. -,2. Telkomsel Flash,PLN,,0380832170,smaspegr@gmail.com,http,-10.170300000000,123.593100000000,13,56,44,5,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",10,1,1,2,2,0,13,6,10,0,0,3,5,8,0,8,5,1,5,1,1,0,1,4,6,7,,,,,,,,,,1,2,2,10,0,0,0,1,0,0,0,
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/946E32A8-51A1-4093-A27E-C8EB8EE9A284,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305267,SMKN 5 KUPANG,50305267,JL. NANGA JAMAL NAIKOTEN 1,NAIKOTEN SATU,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,47/KEP/PK/2006,29-04-2006,47/KEP/PK/2006,29-04-2006,Lihat SK Operasional,2015-10-23 09,Sertifikat Kedaluwarsa,"8,360",1. -,2. Lainnya (Serat Optik),PLN,0380824257,0380824257,smknegerilimakupang@ymail.com,http,-10.181600000000,123.594800000000,94,"1,340",210,47,"SMK 2013 REV. Konstruksi Gedung, Sanitasi dan Perawatan",Double Shift/6 hari,,2022/2023-2,Tidak Ada,"13,000",21,1,3,4,43,17,0,34,59,0,25,10,36,58,0,75,19,13,19,17,17,13,9,6,45,49,,,,,,,,,,15,15,15,21,0,0,0,3,0,0,0,2
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E9D96984-B058-43E3-A191-F4A3C5430E04,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50305266,SMKS KRISTEN 1 KUPANG,50305266,JL. ANGGUR NO. 10 NAIKOTEN 1,NAIKOTEN SATU,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTEN (YAPENKRIS) NEHEMIA,AN6803,No. 2360/B.10/x/83,04-10-1983,No. A.14/Kedj/Ek/1972,24-01-1972,Lihat SK Operasional,2021-05-17 07,Sertifikat Kedaluwarsa,"3,960",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0380832008,smkkristen1kupang1972@gmail.com,http,-10.180200000000,123.595400000000,22,51,86,9,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"4,500",10,1,1,3,3,0,10,12,19,0,1,2,10,12,0,16,6,4,1,4,4,1,1,7,6,16,,,,,,,,,,3,3,3,5,3,2,0,0,0,1,0,0
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12B2C583-41CC-4304-ACB1-AD3445054153,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304995,SMKS KRISTEN 2 KUPANG,50304995,JL. ANGGUR NO. 10 NAIKOTEN 1,NAIKOTEN SATU,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN KRISTEN (YAPENKRIS) NEHEMIA,AN6803,3228/B.10/X/83,12-10-1983,DIS.PPO.801/SEK/94A/2012,08-11-2012,Lihat SK Operasional,2022-06-13 12,Sertifikat Kedaluwarsa,"21,705",1. -,2. Telkom Speedy,PLN,03808448975,03808448975,smkkristentwo@gmail.com,,-10.179988000000,123.596342000000,11,43,4,5,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Pagi/6 hari,,2022/2023-2,Tidak Ada,"6,300",6,0,2,1,0,1,5,8,11,0,0,0,2,9,0,8,3,0,6,1,2,0,1,1,5,6,,,,,,,,,,2,1,2,0,0,6,0,1,1,0,0,0
Nusa Tenggara Timur,Kota Kupang,Kota Raja,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A767DDF-7DC5-485B-AA29-B04F6EE60A91,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/50304969,SMKS SWASTISARI KUPANG,50304969,JALAN FRAS SEDA KOTA KUPANG,NAIKOTEN DUA,KEC. KOTA RAJA,KOTA KUPANG,PROV. NUSA TENGGARA TIMUR,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Santu Aloysius,AN6761,A.99/Set/A/IPUKK.3/1970,18-04-1970,A.99/Set/A/IPUKK.3/1970,18-04-1970,Silakan Upload SK (link file tidak valid) => [761928-642410--],2023-01-26 09,B,"9,415",1. -,2. Telkom Speedy,PLN,0380831647,0380831647,smkswastisarikupang50@gmail.com,http,-10.154700000000,123.626200000000,13,20,47,6,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,500",9,0,1,4,0,0,10,7,13,0,0,0,4,9,0,13,0,4,2,1,0,3,0,3,4,9,,,,,,,,,,2,2,2,0,3,6,0,0,0,1,0,0
