prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4081B1C6-0D26-E111-8F94-F75D2B5F96CF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40313321,SLB C RAJAWALI,40313321,Jl. Arief Rate No. 2,LOSARI,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN JOSEPH YEEMYE PERWAKILAN MAKASSAR,AO3867,,20-05-1978,188.4/998/P.PK/LK-BS./DISDIK,01-01-1910,Silakan Upload SK (link file tidak valid) => [342823-363395--],2020-08-27 09,,"2,930",1. Telkom Speedy,2. Telkom Speedy,PLN,,04118001100,slbkatolikrajawalimks@gmail.com,http,-5.137700000000,119.402800000000,8,36,21,12,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"66,000",14,0,1,0,0,0,8,2,5,0,3,0,3,5,0,8,0,0,1,0,2,1,2,2,0,8,1,1,1,1,1,1,1,1,1,1,1,1,14,0,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9D67EEB-F491-4489-B55D-D3998646FE54,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40311950,SMAN 16 MAKASSAR,40311950,JL. AMANAGAPPA NO. 8,BARU,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0216/O/1992,05-05-1992,0216/O/1992,05-05-1992,Lihat SK Operasional,2020-08-29 08,A,"6,250",1. Telkomsel Flash,2. Telkom Speedy,PLN,,04113618550,sman16mks@gmail.com,http,-5.138000000000,119.411500000000,49,515,683,34,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"43,999",34,3,1,7,36,5,0,8,14,1,11,23,32,17,0,42,7,4,3,3,8,4,8,19,17,32,,,,,,,,,,12,11,11,34,0,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/924F5238-21F7-41EA-8553-2288AEC9719E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40307217,SMAS ADVENT MAKASSAR,40307217,JL. H. I. A. SALEH NO. 1,LOSARI,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PERGURUAN ADVENT DURIAN (YPAD) MAKASSAR,AC5867,097/PD4-SK/2002,10-01-2002,421.3/7464/DPK/XII/2016,10-01-2002,Lihat SK Operasional,2021-02-17 08,A,"1,600",1. Telkom Speedy,2. Telkomsel Flash,PLN,859631,872188,sekolahadventmakassar@yahoo.com,http,-5.147500000000,119.412200000000,10,36,24,5,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"16,000",6,1,1,2,0,0,12,2,10,0,0,0,3,7,0,9,1,2,0,0,6,0,1,1,6,4,,,,,,,,,,1,2,2,6,0,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/312D7998-B0BC-4926-A342-2AC7D28F1D59,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40307349,SMAS GAMALIEL,40307349,JL. INCE NURDIN NO.43 KOTA MAKASSAR,BARU,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Gamaliel GKI Samiun Makassar,AC5852,NO.36/II/1968,12-02-1968,421.3/7/75/DPK/XI/2016,02-11-2016,Silakan Upload SK (link file tidak valid) => [386366-763569--],2020-10-05 11,A,"3,280",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,3632918,3623824,smagamalielmakassar@yahoo.co.id,http,-5.138000000000,119.412000000000,15,121,76,8,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Wavelan),"6,000",16,4,1,4,0,0,17,1,15,0,0,0,2,13,0,12,3,6,2,1,3,0,1,2,8,7,,,,,,,,,,3,2,3,15,1,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3B8DCDB6-1372-4EFB-A17E-005F9A463F75,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70007185,SMAS GOLDEN GATE,70007185,JL. LAMADUKELLENG NO.58-60,LOSARI,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN JOHNY LAUDI,AX0142,038/S.Kep/JLF/X/2018,28-10-2018,22/K.02/PTSP/2020,17-12-2020,Lihat SK Operasional,2022-05-30 10,B,"1,600",1. Telkom Speedy,2. Telkom Speedy,PLN,04118005329,04118005329,info@goldengate.sch.id,http,-5.146500000000,119.410900000000,16,22,25,5,SMA 2013 MIPA,Sehari Penuh/6 hari,,2022/2023-2,Telkom Speedy,"2,197",6,3,1,15,0,0,17,5,16,0,0,0,0,16,0,13,3,9,5,1,0,1,0,0,7,9,,,,,,,,,,2,1,2,6,0,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F428ABA8-D75A-45CF-8A33-342E7ED65CA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40310213,SMAS ISLAM ATHIRAH,40310213,JL. KAJAOLALIDO NO. 22,BARU,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kalla,AC5859,421.3/3732/KESRA,02-10-1981,188.4/2177-P.SMA/DISDIK,12-11-2019,Lihat SK Operasional,2021-09-09 11,A,"2,750",1. Lainnya,2. Telkom Speedy,PLN,04113633245,04113630201,smairah01@gmail.com,http,-5.135000000000,119.409400000000,44,120,152,11,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"555,000",15,4,1,2,4,1,41,1,39,0,1,4,15,29,0,37,7,5,16,12,4,2,1,4,19,25,,,,,,,,,,4,4,3,15,0,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/928F2C91-F0EA-449B-898E-271C78E20187,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40307367,SMAS KARTIKA XX - I MAKASSAR,40307367,JL. SUNGAI TANGKA NO. 13 MAKASSAR,SAWERIGADING,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartika Jaya Cabang XX Hasanuddin,AC5857,40,19-10-2010,3/K.02a/PTSP/2020,01-09-2020,Lihat SK Operasional,2021-07-27 09,A,0,1. -,2. Telkom Speedy,PLN,,04113622822,smakartika21@gmail.com,http,-5.135100000000,119.410300000000,38,294,315,19,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"15,000",26,4,1,2,0,3,46,1,36,0,0,2,11,27,0,34,4,8,11,6,3,3,4,3,15,23,,,,,,,,,,8,5,6,0,26,0,0,0,1,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E0AE27F5-4253-44A3-9F97-B925B9DC6C56,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40307369,SMAS KATOLIK RAJAWALI,40307369,JL. LAMADUKELLENG NO. 07,LOSARI,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN JOSEPH YEEMYE PERWAKILAN MAKASSAR,AO3867,16112/D/1/80.-,17-04-1980,67/K.02a/PTSP/2021,10-12-2021,Lihat SK Operasional,2022-03-18 00,A,"17,372",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0411850502,04113691067,smakara.makassar@yahoo.com,http,-5.144500000000,119.411600000000,51,480,642,32,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"66,000",35,3,1,4,3,0,46,5,48,1,2,0,14,37,0,46,5,16,10,4,6,3,10,2,25,26,,,,,,,,,,11,10,11,35,0,0,0,1,0,0,0,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B69ED14F-E9AF-4B0A-8FB3-EAC6108C8E20,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40307351,SMAS PERGURUAN ISLAM,40307351,JL. DATUMUSENG NO. 12,MALOKU,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN DAN KESEJAHTERAAN ISLAM,AC5854,188.4/309-P.SMA/DISDIK,22-01-2019,188.4/309-P.SMA/DISDIK,22-01-2019,Lihat SK Operasional,2021-08-28 00,B,"1,500",1. Lainnya (Serat Optik),2. Lainnya (Serat Optik),PLN,,04113618866,smapergisp@gmail.com,,-5.143400000000,119.409500000000,19,105,59,5,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Lainnya (Serat Optik),"2,500",8,0,0,0,2,0,16,3,17,1,1,0,1,18,1,15,3,2,7,2,2,0,0,6,10,9,,,,,,,,,,1,2,2,0,4,4,2,0,0,0,1,
Sulawesi Selatan,Kota Makassar,Ujung Pandang,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5AF5C1F-3D6C-4BA5-B906-A76609845BA2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40307360,SMAS PROTESTAN,40307360,JL. SUNGAI SADDANG NO. 2,MANGKURA,KEC. UJUNG PANDANG,KOTA MAKASSAR,PROV. SULAWESI SELATAN,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPENDIK GPIB Cabang Makassar,AC5853,NOMOR,08-03-2000,NOMOR,08-03-2000,Silakan Upload SK,,B,"2,700",1. Telkomsel Flash,2. Smartfren,PLN,,851572,sma_protestanmakassar@yahoo.com,http,-5.145900000000,119.416400000000,10,18,15,6,SMA 2013 IPS,Siang/6 hari,,2022/2023-2,Telkomsel Flash,"3,700",6,3,0,1,3,0,7,2,7,0,0,3,8,2,0,10,0,0,0,0,0,2,3,5,2,8,,,,,,,,,,2,2,2,0,4,2,0,0,0,0,1,
