prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F69AB106-D113-4141-A793-E248E69F63DB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70028531,SMA KRISTEN CITA HATI,70028531,Jln. Aminah Syukur No. 44 RT.03,SUNGAI PINANG LUAR,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN KARUNIA SUMBER JIWA CERIA,AC3949,No.503/0149/IP-SMA-S/DPMPTSP/III/2022,14-04-2022,No.421.4/3110/Disdikbud.III/2022,22-03-2022,Lihat SK Operasional,2022-04-28 10,,"450,912",1. -,2. Telkom Speedy,PLN,,05417777691,smacitahati.smd@gmail.com,http,.000000000000,.000000000000,9,11,9,1,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"74,000",1,3,1,2,0,0,5,6,9,0,0,0,1,8,0,8,1,4,3,0,1,1,0,0,4,5,1,0,0,1,0,0,0,1,0,0,0,
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F32C6342-4F6F-4AB8-B5D4-035B4D02573F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404264,SMAS Al - Khairiyah Samarinda,30404264,Jl. KH. Abul Hasan,PASAR PAGI,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Al Khairiyah,AC3971,6080/X/I 26.7 d/I c 1987,25-09-1987,421.4/5449/DISDIKBUD.iii/2019,04-09-2019,Lihat SK Operasional,2019-10-03 05,B,748,1. Telkom Speedy,2. Lainnya,PLN,0,05416522403,sma_alkhairiyah1@yahoo.com,http,-.495903300000,117.149788300000,10,34,22,3,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"4,000",5,1,1,1,0,0,11,0,10,0,0,0,5,5,0,9,1,6,2,0,0,1,0,1,2,8,1,1,1,0,0,5,0,0,0,1,0,
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EE859D6-CEF0-4D2D-9A23-0792FF77D104,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404461,SMAS Islam Samarinda,30404461,Jl. K.H. Achmad Dahlan No. 2,SUNGAI PINANG LUAR,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI Kalimantan Timur,AO3415,33/YPI-III/1982,29-06-1982,16/C.C7/Kep/Mn,06-03-1997,Lihat SK Operasional,2015-09-16 14,A,"1,200",1. -,2. Telkom Speedy,PLN,734940,738374,smaislam_smd@yahoo.co.id,http,-.495860000000,117.154808300000,21,139,146,9,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"4,400",9,1,1,1,5,0,14,8,18,0,2,1,7,14,1,20,0,3,4,2,4,3,1,4,12,9,3,3,3,9,0,0,0,1,0,0,0,
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82ADF945-49C1-4807-B998-24068E698849,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401063,SMAS Katolik W. R. Soepratman,30401063,Jl. WR. Soepratman No.03,BUGIS,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Dan Pengajaran Pembangun Rakyat,AF5556,1468/ I26.2a/ Ie/ 1991,15-07-1991,421.4/15082/Disdikbud.III/2022,14-10-2022,Lihat SK Operasional,2022-10-18 09,A,"7,810",1. -,2. Telkom Speedy,PLN,0541731201,0541731201,smakwrsoepratman020@yahoo.com,http,-.499600000000,117.142300000000,24,180,186,12,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Tidak Ada,"50,000",14,4,1,1,0,0,23,7,22,0,2,0,12,12,0,18,6,6,1,2,4,2,3,6,11,13,4,4,4,14,0,0,0,1,0,0,0,
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/12036110-42D8-45BF-8137-3CD73A333169,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404179,SMAS Sunodia Samarinda,30404179,Jl. Kartini No.112A,SUNGAI PINANG LUAR,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",,,421.3/1372/PPIV.B/12/2004,09-09-2002,421.4/7939/Disdikbud.III/2020,23-11-2020,Lihat SK Operasional,2022-08-16 08,A,"4,920",1. -,2. Telkom Speedy,PLN,748025,7777682,SMA_Kristen_Sunodia@yahoo.co.id,http,-.493300000000,117.157600000000,17,151,120,10,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"54,000",11,2,1,12,0,0,25,1,17,0,0,0,7,10,0,16,1,2,1,3,4,0,5,2,5,12,3,3,4,11,0,0,0,1,0,0,0,
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7477C12C-7757-49EC-B828-E8BD3DB96807,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401079,SMK Negeri 4 Samarinda,30401079,Jl. Kyai Haji Ahmad Dahlan No.04,SUNGAI PINANG LUAR,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0202/0/1000,01-01-1900,421/250/DP.IIIA/08/2013,30-08-1980,Silakan Upload SK (link file tidak valid) => [801792-39938--],2023-03-17 08,A,"5,632",1. Telkom Speedy,2. Telkom Speedy,PLN,0541741161,0541741161,smkn4_smd_kaltim@yahoo.com,http,-.495023300000,117.154958300000,57,416,673,31,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"109,998",31,0,2,16,33,8,0,16,24,1,21,11,37,20,0,52,5,9,7,6,10,7,8,10,17,40,11,11,9,0,11,20,0,0,0,2,0,0
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B0F0E8A-931B-47AE-8470-B920CC653597,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30403017,SMK NEGERI 7 SAMARINDA,30403017,Jl. Aminah Syukur No. 82,SUNGAI PINANG LUAR,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/058/HUK-KS/04,27-02-2004,421/458/DP.IVB/06/2002,03-06-2002,Lihat SK Operasional,2021-06-06 09,A,"10,000",1. -,2. Telkom Speedy,PLN,0541731374,0541734710,official@smkn7-smr.sch.id,http,-.498028300000,117.156430000000,45,588,216,24,SMK 2013 REV. Teknik Komputer dan Jaringan,Double Shift/6 hari,,2022/2023-2,Tidak Ada,"77,000",18,0,1,16,27,5,1,12,20,2,19,4,22,23,0,41,4,8,6,6,10,5,4,6,26,19,8,8,8,18,0,0,0,1,0,0,0,0
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8ABD3C0-1733-469D-88D1-AEDAD1A23DA4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401056,SMKS Al Khairiyah Samarinda,30401056,Jl. KH. Abul Hasan No.77,PASAR PAGI,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Al Khairiyah,AC3971,13/YPIKHA/95,25-09-1995,1778/I26.8/Ie/1996,25-01-1996,Lihat SK Operasional,2019-05-31 09,B,"2,170",1. -,2. Telkom Speedy,PLN,,0541737746,smk_al_khairiyah_samarinda@yahoo.co.id,http,-.496260000000,117.148846700000,22,112,85,12,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Siang/6 hari,,2022/2023-2,Tidak Ada,"2,200",15,0,1,8,2,0,23,1,20,0,2,0,6,16,0,20,2,5,5,8,0,0,2,2,9,13,4,4,4,15,0,0,0,1,0,0,0,0
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0283B8BF-EC8A-4F12-BE30-4BDE2F0F8375,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30401069,SMKS Cokroaminoto Samarinda,30401069,Jl. Panglima Batur No.117,PELABUHAN,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Islam Cokroaminoto,AC3966,986/126.2/Ic 1980,06-03-1980,421.5/7931/Disdikbud.IV/2018,16-04-2018,Lihat SK Operasional,2020-11-12 10,C,"1,200",1. -,2. Telkom Speedy,PLN,,05414120199,smkcokroaminotosmr@gmail.com,,-.502258300000,117.151318300000,8,6,2,4,SMK 2013 REV. Teknik Alat Berat,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,200",7,0,1,0,0,0,12,0,8,0,0,0,1,7,0,7,1,1,4,1,0,0,2,0,1,7,1,2,1,7,0,0,0,0,0,1,0,0
Kalimantan Timur,Kota Samarinda,Samarinda Kota,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F673A1D-501C-4AA6-91F2-8D1010EE406A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/30404359,SMKS Farmasi Samarinda,30404359,Jl. P. Hidayatullah Gg. Bhakti No.16,PELABUHAN,KEC. SAMARINDA KOTA,KOTA SAMARINDA,PROV. KALIMANTAN TIMUR,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Etam Membangun,AC3969,421.51432/DP.IVB0706,07-02-2006,421.5/7865/Disdikbud.IV/2018,27-08-2018,Lihat SK Operasional,2020-08-25 11,A,"10,600",1. Telkomsel Flash,2. Telkom Speedy,PLN,0541731146,0541731146,smk.farmasi_smd@yahoo.co.id,http,-.500475000000,117.154591700000,20,82,423,19,SMK 2013 REV. Asisten Keperawatan,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"13,001",35,3,0,7,0,1,23,1,20,0,0,0,4,16,4,11,5,9,1,2,3,2,1,2,5,15,5,7,7,35,0,0,0,0,0,0,1,0
