prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/161F0483-C428-4D31-951A-F101BC4DB3CE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280106,MAS AL FALAH,20280106,Jl.Pemuda No. 14 Kebon Kopi  Rt.003/007,PENGASINAN,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,Wi.i/I/PP.006.1/27/1992,25-05-1992,Wi.i/I/PP.006.1/27/1992,25-05-1992,Lihat SK Operasional,2020-01-23 09,B,0,,2.,,,,,,-6.379900000000,106.691400000000,0,77,43,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D16D9B48-2D01-4E28-A975-CA7DF5D2C9C7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280114,MAS AL INAYAH,20280114,Jl. Ponpes Al Inaayah Rt.02/06 Kp.pondok Miri,RAWAKALONG,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,MA,Kementerian Agama,,,,,,,Silakan Upload SK,,A,0,,2.,,,,,,-6.364000000000,106.716200000000,0,44,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE9994B3-45E6-4AD4-845F-B66A58715AE9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70006066,SMA IT AN Nawawi AL BANTANI,70006066,KP. BULAK SAGA RT 03 RW 06,CIBADUNG,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Griya Yatim&Dhuafa,AM6722,421.9/Kep. 07 /I/SMA-DPMPTSP/IX/2020,18-09-2020,421.9/Kep. 04 /I/SMA-DPMPTSP/XI/2020,25-11-2020,Lihat SK Operasional,2020-12-15 08,B,"2,400",1. Lainnya (Wavelan),2. Telkom Speedy,PLN & Diesel,,,smaitannawawi@gmail.com,http,-6.408744200000,106.691753400000,29,122,136,11,Pagi/6 hari,,2022/2023-2,"45,000",14,1,1,2,0,0,21,10,29,0,0,0,0,29,3,11,15,14,8,1,4,1,0,1,14,15,0,14,0,0,0,1,0,0,SMA 2013 IPS,Lainnya (Wavelan),4,3,4,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C3C8C59-D2AF-4EB6-BFB0-27D66D50AAF8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271471,SMA IT DARUL QUR AN,20271471,JL. RAYA PUSPIPTEK-PEMBANGUNAN,PABUARAN,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Darul Qur'an Mulia,AD2761,421.3/307-Dikmen,20-04-2009,421.3/307-Dikmen,20-04-2009,Silakan Upload SK (link file tidak valid) => [790011-344910--],2023-03-01 15,A,"21,168",1. Lainnya,2. Lainnya,PLN,,,smaitdq@gmail.com,http,-6.376000000000,106.680100000000,51,440,533,26,Pagi/6 hari,,2022/2023-2,"22,998",37,3,1,2,0,0,51,3,51,0,0,0,2,49,1,38,12,24,13,7,4,2,0,1,19,32,37,0,0,0,1,0,0,0,SMA 2013 IPS,Lainnya,11,7,8,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C842A5C-FF34-4C28-B496-8E05C622B365,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70035800,SMA IT DARUL QUR`AN MULIA,70035800,"Jl. Raya Puspitek Pembangunan, Kp. Cikarang RT.001 RW.007",PABUARAN,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Darul Qur'an Mulia,AD2761,48/011050/DPMPTSP/XI/2022,07-11-2022,48/011050/DPMPTSP/XI/2022,07-11-2022,Lihat SK Operasional,2023-03-03 06,,"40,000",1. -,2. Lainnya,PLN,,,,,-6.375300000000,106.680400000000,4,22,0,3,Pagi/6 hari,,2022/2023-2,0,3,0,0,2,0,0,7,0,4,0,0,0,0,4,0,4,0,1,0,0,3,0,0,0,1,3,3,0,0,0,0,0,0,0,SMA 2013 IPS,Tidak Ada,1,1,1,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2321281-57A2-4910-94B3-2CA1082E213B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20231331,SMAN 1 GUNUNG SINDUR,20231331,JL. ATMA ASMAWI DS. GUNUNG SINDUR,GUNUNG SINDUR,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421/384/Kpts/Huk/2005,28-11-2005,421/348/Kpts/Huk/2005,28-11-2005,Lihat SK Operasional,2021-04-19 13,A,"10,008",1. Telkom Speedy,2. Telkom Speedy,PLN,0217566947,0217566947,admin@sman1gnsindur.sch.id,http,-6.383300000000,106.659500000000,39,355,548,26,Sehari Penuh/5 hari,,2022/2023-2,"40,000",21,5,1,6,18,10,1,10,21,0,12,6,23,16,0,36,3,4,7,8,7,5,4,4,19,20,16,0,5,0,1,0,0,0,SMA 2013 MIPA,Telkom Speedy,10,8,8,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/983521B9-07AE-4DE1-8A26-CD16A2462E9C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/10648868,SMAS BP FAI UMJ,10648868,JL. RAYA PARUNG BOGOR,JAMPANG,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Fakultas Agama  Islam,AD0472,421.3/229/Dikmen,,,,Silakan Upload SK,,B,"134,900",1. -,2. Telkom Speedy,PLN,0,,sma.mbskibagushk@gmail.com,http,-6.476900000000,106.728000000000,20,87,55,6,Pagi/6 hari,,2022/2023-2,"13,300",5,1,1,2,0,0,13,8,20,0,0,0,3,17,0,15,5,14,2,0,1,1,0,2,14,6,3,2,0,0,1,0,0,0,SMA 2013 IPS,Tidak Ada,2,2,2,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F4B725C6-CE83-41AA-88C8-820CEC63586B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20232351,SMAS ISLAM AL GOZALI,20232351,JL. PERMATA NO. 19  RT 06/05,CURUG,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPI PONDOK MODERN AL GHOZALI,AD2741,1081/102/KEP/E/94,28-03-1994,1081/102/KEP/E/94,28-03-1994,Silakan Upload SK (link file tidak valid) => [792543-378891--],2023-03-03 16,A,"8,600",1. Lainnya,2. Biznet (Kabel),PLN,8614072,8614072,smaislamalghozalisma@ymail.com,http,-6.394200000000,106.720900000000,29,214,201,14,Pagi/6 hari,,2022/2023-2,"3,000",15,2,1,1,0,0,27,6,29,0,0,0,14,15,0,21,8,8,3,3,7,2,2,4,20,9,15,0,0,0,1,0,0,0,SMA 2013 IPS,Lainnya,4,5,5,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0F271205-C04B-48A0-BD3A-0AC0D54F8E47,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20252959,SMAS NURUL FALAAH,20252959,Jl. Pahlawan No. 06 Kp. Bulaksaga RT 03 RW 06,CIBADUNG,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN ISLAM NURUL FADHILAH,AD2790,421.3/156-Disdik,28-12-2007,421.3/156/Disdik,28-12-2007,Silakan Upload SK (link file tidak valid) => [355519-15627--],2020-08-29 19,A,"3,198",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,sma_nurulfalaah@yahoo.co.id,http,-6.410600000000,106.695500000000,31,256,267,15,Siang/6 hari,,2022/2023-2,"4,400",15,2,1,16,0,0,22,10,31,0,0,0,6,25,0,25,6,6,3,6,8,4,3,1,22,9,0,8,7,0,0,1,0,0,SMA 2013 IPS,Telkomsel Flash,6,5,4,
Jawa Barat,Kab. Bogor,Gunung Sindur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C24D7182-4969-4FF2-A861-DF4B8DE7C3E3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271184,SMKN 1 GUNUNG SINDUR,20271184,SMPN 3 GUNUNGSINDUR,RAWAKALONG,KEC. GUNUNG SINDUR,KAB. BOGOR,PROV. JAWA BARAT,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,422.5/226/Kpts/Per-UU/2011,12-05-2011,422.5/226/Kpts/Per-UU/2011,12-05-2011,Lihat SK Operasional,2018-11-09 13,A,"15,000",1. -,2. Lainnya (Serat Optik),PLN,,02518612735,smkn1gnsindur@yahoo.co.id,http,-6.372400000000,106.708700000000,50,711,444,34,Sehari Penuh/5 hari,,2022/2023-2,"53,000",22,2,1,10,5,28,1,16,45,0,3,2,20,30,1,44,5,8,10,11,9,4,4,4,32,18,22,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Tidak Ada,12,11,11,0
