prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18C4476C-6CC3-4D83-8D13-A01249D881E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69994591,MA AL ISHLAH MAROS,69994591,Jl. Nasrun Amrullah,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,Lainnya,,AHU-0005862.AH.01.04. Tahun 2019,11-04-2019,543 Tahun 2019,21-05-2019,Lihat SK Operasional,2023-01-17 13,B,0,,2.,,,,,,-5.022600000000,119.575100000000,0,65,86,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60F46D29-7F00-4EBF-87E0-425A701634F3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993362,MA AS-SAKINAH BANTIMURUNG,69993362,DESA BARUGA,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,Lainnya,,532 Tahun 2019,21-05-2019,532 Tahun 2019,21-05-2019,Lihat SK Operasional,2022-01-18 08,C,0,,2.,,,,,,-4.971600000000,119.612300000000,0,47,29,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4986891D-595C-4952-951E-7623F8575DEA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69993754,MA ULUMUL QUR`AN DARUD DA`WAH WAL IRSYAD AMBO DALLE,69993754,Dusun Manrimisi Lompo,BONTO MATENE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,Lainnya,,,,,,Silakan Upload SK,,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/638085F0-C65D-402B-AADC-C4284BAF51B9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69734414,MAS DARUL ISTIQAMAH,69734414,JL. Poros Makassar-Maros KM. 25,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,,,4/AL-II/82,02-01-1970,,02-01-1970,Silakan Upload SK (link file tidak valid) => [763602-710371--],2023-01-27 14,A,0,,2.,,,,,,-5.042300000000,119.568600000000,0,51,5,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9EBB446D-A7D6-4E6A-8539-B7F913440AB9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754711,MAS DDI HASANUDDIN,69754711,JL. POROS MAROS MAKASSAR KM. 23,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,MA,Kementerian Agama,,,AHU-0035166.AH.01.04 TAHUN 2016,15-08-2016,B-2178.01/Kk.21.13/2/PP.004/08/2016,30-08-2016,Silakan Upload SK (link file tidak valid) => [678544-483091--],2022-08-15 00,B,0,,2.,,,,,,-5.048200000000,119.554400000000,0,67,48,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D6AFC5-AD2D-4DA3-B19E-0CD6387C2982,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025709,SLB ALFATHUNISA MAROS,70025709,KOMPLEKS PERUMAHAN PT. CATUR MUDA SAMATA BLOK.F6 NO.12 DAN NO.13,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Khanza Alfathunisa Marwa,AX1741,7/K.10/PTSP/2022,31-01-2022,7/K.10/PTSP/2022,31-01-2022,Lihat SK Operasional,2022-02-14 23,,192,1. -,2. -,PLN,,,,,.000000000000,.000000000000,5,8,4,2,Pagi/6 hari,,2022/2023-2,900,2,0,1,0,1,0,8,3,3,0,0,2,2,3,0,3,2,1,0,0,0,1,1,2,2,3,0,0,2,0,0,1,0,0,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,1,1,0,0,0,0,0,0,0,0,0,0,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81D5825A-4033-48FF-A56E-860A20EE16A2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027698,SLB YP3LB 2 BANGUN POLEA MAROS,70027698,"Dusun Bangun Polea, Desa Pattontongan",PATTONTONGAN,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YP3LB,AF7418,12002209052,08-03-2022,12002209052,08-03-2022,Lihat SK Operasional,2022-04-04 23,,540,1. -,2. -,PLN,,,,,.000000000000,.000000000000,4,6,9,7,Pagi/6 hari,,2022/2023-2,900,0,0,0,0,0,0,6,0,4,0,0,0,0,4,0,4,0,3,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1,SDLB,Pendidikan Khusus SDLB 2013,Tidak Ada,5,1,0,1,0,0,0,0,0,0,0,0,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5CF46E55-D1E0-438A-9B70-96A526D6EE5F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69883572,SMA PRATAMA BATANGASE,69883572,JL. SISWA -PELAJAR NO.5,BONTOA,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Lainnya,AM3904,800/42/DISDIK,10-02-2014,12022090381,23-12-2022,Lihat SK Operasional,2023-06-13 10,C,"1,159",1. -,2. Telkom Speedy,PLN,,04114815057,smapratama_batangase@yahoo.co.id,,-5.050400000000,119.557900000000,9,55,35,3,Sehari Penuh/5 hari,,2022/2023-2,"2,200",3,1,1,2,0,0,11,0,9,0,0,0,1,8,0,7,2,6,2,1,0,0,0,0,0,9,2,1,0,0,1,0,0,0,,SMA 2013 MIPA,Tidak Ada,,,,,,,,,,1,1,1,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A84910D-06C5-401F-92FD-199D239003CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40300279,SMAN 8 MAROS,40300279,JL.POROS KARIANGO KM.5,TENRIGANGKAE,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,99 TAHUN 2017,26-01-2017,99 TAHUN 2017,26-01-2017,Silakan Upload SK,,A,"5,876",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,sman8mandaimaros@gmail.com,http,-5.102700000000,119.565600000000,46,286,377,20,Pagi/6 hari,,2022/2023-2,"5,800",21,2,1,2,27,3,0,16,22,0,11,13,26,20,0,39,7,8,11,2,4,10,3,8,17,29,21,0,0,0,1,0,0,0,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,7,6,7,
Sulawesi Selatan,Kab. Maros,Mandai,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0396E83-A490-482C-A2D4-6CA9BF157B88,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40300289,SMAS ANGKASA,40300289,Jl. Dakota Lanud Sultan Hasanuddin,HASANUDDIN,KEC. MANDAI,KAB. MAROS,PROV. SULAWESI SELATAN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Ardhya Garini Cabang Lanud Sultan Hasanuddin,AM3913,D.02-1-70,01-01-1901,188.4/2178-P.SMA/DISDIK,12-11-2019,Lihat SK Operasional,2020-04-13 07,A,"6,300",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0,0411555838,k2.hndsma@gmail.com,http,-5.062100000000,119.532900000000,31,291,327,19,Sehari Penuh/5 hari,,2022/2023-2,"5,600",19,2,1,2,9,3,21,2,22,0,4,5,16,15,0,27,4,11,5,2,1,6,3,3,10,21,0,19,0,0,0,1,0,0,,SMA 2013 IPS,Lainnya (Serat Optik),,,,,,,,,,6,7,6,
