prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/718431DC-126A-4DD1-96F4-515A2E00DDDF,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306176,SMAN 2 PURWOREJO,20306176,JL.May.Jend. S.Parman Kutoarjo Kabupaten Purworejo,BANDUNG,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0206/0/1980,30-07-1980,0206/0/1980,30-07-1980,Lihat SK Operasional,2022-01-27 10,A,"19,720",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0275642379,0275641317,sma2purworejook@gmail.com,http,-7.714800000000,109.918000000000,40,310,542,24,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"66,000",24,4,1,29,25,12,0,3,21,0,5,14,27,13,0,38,2,2,9,4,4,6,2,13,18,22,8,8,8,24,0,0,0,1,0,0,0,
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4D187517-4410-4EB4-BD71-DB940E983238,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306193,SMAS DARUL HIKMAH,20306193,"JL. S. PARMAN, KUTOARJO",KUTOARJO,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Darul Hikmah,AD8610,848/041,07-01-2004,848/041,07-01-2004,Lihat SK Operasional,2021-08-23 13,B,216.228 m2,1. -,2. Telkom Speedy,PLN,0275642451,0275642451,sma.darulhikmah.kutoarjo@gmail.com,http,-7.680800000000,109.925100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70E7DC5D-A221-4B16-8551-F3796835F511,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306200,SMAS MUHAMMADIYAH KUTOARJO,20306200,"JL. MARDIUSODO NO. 14,KUTOARJO",KUTOARJO,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Tengah,AO5350,1474.A/I.034/M/79,18-08-1979,421.3/0787/2013,27-11-2013,Lihat SK Operasional,2020-08-24 18,A,"5,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,641240,smamuhkta@yahoo.com,http,-7.713500000000,109.911900000000,21,51,97,5,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"15,000",8,3,1,2,2,0,21,1,19,0,1,1,11,10,1,17,3,2,3,4,1,4,2,5,8,13,1,2,2,1,5,2,0,0,0,1,0,
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/40B2FECB-38C6-4A57-93AB-72EF2A0F344B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306205,SMAS WIDYA KUTOARJO,20306205,JL. SAWUNGGALIH  NO. 70,SEMAWUNG DALEMAN,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Widya,AD8608,1232A / I.03.4 / M.80,10-06-1980,421.3/0787/2013,27-11-2013,Lihat SK Operasional,2015-09-02 11,A,"1,593",1. -,2. -,PLN,0275641303,0275641303,smawidya.kutoarjo@yahoo.com,,-7.730100000000,109.909200000000,13,4,4,3,SMA 2013 Bhs&Budaya,Pagi/6 hari,,2022/2023-2,Tidak Ada,"6,999",6,4,1,2,0,0,14,3,12,0,0,1,6,7,1,10,2,1,3,2,0,0,4,3,4,9,1,1,1,6,0,0,0,1,0,0,0,
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E4AD0E5B-AD2F-4457-9E39-9526F1F831DE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306186,SMKN 2 PURWOREJO,20306186,"JL. KRAJAN 1, SEMAWUNGDALEMAN KUTOARJO",SEMAWUNG DALEMAN,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,60/B.3/Kedj,17-03-1967,60/B.3/Kejur./67,13-03-1967,Silakan Upload SK,,A,"11,471",1. Telkom Speedy,2. Telkom Astinet,PLN,0275641102,0275641102,smkn2_pwr@yahoo.com,http,-7.734700000000,109.907000000000,77,192,"1,197",39,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"82,000",36,2,1,2,46,20,0,11,33,0,25,19,54,23,1,69,7,7,7,8,9,12,16,18,27,50,13,13,13,36,0,0,0,1,0,0,0,0
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9A539BC5-7E81-47C0-8386-EBD01B5D15F8,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306179,SMKS HKTI KUTOARJO PURWOREJO,20306179,"JL. KETAWANG KM.5 TUNTUNG PAIT, KUTOARJO",TUNTUNGPAHIT,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPPPI,AA6481,657/103/189,01-01-1900,657/103/189,04-10-1989,Silakan Upload SK,,C,900,1. Lainnya,2. Lainnya,PLN,,,hktismkkutoarjo@gmail.com,,-7.643100000000,109.922700000000,9,41,1,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Siang/6 hari,,2022/2023-2,Lainnya,"2,200",3,1,2,1,0,0,8,1,9,0,0,0,5,4,1,8,0,1,1,2,0,1,1,3,5,4,1,1,1,0,3,0,0,0,2,0,0,0
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F787A136-9C45-4CEB-ACC3-8CFF21548B4E,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306181,SMKS INSTITUT INDONESIA KUTOARJO,20306181,"Jl. Tentara Pelajar No.15 A Kutoarjo, Katerban, KUTOARJO, KAB. PURWOREJO 54214",KATERBAN,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Institut Indonesia 48 Cabang Kutoarjo,AD8598,102/OG1/PH/K/XII.1977,01-01-1900,622/I.03.5/M.a/79,23-04-1979,Lihat SK Operasional,2016-02-24 06,B,"4,006",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,0275641164,0275641164,smkiikta@gmail.com,http,-7.722700000000,109.904400000000,51,705,11,27,SMK 2013 REV. Teknik Pemesinan,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"5,000",31,2,1,2,1,0,59,3,27,1,23,0,30,21,1,43,7,3,2,6,8,5,10,17,30,21,8,9,10,31,0,0,0,1,0,0,0,0
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D325D16-D64F-4951-B105-75F4115EF007,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306072,SMKS KRISTEN KUTOARJO,20306072,JL. P. DIPONEGORO NO. 104 KUTOARJO,KUTOARJO,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan PSSK,AD8611,KPEE/I08/C/B/72,01-01-1900,KPEE/108/C/B/72,01-01-1972,Silakan Upload SK,,B,"2,925",1. Smartfren,2. Telkom Speedy,PLN,0275/641590,0275/641590,smkkristenkutoarjo@ymail.com,http,-7.617400000000,109.899400000000,7,6,13,3,SMK 2013 REV.  Akuntansi dan Keuangan Lembaga,Pagi/6 hari,,2022/2023-2,Smartfren,900,8,2,2,4,1,0,5,1,5,0,2,0,4,3,1,6,0,0,0,0,0,3,0,4,2,5,1,1,1,3,5,0,0,0,2,0,0,0
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/22394EBF-9B49-45C5-BBED-CA5E3EFEA3C5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362601,SMKS PANCA MARGA BHAKTI KUTOARJO,20362601,JL. P. DIPONEGORO,BAYEM,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Panca Marga Bhakti,AA0769,848/535/2010,06-02-2010,421.3/0787/2013,27-11-2013,Lihat SK Operasional,2015-04-14 08,C,"15,000",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,0275641552,0275641552,smkpmbkta@yahoo.com,http,-7.727000000000,109.896800000000,6,19,1,3,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"7,499",3,0,1,0,0,0,7,1,6,0,0,0,4,2,0,6,0,0,0,1,1,0,1,3,5,1,1,1,1,0,3,0,0,0,1,0,0,0
Jawa Tengah,Kab. Purworejo,Kutoarjo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C24FB83-D26C-463C-9B52-6FCE7F725765,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20306060,SMKS PANCASILA 1 KUTOARJO,20306060,JL. MAYJEND. S. PARMAN KUTOARJO PURWOREJO,BANDUNG,KEC. KUTOARJO,KAB. PURWOREJO,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Bina Tani Bagelen,AM9744,626/I03/I/91,25-05-1991,626/I03/I/91,25-05-1991,Lihat SK Operasional,2020-08-31 04,B,"9,562",1. XL (GSM),2. Telkom Speedy,PLN,0275641516,0275641516,smkpancasila1kta@gmail.com,http,-7.714600000000,109.918800000000,55,815,32,30,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Sehari Penuh/5 hari,,2022/2023-2,XL (GSM),"59,100",25,1,2,12,0,0,53,13,55,0,0,0,24,31,1,52,2,6,10,11,6,5,12,5,35,20,10,9,11,8,17,0,3,0,2,0,0,0
