prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00C124CA-30F5-E011-9A4A-EDBAAFDD2B17,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402674,SLBS ABC MANDARA KENDARI BARAT,40402674,Jl. Mayjend. S.Parman Komp. Kampus Lama Kendari,LAHUNDAPE,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YPPALB MANDARA KENDARI,AJ3066,30/1990,10-12-1990,144/123/I/1990,10-12-1990,Lihat SK Operasional,2023-01-17 13,C,0,1. Telkom Speedy,2. Telkom Speedy,PLN,04013129313,04013129313,slbacmandarakdi@gmail.com,,-3.979213000000,122.513298000000,14,51,19,29,Pendidikan Khusus SMALB 2013,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,200",4,0,0,0,1,0,11,3,13,0,1,0,2,12,0,14,0,6,6,0,1,1,0,0,4,10,3,1,1,3,2,3,2,3,2,3,3,3,0,0,4,8,0,0,0,1,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1043D3E8-3CF3-4907-BD41-C5CE94A3D206,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402589,SMA KARTIKA XX-2 KENDARI,40402589,JL.PALAPA NO. 8 KENDARI,KEMARAYA,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Kartika Jaya Cabang XX Hasanuddin,AC5857,Nomor 40,01-01-1900,110/ 123/ I/ 1990,18-10-1990,Silakan Upload SK (link file tidak valid) => [577360-261484--],2022-01-27 08,A,"19,500",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,04013111406,smaskartika328@gmail.com,www.smaskartikaxx2kendari.sch.id,-3.960492000000,122.527135000000,34,155,148,12,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"3,200",21,1,1,11,19,0,13,3,15,0,12,7,21,13,0,27,7,5,4,3,8,10,1,3,13,21,,,,,,,,,,4,4,4,14,4,3,0,1,0,0,0,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CDA11D80-376D-4A40-80D9-9802FA5EBE13,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402619,SMAN 1 KENDARI,40402619,JL. MAYJEN SOETOYO NO. 102,WATU-WATU,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,24/SK/B.III/1963,23-09-1963,421.3/3044/2012,17-12-2012,Lihat SK Operasional,2022-04-19 13,A,"9,845",1. Lainnya (Wavelan),2. Telkom Speedy,PLN,04013121814,04013121814,sman1kendari62@yahoo.com,http,-3.962700000000,122.541500000000,76,647,790,38,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Lainnya (Wavelan),"92,000",36,4,2,29,55,2,0,19,21,0,25,30,43,33,0,69,7,15,2,9,8,12,12,18,32,44,,,,,,,,,,12,13,13,21,10,5,6,0,2,0,0,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/798F2B14-8173-416F-A784-D97316C2A596,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403136,SMAN 9 KENDARI,40403136,JL. DIPONEGORO NO. 108,PUNGGALOBA,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Pusat,,,01-01-1900,,01-01-1900,Silakan Upload SK (link file tidak valid) => [499853-594489--],2021-08-24 08,A,"15,000",1. Telkom Speedy,2. Telkom Speedy,PLN,04013131633,04013131633,sman9kendari@yahoo.com,http,-3.967157000000,122.566605000000,59,453,517,30,SMA 2013 MIPA,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"7,000",30,2,1,1,47,3,1,8,21,1,17,20,42,17,0,51,8,5,0,12,7,15,6,14,17,42,,,,,,,,,,10,10,10,28,0,2,0,1,0,0,0,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C1D73419-3EEF-4131-B379-69DE881A75CA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402557,SMAS HASRATI KENDARI,40402557,JL. BUNGA KEMUNING NO. 26B,WATU-WATU,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN HASRATI,AJ3067,AHU-0010444.AH.01.04,04-08-2015,046/3/I/1986,11-01-1986,Lihat SK Operasional,2016-02-03 06,C,"2,400",1. Telkom Speedy,2. Telkom Speedy,PLN & Diesel,,3227161,smashasratikendari@yahoo.com,,-3.966105000000,122.536445000000,17,8,8,3,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkom Speedy,"1,900",4,1,1,0,12,1,6,0,7,0,8,2,16,1,0,14,3,1,1,0,4,6,3,2,7,10,,,,,,,,,,1,1,1,0,1,3,0,0,0,1,0,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B26604DA-0BC8-40B7-ADC5-32834970D180,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402621,SMAS PGRI KENDARI,40402621,JL. MAYJEN SUTOYO NO 12 J,WATU-WATU,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Sulawesi Tenggara,AJ3079,221/Um.PD./XXV/79,27-06-1979,046/I23/I/1986,21-08-1986,Lihat SK Operasional,2015-06-25 22,B,"5,511",1. Lainnya,2. Lainnya,PLN,04013126612,04013126612,smapgri_kendari@yahoo.co.id,http,-3.961242000000,122.544262000000,8,4,1,2,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Lainnya,"1,300",5,1,1,1,5,0,3,0,3,0,3,2,5,3,0,7,1,0,2,0,1,3,0,2,3,5,,,,,,,,,,0,1,1,0,5,0,0,0,0,1,0,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C010F8AE-6851-4832-853D-08382A103B71,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40403135,SMAS SATRIA KENDARI,40403135,JL. SUPU YUSUF,LAHUNDAPE,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINA PENDIDIKAN SATRIA KENDARI,AJ3058,193/11/10/1984,16-09-1994,046/123/I/1986,21-08-1986,Lihat SK Operasional,2020-08-24 19,B,"1,040",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,,sma.satria.kendari@gmail.com,http,-3.966599000000,122.524434000000,17,43,34,6,SMA 2013 IPS,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"3,500",8,2,2,2,8,0,9,0,10,0,5,2,8,9,0,14,3,3,4,3,4,0,2,1,6,11,,,,,,,,,,2,2,2,8,0,0,0,1,1,0,0,
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D9E745DC-46D9-4914-BB78-5D5CC55CF92D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70010462,SMKN 7 KENDARI,70010462,JLN. SULTAN HASANUDDIN NO . 1 KENDARI,PUNGGALOBA,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,NEGERI,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,276 TAHUN 2021,19-05-2021,276 TAHUN 2021,19-05-2021,Lihat SK Operasional,2022-08-01 09,,"2,500",1. -,2. Telkomsel Flash,PLN,,,smkn7kendari@gmail.com,,.000000000000,.000000000000,21,71,17,9,SMK 2013 REV.  Nautika Kapal Penangkap Ikan,Pagi/6 hari,,2022/2023-2,Tidak Ada,"3,300",7,0,0,0,14,1,1,5,9,0,11,1,15,6,0,20,1,1,4,3,4,7,2,0,5,16,,,,,,,,,,5,4,0,0,0,7,1,0,0,0,1,0
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C32EDFE3-E64F-4DBA-B819-146E8C9A1C30,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402612,SMKS  SATRIA KENDARI,40402612,JALAN SUPU YUSUF NO. 1 KENDARI,LAHUNDAPE,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PEMBINA PENDIDIKAN SATRIA KENDARI,AJ3058,038a/123/pp/1999,05-06-1999,038a/123/pp/1999,05-06-1999,Lihat SK Operasional,2020-08-27 15,B,"7,395",1. Telkomsel Flash,2. Telkom Speedy,PLN,0,04013111801,smksatria_kdi@yahoo.co.id,http,-3.966698000000,122.524715000000,32,97,35,12,SMK 2013 REV.  Perbankan dan Keuangan Mikro,Pagi/6 hari,,2022/2023-2,Telkomsel Flash,"13,000",12,1,1,2,13,2,11,6,20,0,9,3,17,15,0,30,2,3,5,11,8,2,3,0,11,21,,,,,,,,,,4,4,4,12,0,0,0,1,0,0,0,0
Sulawesi Tenggara,Kota Kendari,Kendari Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BA7D9C07-EAA9-430D-8F20-A648A0781172,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/40402613,SMKS PELAYARAN KENDARI,40402613,Jl.WR.Supratman No.1 Kel.Kandai Kec.Kendari,SODOHOA,KEC. KENDARI BARAT,KOTA KENDARI,PROV. SULAWESI TENGGARA,SWASTA,SMK,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YAPPI Sultra,AJ3069,273/C.C7/Kep/MN/1999,17-09-1999,179/123/I/1996,26-03-1996,Silakan Upload SK (link file tidak valid) => [328930-740264--],2020-08-24 19,B,"10,450",1. -,2. Telkom Speedy,PLN,04013125533,04013125533,smks.pelayaran.kendari@gmail.com,http,-3.974000000000,122.586500000000,16,22,4,6,SMK 2013 REV.  Teknika Kapal Niaga,Pagi/6 hari,,2022/2023-2,Tidak Ada,"2,300",6,1,1,2,2,0,13,2,14,0,1,1,3,13,0,9,7,6,2,3,3,0,1,1,4,12,,,,,,,,,,2,2,2,0,6,0,0,0,1,0,0,0
