prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,program_/_layanan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,kurikulum,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,akses_internet_sekolah_kita,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,rombel_tingkat_13
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70118B4D-4D22-E211-B883-B198A24EB6B1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217811,SLB B TUNAS HARAPAN KARAWANG,20217811,Jalan Malabar Karang Indah,KARANGPAWITAN,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pembina Pendidikan&Penyantun anak anak cacat/Luar biasa Tunas Harapan,AM8785,421.9/4257-PLB,05-05-1976,421.9/4258-PLB,05-12-2003,Lihat SK Operasional,2016-03-07 08,A,0,1. Telkomsel Flash,2. Biznet (Kabel),PLN,0,,slbbtunasharapan@gmail.com,,-6.294400000000,107.297800000000,9,51,50,15,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"2,200",10,0,1,2,2,0,7,0,7,0,2,0,4,5,0,7,2,4,1,0,1,2,1,0,3,6,1,2,2,1,1,1,1,1,1,2,1,1,8,2,0,0,0,1,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/804E8D4D-4D22-E211-B87E-29C68658F7AB,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217782,SLB C TUNAS HARAPAN KARAWANG,20217782,Jalan Malabar Karang Indah,KARANGPAWITAN,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SLB,"SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pembina Pendidikan&Penyantun anak anak cacat/Luar biasa Tunas Harapan,AM8785,35/YPDP/1975,20-05-1975,421.9/4257-PLB,05-12-2003,Lihat SK Operasional,2020-10-06 09,B,"1,190",1. -,2. Telkom Speedy,PLN,,0267417425,slbctunasharapan_karawang@yahoo.co.id,,-6.294300000000,107.298000000000,13,89,54,12,Pendidikan Khusus SMALB 2013,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"1,200",12,0,0,3,2,0,11,0,11,0,2,0,7,6,0,8,5,6,2,0,1,1,1,2,4,9,1,1,1,1,1,1,1,1,1,1,1,1,12,0,0,0,0,0,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4ED1EC20-711E-4050-AF78-8490F6BA7222,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70011821,SLB NEGERI I KARAWANG BARAT,70011821,Kampung Toge,ADIARSA BARAT,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SLB,"TKLB, SDLB, SMPLB,  dan SMLB","Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.9/2558-Set.Disdik,24-02-2020,421.9/2558-Set.Disdik,24-02-2020,Lihat SK Operasional,2021-08-04 19,,"3,720",1. Telkom Speedy,2. Lainnya (Serat Optik),PLN,,,slbn1karawangbarat@gmail.com,http,-6.318200000000,107.301800000000,16,48,29,21,TKLB 2013,Sehari Penuh/5 hari,,2022/2023-2,Telkom Speedy,"5,500",6,0,0,3,8,0,0,8,8,0,4,4,9,7,0,14,2,4,2,1,1,3,3,2,6,10,4,4,1,2,2,1,2,1,1,2,1,0,6,0,0,0,0,0,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B48E2F5D-21F1-4B9B-A669-6717151E2699,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70025263,SMA Islam Teladan Al Irsyad Al Islamiyyah,70025263,Jl. R. H. Jaja Abdullah No. 02,KARAWANG KULON,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Al Irsyad Al Islamiyyah Karawang,AM8823,21/011030/DPMPTSP/XII/2021,30-12-2021,21/011030/DPMPTSP/XII/2021,30-12-2021,Lihat SK Operasional,2022-01-27 12,A,"2,000",1. Lainnya (Serat Optik),2. Telkomsel Flash,PLN,0267405018,,smaitalirsyad.karawang@gmail.com,http,-6.304200000000,107.289700000000,14,40,44,6,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"100,000",6,2,1,2,0,0,15,2,14,0,0,0,0,14,0,3,11,9,4,0,1,0,0,0,7,7,,,,,,,,,,2,2,2,6,0,0,0,1,0,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A24AD077-582B-44C0-B58D-A8261DF5E7D4,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69957259,SMA TUNAS DHARMA,69957259,Jl. Tarumanegara Samping Fly Over Karawang Barat,TANJUNGPURA,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pendidikan Rosma,AM8846,001.A/YAPEROS/SK/03/2015,11-03-2015,421.9/Kep.27/I/SMA-BPMPT/XII/2016,30-12-2016,Silakan Upload SK (link file tidak valid) => [608901-795201--],2022-03-28 08,A,"4,746",1. Telkomsel Flash,2. Telkom Astinet,PLN,,02678453042,sma@tunasdharma.sch.id,http,-6.297033000000,107.289054000000,16,72,77,6,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Telkomsel Flash,"33,000",7,4,1,4,0,0,17,5,16,0,0,0,0,16,0,10,6,7,2,2,0,2,3,0,5,11,,,,,,,,,,2,2,2,7,0,0,0,0,1,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7120DABB-A5C3-4134-88FE-B75BEDF1F9E6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217786,SMAN 1 KARAWANG,20217786,JL. Jendral Ahmad Yani No. 22,NAGASARI,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0353/O/1985,09-08-1985,0353/O1985,09-08-1985,Lihat SK Operasional,2015-04-10 09,A,"1,600",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,0267417539,0267402335,sman1krw2021@gmail.com,http,-6.300300000000,107.302000000000,40,465,602,30,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"16,000",23,3,1,2,26,8,0,6,15,0,6,19,25,15,0,36,4,1,4,6,4,7,6,12,20,20,,,,,,,,,,10,10,10,18,1,4,7,1,0,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2E11249F-6026-4888-8F23-A8AC6603E0F9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217764,SMAN 3 KARAWANG,20217764,Jl. Banten No. 5 By Pass Kel. Karangpawitan Kec. Karawang Barat - Karawang 41315,KARANGPAWITAN,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0353/V/1985,09-08-1985,0535/V/1985,09-08-1985,Lihat SK Operasional,2023-02-14 20,A,"14,980",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,0267402349,smantigakrw@gmail.com,http,-6.296600000000,107.298300000000,53,439,744,33,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Lainnya (Serat Optik),"22,000",66,7,1,20,27,11,0,15,26,0,8,19,32,21,0,48,5,7,10,4,2,8,3,19,23,30,,,,,,,,,,10,12,11,12,3,51,0,0,1,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEA1A91F-B688-43D1-A052-CA7C0D363EAE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20217765,SMAN 4 KARAWANG,20217765,JL. Jend.Ahmad Yani,KARANGPAWITAN,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,0426/O/1991,15-07-1991,0426/O/1991,15-07-1991,Lihat SK Operasional,2015-04-10 09,A,"12,460",1. -,2. Lainnya (Wavelan),PLN,402271,402271,sman4karawangjabar@gmail.com,http,-6.300200000000,107.300600000000,53,425,641,30,SMA 2013 MIPA,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"83,200",29,2,1,25,19,18,0,16,37,0,7,9,26,27,0,48,5,14,9,4,6,6,9,5,24,29,,,,,,,,,,10,10,10,29,0,0,2,1,0,0,0,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3112E60D-9064-4C19-B984-5BF3FC868BB5,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69904548,SMAN 6 KARAWANG,69904548,Jl. Veteran KW.6,KARANGPAWITAN,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,NEGERI,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/1625/DISDIKPORA,11-06-2015,425.11/Kep.500-HUK/2015,18-06-2015,Lihat SK Operasional,2020-12-23 09,B,"14,122",1. Lainnya,2. Telkom Astinet,PLN,,02678401854,sma6karawang@gmail.com,http,-6.292400000000,107.298300000000,39,406,498,27,SMA 2013 IPS,Sehari Penuh/5 hari,,2022/2023-2,Lainnya,"23,000",18,2,0,24,8,12,0,19,33,0,4,2,10,29,0,35,4,9,14,7,6,1,0,2,13,26,,,,,,,,,,9,10,8,6,3,9,3,0,0,0,1,
Jawa Barat,Kab. Karawang,Karawang Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D1509EA3-1323-4A3A-B0EF-1C373BB55344,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20237362,SMAS BHINNEKA KARAWANG,20237362,JL. KERTABUMI,KARAWANG KULON,KEC. KARAWANG BARAT,KAB. KARAWANG,PROV. JAWA BARAT,SWASTA,SMA,,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN NAHDLATUL 'ULAMA,AM8805,,05-07-2002,421.503/Kep.641-Huk/2002,05-07-2002,Silakan Upload SK,,A,900,1. -,2. Telkom Speedy,PLN,,,smabhinneka_31@yahoo.com,,-6.304600000000,107.292600000000,12,33,50,4,SMA 2013 Bhs&Budaya,Sehari Penuh/5 hari,,2022/2023-2,Tidak Ada,"10,000",5,1,1,1,1,1,9,2,12,0,0,0,2,10,0,10,2,2,2,0,0,6,1,1,6,6,,,,,,,,,,1,2,1,5,0,0,0,0,1,0,0,
