prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4CFD6368-6C07-4805-8014-BBDBB00A7A8A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364971,MAS MAARIF KETANGGUNGAN,20364971,JL. A YANI NO. 234 B DUKUHTURI KETANGGUNGAN,DUKUHTURI,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Wk/5.d./189/Pgm/MA/1989,20-05-1989,Wk/5.d./189/Pgm/MA/1989,20-05-1989,Lihat SK Operasional,2016-05-02 16,B,0,,2.,,,,,,-6.979600000000,108.891200000000,0,101,135,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B737B187-108C-43AA-9AAA-1EFD39718D74,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20364972,MAS ZAINURRAHMAN,20364972,JL. KH. WAHID HASYIM NO 12 CIKEUSAL,CIKEUSAL LOR,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,MA,Kementerian Agama,,,Kw.11.4/4/PP.03.2/5800/2005,09-12-2005,D/Kw/MA/483/2005,09-12-2005,Lihat SK Operasional,2016-04-25 13,C,0,,2.,,,,,,-7.054700000000,108.876300000000,0,38,41,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D57C0457-F144-4597-991C-A4B52B8E4D19,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70003419,SMA NURUL HAYAH KETANGGUNGAN,70003419,Jl. Lingkar Provinsi RT 001 RW 03,BULAKELOR,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN NURUL HAYAH BREBES,AW7655,8120210103002,28-07-2020,8120210103002,28-07-2020,Lihat SK Operasional,2020-08-19 08,A,"7,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smanuhabrebes@gmail.com,http,-6.935000000000,108.909400000000,15,117,158,8,Sehari Penuh/6 hari,,2022/2023-2,"60,000",9,3,1,2,0,0,17,0,15,0,0,0,0,15,0,5,10,11,2,2,0,0,0,0,6,9,9,0,0,0,1,0,0,0,SMA 2013 MIPA,Telkomsel Flash,4,3,1,
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FD04FE11-7E60-4757-AA93-47CC004F9B3F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326460,SMAN 1 KETANGGUNGAN,20326460,JL. KARANGMALANG KETANGGUNGAN BREBES,KARANGMALANG,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,421.5/02275/2010,05-07-2010,421.5/02275/2010,05-07-2010,Silakan Upload SK (link file tidak valid) => [317385-285002--],2020-08-24 18,A,"19,999",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,02834582366,smanketanggungan@gmail.com,http,-6.985600000000,108.883100000000,53,343,608,27,Sehari Penuh/5 hari,,2022/2023-2,"20,900",34,4,1,6,23,17,0,13,31,0,19,3,26,27,0,45,8,5,12,10,11,9,2,4,27,26,29,0,5,0,1,0,0,0,SMA 2013 MIPA,Lainnya (Serat Optik),10,10,7,
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72765064-E336-404A-8398-F0A59C82ACC3,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20326484,SMAS WALISONGO KETANGGUNGAN,20326484,JL. JEND. SUDIRMAN NO. 87 KETANGGUNGAN,KETANGGUNGAN,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DATA DAN WAKAF MUSLIMIN KETANGGUNGAN,AK0268,031/DW.K.C/XI / I.82,07-06-1983,1141/I.03/I.83,07-06-1983,Lihat SK Operasional,2019-10-31 13,B,"3,300",1. Telkomsel Flash,2. Telkom Speedy,PLN,023881763,881763,infosmawali9@gmail.com,http,-6.974900000000,108.885700000000,17,156,224,12,Pagi/6 hari,,2022/2023-2,"15,000",13,1,1,2,0,0,23,0,17,0,0,0,7,10,0,16,1,4,2,2,4,0,2,3,9,8,0,10,3,0,0,1,0,0,SMA 2013 MIPA,Telkomsel Flash,4,4,4,
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6C98C62-F6E6-4E24-BA1F-00A9EC344D7A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69976928,SMK ISLAM BUSTANUL ULUM KETANGGUNGAN,69976928,Jl. Pesantren Tengah Karangmalang,KARANGMALANG,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan BUSTANUL ULUM,AK0267,420/5150/2018,08-05-2018,420/5150/2018,08-05-2018,Lihat SK Operasional,2019-09-28 01,B,"1,600",1. Telkom Speedy,2. Telkom Speedy,PLN,0283882266,,smk.ibu.maju.2020@gmail.com,http,-6.940154000000,108.886958000000,8,46,37,6,Pagi/6 hari,,2022/2023-2,"10,000",6,0,0,1,0,0,9,1,8,0,0,0,0,8,0,6,2,7,0,1,0,0,0,0,3,5,0,6,0,0,0,0,0,0,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkom Speedy,2,2,2,0
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74CF8B3F-13FB-43D7-8AA2-BE58F8D50778,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69845536,SMK WIYATA BANGSA,69845536,"JL. RATU JAYA DESA BAROS, KECAMATAN KETANGGUNGAN-BREBES",BAROS,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN WIYATA MANDIRI,AA9136,421.5/01158/2014,26-05-2014,421.5/01158/2014,26-05-2014,Silakan Upload SK,,C,"1,785",1. Telkomsel Flash,2. Lainnya (Satelit),PLN,,,Smkwiyatabangsa.baros@gmail.com,http,-6.985314000000,108.872036000000,7,71,25,3,Pagi/6 hari,,2022/2023-2,"4,200",9,0,1,2,0,0,8,1,7,0,0,0,0,7,0,3,4,4,2,1,0,0,0,0,2,5,0,9,0,0,0,1,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,1,1,1,0
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50398CC4-7778-4834-88E4-FDF6E15F424A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20360270,SMKS KARYA MEDIKA KETANGGUNGAN,20360270,JL. JENDRAL SUDIRMAN NO. 159 KEC. KETANGGUNGAN KAB. BREBES,KETANGGUNGAN,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PENDIDIKAN PENGEMBANGAN ISLAM,AA9124,421.5/0153/2010,24-05-2010,421.5/0153/2010,24-05-2010,Lihat SK Operasional,2015-04-27 14,C,"9,090",1. -,2. Telkom Speedy,PLN,0,0283881395,smkskaryamedika@gmail.com,http,-6.921400000000,108.892200000000,2,2,70,3,Pagi/6 hari,,2022/2023-2,900,12,5,2,2,0,0,3,0,2,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,1,1,12,0,0,0,2,0,0,0,SMK 2013 REV.  Nautika Kapal Niaga,Tidak Ada,1,1,1,0
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/61524BFA-E26A-4119-AA01-F8328ACFC40A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20360272,SMKS MAARIF NU 01 KETANGGUNGAN,20360272,JALAN RAYA DESA SINDANGJAYA,SINDANGJAYA,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PONDOK PESANTREN AL MIFTAH SINDANGJAYA,AX1654,421.5/0148/2010,24-05-2010,421.5/0148/2010,24-05-2010,Lihat SK Operasional,2015-08-10 09,B,"10,656",1. Telkom Speedy,2. Telkom Speedy,PLN,,,smknu_01ktg@yahoo.com,,-7.082100000000,108.890300000000,23,220,149,12,Pagi/6 hari,,2022/2023-2,"7,700",17,0,1,2,0,0,30,0,23,0,0,0,0,23,0,10,13,5,12,4,1,0,1,0,16,7,10,7,0,0,0,1,0,0,SMK 2013 REV. Teknik dan Bisnis Sepeda Motor,Telkom Speedy,5,4,3,0
Jawa Tengah,Kab. Brebes,Ketanggungan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB860534-232C-4DEF-A0C0-6B55ECA64510,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20362799,SMKS MITRA KARYA MANDIRI,20362799,JL. JEND. SUDIRMAN NO. 441 KETANGGUNGAN,KETANGGUNGAN,KEC. KETANGGUNGAN,KAB. BREBES,PROV. JAWA TENGAH,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN MITRA CIPTA KARYA,AX7096,421.5/0107/2012,12-01-2012,421.5/0107/2012,12-01-2012,Lihat SK Operasional,2017-03-12 11,B,"11,210",1. -,2. Telkom Speedy,PLN,0283881831,0283881831,mitrakaryam@yahoo.co.id,http,-6.928000000000,108.893200000000,19,62,445,16,Sehari Penuh/5 hari,,2022/2023-2,"14,400",16,0,0,28,0,0,8,14,19,0,0,0,3,16,0,15,4,5,4,7,1,1,1,0,7,12,12,4,0,0,0,0,0,0,SMK 2013 REV. Asisten Keperawatan,Tidak Ada,6,6,4,0
