prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,program_/_layanan,rombel_tingkat_1,rombel_tingkat_2,rombel_tingkat_3,rombel_tingkat_4,rombel_tingkat_5,rombel_tingkat_6,rombel_tingkat_7,rombel_tingkat_8,rombel_tingkat_9,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_13
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F483FC2-CB2D-4056-8442-EEC98C7EF2E1,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70027502,MA BAITURRAHMAN,70027502,"Jl. Teja, Dusun Sembung, RT/RW 01/05, Desa Teja Timur, Pamekasan",TEJAH TIMUR,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,,01-01-1900,572 TAHUN 2021,18-05-2021,Silakan Upload SK (link file tidak valid) => [662162-492547--],2022-07-26 11,,0,,2.,,,,,,.000000000000,.000000000000,0,14,13,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFB921A0-6D61-46F3-92FB-5B28FEDF0832,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584344,MAS AL AMIN,20584344,Jl. Pintu Gerbang No. 171,BUGIH,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kw.13.4/4/PP.00.6/ 656/2010,10-09-1994,Kw.13.4/4/PP.00.6/656/2010,01-07-2010,Lihat SK Operasional,2016-09-03 10,B,0,,2.,,,,,,-7.139800000000,113.476400000000,0,19,24,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0FFF570C-7FE9-4322-BD06-304D322CEAFA,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584362,MAS AN NUR,20584362,JL. PINTU GERBANG 162,GLADAK ANYAR,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,22/11 Agustus 1994,11-08-1994,Kw.13.4/4/PP.00.6/660/2010,01-07-2010,Lihat SK Operasional,2020-08-24 20,B,0,,2.,,,,,,-7.144100000000,113.479300000000,0,31,8,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/95961CA7-02E5-45A1-8186-5A01380A36D2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584364,MAS AS-SHIDDIQI,20584364,JALAN KOWEL JAYA,KOWEL,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,MAS/28.0079/2017,22-08-2017,MAS/28.0079/2017,22-08-2017,Lihat SK Operasional,2019-11-21 15,B,0,,2.,,,,,,-7.134300000000,113.493500000000,0,13,12,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B2191FF-BF14-4A93-8E25-9AD89317B273,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584370,MAS DARUL AKHLAQ,20584370,JL. KOMPLEKS PP. DARUL AKHLAQ PLESTERAN,TORONAN,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Ww.06.04/PP.03.2/2778/SKP/2002,06-08-2002,Kw.13.4.4/PP.00.6/657/2010,01-07-2010,Lihat SK Operasional,2016-01-20 08,B,0,,2.,,,,,,-7.126100000000,113.493200000000,0,44,35,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C7B2BC4-C417-48FA-901D-AABDF77ACD4A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584385,MAS MATSARATUL HUDA,20584385,JL. KANGENAN GG. PESANTREN MATSARATUL HUDA PANEMPAN PAMEKASAN,PANEMPAN,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,Yayasan Pendidikan Pondok Pesantren Matsaratul Huda,AE6024,1992-09-17,17-09-1992,2017-08-22,22-08-2017,Silakan Upload SK (link file tidak valid) => [347543-955862--],2020-08-28 07,A,0,,2.,,,,,,-7.182500000000,113.480800000000,0,25,84,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EDEDCCA7-E834-42A3-B094-4BE21EE42B3B,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584393,MAS MIFTAHUL ULUM,20584393,PONDOK PESANTREN MIFTAHUL ULUM DESA BETTET,BETTET,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,5769 TAHUN 2017,22-08-2017,MAS/28.0021/2017,22-08-2017,Lihat SK Operasional,2020-01-06 11,A,0,,2.,,,,,,-7.156100000000,113.458400000000,0,592,596,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E6B13CD8-9441-4013-91E2-60F59D4D9BE6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584400,MAS NASYRUL ULUM,20584400,JL. MASJID BAGANDAN 154 PAMEKASAN,JUNGCANGCANG,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,Kw.4/4/PP.00.6/662/2010,16-01-2004,NOMOR 5773 TAHUN 2017,22-08-2017,Silakan Upload SK (link file tidak valid) => [326981-30878--],2020-08-24 20,B,0,,2.,,,,,,-7.159200000000,113.469400000000,0,35,30,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/31F9129C-A6FD-4321-AB0F-52A08CAAFD79,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20584405,MAS NURUL ULUM,20584405,DSN. MONTOR DESA TEJA BARAT KECAMATAN PAMEKASAN KABUPATEN PAMEKASAN,TEJAH BARAT,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,MA,Kementerian Agama,,,31,11-06-2006,MAS / 28.0022 / 2017,22-08-2017,Lihat SK Operasional,2019-12-23 10,B,0,,2.,,,,,,-7.163500000000,113.443000000000,0,43,25,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Jawa Timur,Kab. Pamekasan,Pamekasan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8B2F47EC-9B0D-45EE-B561-AC27F143989A,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/70034958,SLB ASIH MULYA,70034958,Jl. KH. Hasan Shinhaji No. 111,JUNGCANGCANG,KEC. PAMEKASAN,KAB. PAMEKASAN,PROV. JAWA TIMUR,SWASTA,SLB,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Jawa Timur,AB4825,421.8/5914/441.302/2003,28-10-2003,3/18.09.14/01/IX/2022,05-09-2022,Lihat SK Operasional,2022-10-28 13,,0,,2.,,,,,,.000000000000,.000000000000,0,0,0,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
