prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34D982EE-1D77-4EBA-A8F0-219D1D3B8D9D,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20280361,MAN 2 Indramayu,20280361,Jl. Raya Barat No. 99 Karangampel,KARANGAMPEL KIDUL,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,NEGERI,MA,Kementerian Agama,Pemerintah Daerah,,515A,25-11-1995,Keputusan Menteri Agama No 212 Tahun 2015,27-07-2015,Lihat SK Operasional,2019-01-23 09,A,0,,2.,,,,,,-6.466600000000,108.440100000000,0,198,362,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7AEC6196-4E0B-4999-8FC3-AD6784CD3FD9,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20216203,SMAS MUHAMMADIYAH KARANGAMPEL,20216203,JL. DAMPUAWANG NO. 01,KARANGAMPEL,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,130/102.Kep/81,22-06-1981,130/102.Kep/E 81,22-06-1981,Lihat SK Operasional,2020-08-27 15,A,225,1. Biznet (Kabel),2. Telkom Speedy,PLN,484174,484174,smamuh_karangampel@yahoo.co.id,http,-6.464100000000,108.452500000000,20,84,60,6,Sehari Penuh/5 hari,,2022/2023-2,"4,400",6,0,1,1,2,0,21,2,18,0,2,0,11,9,0,15,5,4,3,2,6,2,1,2,11,9,6,0,0,0,1,0,0,0,SMA 2013 IPS,Biznet (Kabel),2,2,2,
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7A989EBA-30EF-4B6B-ABDF-B41833945671,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20216200,SMAS NU KAPLONGAN,20216200,JL. RAYA KAPLONGAN NO.28,KARANGAMPEL,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DARUL MA'ARIF KAPLONGAN KAB. INDRAMAYU,AD5430,1075/I02/Kep/OT/1995,15-11-2005,1075/I02/Kep/OT/1995,15-11-2005,Lihat SK Operasional,2015-09-30 10,A,"30,000",1. -,2. Telkom Speedy,PLN,,486009,smanukplngn@gmail.com,http,-6.476400000000,108.459100000000,23,104,189,11,Pagi/6 hari,,2022/2023-2,"3,000",15,3,1,2,2,0,22,2,21,0,2,0,6,17,0,21,2,6,8,3,3,2,0,1,9,14,0,15,0,0,0,1,0,0,SMA 2013 Bhs&Budaya,Tidak Ada,3,3,5,
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ADFB82B3-1318-4D55-8A43-E13FD3F972C6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69950622,SMK NU KELAUTAN KAPLONGAN,69950622,Jl. Raya Kaplongan No.28,KAPLONGANLOR,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DARUL MA'ARIF KAPLONGAN KAB. INDRAMAYU,AD5430,420.32.SIP.059/Kep.26-Sekret,22-02-2016,420.32.SIP.059/Kep.26-Sekret,22-02-2016,Lihat SK Operasional,2020-08-27 09,B,"12,000",1. Telkomsel Flash,2. Telkom Speedy,PLN,,0234486777,smknu.kelautan.kpl@gmail.com,http,-6.474300000000,108.458600000000,24,93,279,13,Pagi/6 hari,,2022/2023-2,"19,700",15,0,1,2,0,0,29,1,24,0,0,0,0,24,2,16,6,14,6,1,3,0,0,0,8,16,15,0,0,0,1,0,0,0,SMK 2013 REV.  Nautika Kapal Penangkap Ikan,Telkomsel Flash,4,4,5,0
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/57ED88EC-06F0-4968-A3B7-DEBE1968FABE,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69728102,SMKS AL-HIKMAH KARANGAMPEL,69728102,JL. DODOG DESA SENDANG,SENDANG,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan AL-HIKMAH,AD5433,4220.32.SIP.057/Kep.26-Sekret,18-07-2011,421.5/KEP.06-DISDIK/2012,30-01-2012,Lihat SK Operasional,2020-08-28 15,B,"40,000",1. -,2. Lainnya,PLN,,02347136958,smk.alhikmah@ymail.com,,-6.452700000000,108.464600000000,11,83,53,6,Pagi/6 hari,,2022/2023-2,"2,000",6,4,1,2,0,0,12,0,11,0,0,0,1,10,1,8,2,3,2,4,1,1,0,0,6,5,6,0,0,0,1,0,0,0,SMK 2013 REV.  Otomatisasi dan Tata Kelola Perkantoran,Tidak Ada,2,2,2,0
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0D4D0A80-1318-4035-B51F-389115078B15,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20268573,SMKS ISLAM AL MUAMMILIN,20268573,JALAN HABIB KELING,PRINGGACALA,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN PERGURUAN ISLAM HABIB KELING,AD5451,420.32.SIP.055/Kep.26-Sekret,22-02-2016,420.32.SIP.055/Kep.26-Sekret,22-02-2016,Lihat SK Operasional,2020-08-27 15,B,"11,316",1. Telkom Speedy,2. Telkom Speedy,PLN,02347135549,02347135549,smkislamalmuammilin@ymail.com,http,-6.471000000000,108.459000000000,15,100,63,6,Pagi/6 hari,,2022/2023-2,"1,600",9,0,1,6,0,0,16,0,15,0,0,0,1,14,0,13,2,1,5,4,1,2,2,0,6,9,9,0,0,0,1,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkom Speedy,2,2,2,0
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51DE8F0A-C944-4476-A4F7-0B3FF2AD0831,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69754534,SMKS MUHAMMADIYAH KARANGAMPEL,69754534,JL. RAYA SENDANG,SENDANG,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Pimpinan Wilayah Muhammadiyah (PWM) Prov. Jawa Barat,AO5349,421.5/KEP.188-DISDIK/2012,09-09-2012,420.32.SIP.058/Kep.26-sekret,22-02-2016,Lihat SK Operasional,2018-02-21 16,B,"11,450",1. Telkomsel Flash,2. Telkom Speedy,PLN,,,smkmuhammadiyahkr.ampels@yahoo.com,http,-6.462000000000,108.455800000000,16,104,43,8,Sehari Penuh/5 hari,,2022/2023-2,"4,400",8,0,0,2,0,0,17,0,16,0,0,0,3,13,0,10,6,10,4,1,1,0,0,0,10,6,8,0,0,0,0,0,0,0,SMK 2013 REV. Teknik Komputer dan Jaringan,Telkomsel Flash,2,3,3,0
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23432DB7-E032-4CE7-BA9C-D4CC47F51604,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20215996,SMKS NU KAPLONGAN,20215996,JL. RAYA KAPLONGAN NO. 28,KAPLONGANLOR,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DARUL MA'ARIF KAPLONGAN KAB. INDRAMAYU,AD5430,421.3/1574/P dan K/2002,25-09-2002,420.32.SIP.053/Kep.26-Sekret,22-02-2016,Lihat SK Operasional,2020-08-27 09,A,"13,862",1. Telkom Speedy,2. Telkom Astinet,PLN,0234486008,0234485046,smknukaplongan@yahoo.co.id,http,-6.477200000000,108.459000000000,76,"1,057",762,54,Sehari Penuh/6 hari,,2022/2023-2,"5,500",37,1,1,4,1,1,92,2,75,0,0,1,16,60,3,62,11,25,18,11,14,3,2,3,43,33,37,0,0,0,1,0,0,0,SMK 2013 REV. Multimedia,Telkom Speedy,16,18,20,0
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/93F80965-C451-4103-B3CC-A1601F42175C,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20264428,SMKS NU KARANGAMPEL,20264428,JL. RAYA MUNDU NO. 01/01 KARANGAMPEL,MUNDU,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan KH. HARUN RASYID,AD5429,420.32.SIP.054/Kep.26.Sekret,22-02-2016,420.32.SIP.054/Kep.26.Sekret,22-02-2016,Lihat SK Operasional,2016-09-13 09,B,"10,500",1. Telkomsel Flash,2. Telkom Speedy,PLN & Diesel,0234,,smk_nu_karangampel@yahoo.com,http,-6.466301000000,108.422304000000,17,95,31,6,Pagi/6 hari,,2022/2023-2,"3,500",12,0,1,1,0,0,20,0,17,0,0,0,8,9,2,14,1,2,5,5,3,1,1,0,8,9,0,12,0,0,0,1,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,Telkomsel Flash,2,2,2,0
Jawa Barat,Kab. Indramayu,Karangampel,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/23A0AA1E-D758-4C35-BCF7-12690134E867,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20271073,SMKS PGRI KARANGAMPEL,20271073,RAYA BARAT KARANGAMPEL,KARANGAMPEL KIDUL,KEC. KARANGAMPEL,KAB. INDRAMAYU,PROV. JAWA BARAT,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Kabupaten Indramayu,AA3821,34/PPLP-DM.PGRI/Kpt/I.11,26-09-2011,420.32.SIP.056/Kep.26-Sekret,22-02-2016,Lihat SK Operasional,2022-02-08 08,A,"8,247",1. XL (GSM),2. Telkom Speedy,PLN,,7135334,smkpgrikarangampel@yahoo.com,http,-6.466000000000,108.446300000000,21,301,196,19,Sehari Penuh/5 hari,,2022/2023-2,"13,500",18,2,1,1,0,0,19,3,21,0,0,0,6,15,0,19,2,1,10,4,5,1,0,0,16,5,11,7,0,4,0,1,0,0,SMK 2013 REV. Teknik Kendaraan Ringan Otomotif,XL (GSM),7,6,6,0
