prov_name,kab_name,kec_name,link_sekolah_kita,link_referensi,nama,npsn,alamat,desa/kelurahan,kecamatan/kota_(ln),kab.-kota/negara_(ln),propinsi/luar_negeri_(ln),status_sekolah,bentuk_pendidikan,kementerian_pembina,naungan,npyp,no._sk._pendirian,tanggal_sk._pendirian,nomor_sk_operasional,tanggal_sk_operasional,file_sk_operasional,tanggal_upload_sk_op.,akreditasi,luas_tanah,akses_internet,akses_internet_2,sumber_listrik,fax,telepon,email,website,lintang,bujur,guru,siswa_laki_laki,siswa_perempuan,rombongan_belajar,penyelenggaraan,manajemen_berbasis_sekolah,semester_data,daya_listrik,ruang_kelas,laboratorium,perpustakaan,sanitasi_siswa,guru_pns,guru_gtt,guru_gty,guru_honor,guru_gol_i,guru_gol_ii,guru_gol_iii,guru_gol_iv,guru_sertifikasi,guru_belum_sertifikasi,guru_kurang_dari_s1,guru_s1_atau_lebih,guru_data_kosong,guru_kurang_dari_30_tahun,guru_31_35_tahun,guru_36_40,guru_41_45_tahun,guru_46_50_tahun,guru_51_55_tahun,guru_lebih_dari_55_tahun,guru_laki_laki,guru_perempuan,ruang_kelas_baik,ruang_kelas_rusak_ringan,ruang_kelas_rusak_sedang,ruang_kelas_rusak_berat,perpustakaan_baik,perpustakaan_rusak_ringan,perpustakaan_rusak_sedang,perpustakaan_rusak_berat,kurikulum,akses_internet_sekolah_kita,rombel_tingkat_10,rombel_tingkat_11,rombel_tingkat_12,rombel_tingkat_13
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/657C4088-0843-47BF-A38C-ADDAFA1BBAE0,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/60730033,MAS AL HASANIYAH,60730033,JL. KHM. HASAN NO. 24 KP. RAWALINI RT. 004/007,TELUK NAGA,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,D/W.i/MA/537/1993,05-10-1993,Wi/I/HK.008/359//1993,05-10-1993,Silakan Upload SK (link file tidak valid) => [414170-124768--],2021-01-27 13,A,0,,2.,,,,,,-6.098400000000,106.650600000000,0,352,370,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F52CD2EA-DC07-4DE7-A7D4-6AF615F3E150,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20622444,MAS AL-MARWAH,20622444,KP. MELAYU TIMUR,KAMPUNG MELAYU TIMUR,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,MA,Kementerian Agama,,,W.i/I/PP.032/483/1993,14-08-1993,W.i/I/PP.006.1/2248/1991,12-08-1992,Lihat SK Operasional,2020-01-08 13,B,800,,2.,,,,,,-6.070400000000,106.647600000000,0,110,55,0,,,2022/2023-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5832AFE6-C6C7-45D4-80C8-2CE36FDBCF23,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20603268,SMAN 12 KABUPATEN TANGERANG,20603268,JL. RAYA KAMPUNG BESAR,KAMPUNG BESAR,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,NEGERI,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/972/1005/Dispendik,23-06-2003,420/Kep.170-Huk/2004,11-06-2004,Lihat SK Operasional,2016-02-29 10,A,"10,000",1. Linknet,2. Linknet,PLN,55933671,70606970,sman12.kab.tgr@gmail.com,http,-6.065200000000,106.652300000000,55,765,845,36,Sehari Penuh/5 hari,,2022/2023-2,"40,000",36,2,1,2,21,13,0,21,37,0,11,7,26,29,1,52,2,6,8,10,13,6,8,4,22,33,0,36,0,0,0,1,0,0,SMA 2013 Bhs&Budaya,Linknet,14,12,10,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8DDD7EB9-B3F8-4CDF-9B30-F3B3E6B16006,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20603184,SMAS AL JUMHURIYAH,20603184,JL. RAYA KP. MELAYU KM. 09 TELUKNAGA,TELUK NAGA,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan YP AL JUMHURIAH,AH8770,I019/I02/KEP/E.92,,,,Silakan Upload SK,,C,"6,000",1. -,2. -,PLN,,94147533,aljumhuriahsma060@gmail.com,http,-6.100100000000,106.635300000000,9,59,35,2,Siang/6 hari,,2022/2023-2,"2,300",6,1,1,4,0,0,11,0,9,0,0,0,3,6,0,7,2,4,0,1,1,0,1,2,4,5,0,6,0,0,0,1,0,0,SMA 2013 MIPA,Tidak Ada,1,1,0,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B761F49D-76E5-457C-A2CE-18F572C70687,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20603159,SMAS BABUSSALAM TELUKNAGA,20603159,JL. BABUSSALAM RT.003/05,TELUK NAGA,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN BABUSSALAM TELUKNAGA,AH8778,2371/102.1/Kep/OT/2000,16-09-2000,2371/102/Kep/OT/2000,16-09-2000,Lihat SK Operasional,2016-10-24 08,B,"6,000",1. Smartfren,2. Lainnya (Satelit),PLN,02178847302,,babussalamteluknaga@gmail.com,http,-6.088700000000,106.642200000000,9,34,17,3,Pagi/6 hari,,2022/2023-2,"1,300",3,2,1,1,0,0,5,5,9,0,0,0,0,9,0,7,2,1,3,3,0,1,0,1,3,6,3,0,0,0,1,0,0,0,SMA 2013 IPS,Smartfren,1,1,1,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69F92BAF-9336-4E06-A602-C38B3F28CD22,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20623134,SMAS GENTA SYAPUTRA,20623134,JL. RAYA BOJONGRENGED KP. PINTU KAPUK RT. 34/14,BOJONG RENGED,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN GENTA SYAPUTRA,AH8820,421.5/388-DISPENDIK/2012,03-09-2012,421.5/388-DISPENDIK/2012,03-09-2012,Lihat SK Operasional,2020-08-26 14,B,"2,200",1. Lainnya (Serat Optik),2. Telkom Speedy,PLN,,,genta_syaputra@rocketmail.com,http,-6.107400000000,106.649700000000,26,328,221,18,Double Shift/6 hari,,2022/2023-2,"5,500",10,1,1,2,0,3,27,7,25,0,1,0,2,24,0,20,6,8,10,3,1,2,2,0,14,12,9,1,0,0,0,1,0,0,SMA 2013 MIPA,Lainnya (Serat Optik),6,7,5,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06831CE5-58E4-4C74-B2FF-E7D35619ACD6,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20613545,SMAS HIRO,20613545,Jl. Raya Tanjung Pasir No. 32,TEGAL ANGUS,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Hidayaturrohman Teluknaga,AH8756,421.3/707/Dispend/2008,01-12-2008,421.3/707/Dispend/2008,01-12-2008,Lihat SK Operasional,2015-09-14 00,B,"2,250",1. Telkomsel Flash,2. Lainnya (Serat Optik),PLN,,02122293328,smas.hiro.teluknaga@gmail.com,http,-6.046600000000,106.664400000000,20,331,363,18,Pagi/6 hari,,2022/2023-2,"5,500",18,1,1,2,0,0,13,12,20,0,0,0,1,19,1,18,1,3,3,6,3,4,1,0,9,11,0,18,0,0,0,1,0,0,SMA 2013 MIPA,Telkomsel Flash,6,6,6,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/090A80C9-4A3A-4891-871B-E429E3ED01B7,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/20613546,SMAS PGRI TELUKNAGA,20613546,JL. RAYA TELUKNAGA KM. 12,KAMPUNG MELAYU BARAT,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,SMA,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Yayasan Perwakilan YPLP PGRI Provinsi Banten,AJ5059,421.3/401/Dis P dan K/2005,02-06-2005,421.3/401/Dis P dan K/2005,02-06-2005,Lihat SK Operasional,2015-04-14 13,B,"3,720",1. Indosat IM3,2. Lainnya (Serat Optik),PLN,,02185554682,smaspgriteluknaga@gmail.com,http,-6.070200000000,106.645500000000,23,126,92,7,Sehari Penuh/5 hari,,2022/2023-2,"7,700",9,2,1,2,1,2,19,6,22,0,1,0,4,19,0,20,3,5,6,3,4,0,2,3,13,10,7,2,0,0,0,1,0,0,SMA 2013 MIPA,Indosat IM3,3,2,2,
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B9B9EC5-8757-4538-A249-A938AE95CFF2,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69979226,SMK ISLAM CENDEKIA MULIA,69979226,Jl. KH.M.Hasan Rawalini RT. 03/06,TELUK NAGA,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,SWASTA,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",YAYASAN DAAR AL-THALIBIN,AG1625,03,02-04-2015,570/13-ops.Dindik/DPMPTSP/IV/2018,12-04-2018,Lihat SK Operasional,2020-08-24 19,C,"3,000",1. Indosat IM3,2. Lainnya (Kabel),PLN,,,smkicendekiamulia@gmail.com,,-6.052554800000,106.645908600000,10,14,18,3,Siang/6 hari,,2022/2023-2,"2,200",3,0,1,2,0,0,13,0,10,0,0,0,0,10,0,4,6,4,2,1,2,0,0,1,6,4,3,0,0,0,1,0,0,0,SMK 2013 REV. Multimedia,Indosat IM3,1,1,1,0
Banten,Kab. Tangerang,Teluk naga,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9900C007-9354-4E0F-A6B1-7C8B0929716F,https://referensi.data.kemdikbud.go.id/pendidikan/npsn/69786933,SMKN 10 KABUPATEN TANGERANG,69786933,JL. ROROTAN,BABAKAN ASEM,KEC. TELUK NAGA,KAB. TANGERANG,PROV. BANTEN,NEGERI,SMK,"Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi",Pemerintah Daerah,,420/KEP.678-HUK/2013,05-10-2013,420/KEP.678-HUK/2013,05-10-2013,Lihat SK Operasional,2015-08-29 05,B,"7,380",1. -,2. Telkom Speedy,PLN,,,smkn10_kabtangerang@yahoo.co.id,http,-6.075700000000,106.656600000000,72,754,850,44,Double Shift/6 hari,,2022/2023-2,"22,000",20,0,1,4,6,7,0,59,69,0,3,0,19,53,1,65,6,26,14,13,7,7,4,1,36,36,20,0,0,0,1,0,0,0,SMK 2013 REV. Multimedia,Tidak Ada,16,14,14,0
